Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
228.0000,217.5556,217.5556,8.5500,-1.8944,-1.8944,1.9529,-0.2079,-0.2079,2.1917,0.0309,0.0309,0
233.4444,214.4444,214.4444,1.7444,-17.2556,-17.2556,1.9117,-1.1731,-1.1731,0.3919,-2.6929,-2.6929,1
231.3333,216.5556,216.5556,1.3333,-13.4444,-13.4444,0.9893,-0.6325,-0.6325,0.3612,-1.2606,-1.2606,2
225.4444,217.1111,217.1111,-4.9556,-13.2889,-13.2889,0.2215,-1.2167,-1.2167,-0.7882,-2.2265,-2.2265,3
228.3333,215.5556,215.5556,0.7333,-12.0444,-12.0444,1.7117,-0.5290,-0.5290,0.4742,-1.7664,-1.7664,4
216.3333,208.1111,208.1111,-14.7167,-22.9389,-22.9389,-0.7102,-2.0940,-2.0940,-2.1090,-3.4929,-3.4929,5
222.4444,217.7778,217.7778,-8.5556,-13.2222,-13.2222,-0.3878,-1.4084,-1.4084,-1.6426,-2.6632,-2.6632,6
211.8889,202.3333,202.3333,-10.9611,-20.5167,-20.5167,-0.7768,-2.5720,-2.5720,-1.5036,-3.2989,-3.2989,7
226.2222,212.4444,212.4444,-5.3778,-19.1556,-19.1556,1.4747,-1.8999,-1.8999,0.2836,-3.0910,-3.0910,8
230.0000,207.6667,207.6667,6.5500,-15.7833,-15.7833,1.1304,-1.7138,-1.7138,0.6508,-2.1934,-2.1934,9
226.0000,208.6667,208.6667,1.1500,-16.1833,-16.1833,2.0824,-0.9438,-0.9438,0.9085,-2.1176,-2.1176,10
223.5556,207.3333,207.3333,2.7556,-13.4667,-13.4667,0.8797,-2.0107,-2.0107,0.4125,-2.4779,-2.4779,11
224.2222,215.7778,215.7778,3.6722,-4.7722,-4.7722,1.5901,-0.1160,-0.1160,1.2497,-0.4564,-0.4564,12
233.5556,218.8889,218.8889,5.2556,-9.4111,-9.4111,2.2853,-0.4732,-0.4732,0.7365,-2.0220,-2.0220,13
229.4444,226.1111,226.1111,0.0944,-3.2389,-3.2389,1.6046,0.7454,0.7454,0.2746,-0.5845,-0.5845,14
204.0000,197.8889,197.8889,-14.4500,-20.5611,-20.5611,-2.6262,-3.8370,-3.8370,-2.5848,-3.7956,-3.7956,15
230.5556,224.2222,224.2222,4.4056,-1.9278,-1.9278,1.9103,1.0133,1.0133,1.1827,0.2856,0.2856,16
220.3333,206.0000,206.0000,-0.0667,-14.4000,-14.4000,-0.0938,-1.4612,-1.4612,-0.9148,-2.2822,-2.2822,17
222.0000,216.3333,216.3333,3.7500,-1.9167,-1.9167,1.9463,0.9588,0.9588,1.2374,0.2499,0.2499,18
212.8889,204.4444,204.4444,-0.4611,-8.9056,-8.9056,0.0724,-1.1893,-1.1893,0.1948,-1.0669,-1.0669,19
209.3333,203.7778,203.7778,-9.1167,-14.6722,-14.6722,-1.1324,-1.7867,-1.7867,-1.8425,-2.4969,-2.4969,20
215.2222,202.5556,202.5556,-3.2778,-15.9444,-15.9444,-0.0946,-1.7473,-1.7473,-0.0552,-1.7080,-1.7080,21
207.2222,195.0000,195.0000,-1.8778,-14.1000,-14.1000,-0.8616,-2.1787,-2.1787,-0.0663,-1.3834,-1.3834,22
207.4444,190.2222,190.2222,-12.4556,-29.6778,-29.6778,-0.7162,-3.3592,-3.3592,-1.2329,-3.8760,-3.8760,23
209.3333,200.6667,200.6667,-5.3167,-13.9833,-13.9833,-0.1506,-1.4089,-1.4089,-0.3723,-1.6307,-1.6307,24
230.4444,216.6667,216.6667,9.3944,-4.3833,-4.3833,3.7736,1.3735,1.3735,3.3907,0.9906,0.9906,25
228.0000,218.7778,218.7778,-10.3000,-19.5222,-19.5222,1.6378,-0.2366,-0.2366,-0.9903,-2.8647,-2.8647,26
217.4444,218.3333,218.3333,-6.3056,-5.4167,-5.4167,0.2921,0.0722,0.0722,-0.6551,-0.8749,-0.8749,27
224.2222,215.7778,215.7778,5.6722,-2.7722,-2.7722,3.0103,0.4013,0.4013,2.9321,0.3232,0.3232,28
214.5556,214.1111,214.1111,-11.4444,-11.8889,-11.8889,0.4118,0.2152,0.2152,-1.1715,-1.3681,-1.3681,29
220.8889,206.5556,206.5556,-2.0111,-16.3444,-16.3444,1.0094,-0.9807,-0.9807,0.3131,-1.6769,-1.6769,30
233.7778,228.1111,228.1111,7.6278,1.9611,1.9611,4.1644,2.5486,2.5486,3.4082,1.7924,1.7924,31
203.4444,205.0000,205.0000,-25.3556,-23.8000,-23.8000,-1.7250,-2.2892,-2.2892,-2.6901,-3.2543,-3.2543,32
235.0000,222.0000,222.0000,17.3500,4.3500,4.3500,2.9057,1.9793,1.9793,3.2750,2.3485,2.3485,33
216.0000,214.7778,214.7778,-14.7500,-15.9722,-15.9722,-0.8234,-0.8888,-0.8888,-1.8926,-1.9580,-1.9580,34
219.6667,209.5556,209.5556,1.4667,-8.6444,-8.6444,-0.4892,-1.3041,-1.3041,-0.9543,-1.7692,-1.7692,35
222.1111,212.6667,212.6667,0.2111,-9.2333,-9.2333,1.3892,-0.6572,-0.6572,0.7802,-1.2662,-1.2662,36
209.4444,200.6667,200.6667,3.9444,-4.8333,-4.8333,0.4517,-1.3324,-1.3324,1.0400,-0.7442,-0.7442,37
207.5556,208.4444,208.4444,-5.7444,-4.8556,-4.8556,-1.1003,-0.1000,-0.1000,-0.7033,0.2970,0.2970,38
220.1111,215.7778,215.7778,-3.3389,-7.6722,-7.6722,0.9135,0.7466,0.7466,0.5963,0.4294,0.4294,39
204.1111,204.3333,204.3333,-16.3389,-16.1167,-16.1167,-0.8913,-0.4898,-0.4898,-1.4029,-1.0015,-1.0015,40
217.2222,214.3333,214.3333,-1.5778,-4.4667,-4.4667,0.4906,-0.4680,-0.4680,0.3053,-0.6533,-0.6533,41
223.4444,217.0000,217.0000,-0.9556,-7.4000,-7.4000,2.4010,0.6173,0.6173,1.6214,-0.1623,-0.1623,42
213.2222,203.7778,203.7778,-0.1278,-9.5722,-9.5722,0.1546,-1.2871,-1.2871,0.0013,-1.4404,-1.4404,43
220.5556,210.3333,210.3333,1.3056,-8.9167,-8.9167,1.2161,-0.4690,-0.4690,0.6923,-0.9929,-0.9929,44
207.4444,204.1111,204.1111,-7.7556,-11.0889,-11.0889,-0.7893,-1.4054,-1.4054,-1.0118,-1.6279,-1.6279,45
198.4444,196.4444,196.4444,-17.8056,-19.8056,-19.8056,-2.2837,-2.2827,-2.2827,-2.1630,-2.1620,-2.1620,46
202.7778,207.7778,207.7778,-9.7222,-4.7222,-4.7222,-2.2933,-0.6369,-0.6369,-2.1163,-0.4599,-0.4599,47
211.6667,204.1111,204.1111,-1.6333,-9.1889,-9.1889,0.8115,-0.6234,-0.6234,0.4569,-0.9780,-0.9780,48
211.3333,201.0000,201.0000,-0.8667,-11.2000,-11.2000,1.1715,-0.3219,-0.3219,1.3338,-0.1596,-0.1596,49
214.6667,205.1111,205.1111,2.8667,-6.6889,-6.6889,1.7700,0.0294,0.0294,1.7589,0.0183,0.0183,50
215.2222,212.0000,212.0000,1.2222,-2.0000,-2.0000,1.1647,-0.3263,-0.3263,0.5657,-0.9253,-0.9253,51
211.0000,194.7778,194.7778,0.8500,-15.3722,-15.3722,0.6010,-1.1341,-1.1341,0.9034,-0.8318,-0.8318,52
205.2222,195.4444,195.4444,3.0222,-6.7556,-6.7556,0.0872,-1.1169,-1.1169,0.7853,-0.4188,-0.4188,53
213.8889,210.4444,210.4444,-0.9611,-4.4056,-4.4056,0.3485,-0.2550,-0.2550,-0.1730,-0.7765,-0.7765,54
225.3333,219.4444,219.4444,17.5333,11.6444,11.6444,2.0748,1.3676,1.3676,2.8999,2.1927,2.1927,55
218.6667,214.7778,214.7778,-5.6333,-9.5222,-9.5222,0.4248,0.0109,0.0109,-0.4562,-0.8701,-0.8701,56
