,File_ID,Site_ID,Label,N_Locs,R_Raw,R_2nd,R_PCA,R_w,GFP_Distance,Nt_Locs_Gr,PCA_Ratio,PCA_Theta,PCA_Center_X,PCA_Center_Y,GFP_Center_X,GFP_Center_Y,Mass_Center_X,Mass_Center_Y,Fill_Factor,Ratio_Var,Nexos,Inner_Radius,z1,z2,varX,varY,Mean_Angle,R_Tau,Sigma_Tau,Tau_Center_X,Tau_Center_Y,Tau_Shift,R_LM,Sigma_LM,LM_Center_X,LM_Center_Y,LM_Shift,Inner_Radius_Tau,z1_Tau,z2_Tau,varX_Tau,varY_Tau,Mean_Angle_Tau,Fill_Factor_Tau,Ratio_Var_Tau,GT,Rv,Max_Exos
0,Ring_N_Fold_MaxExos_6_Rv_3,0,Exp_Path,46,52.02390594855625,39.24583928608334,34.54326884060543,23.80875194595011,5.04731558607252,50,0.669716026410738,1.1708696837670916,-8.23576397160899,15.069148493821018,0,0,-7.231302503295297,10.122791067988986,0.625,0.6956091413736977,6,5.025516013948178,0.050110941741969874,0.26826145407247604,0.5882776101983134,0.4092112833194196,1.7737739792785017,45.15331330325659,13.705489897665105,1.5633957241479897,-35.363015320630254,35.397557242801575,40.11302830263393,13.523649226356508,1.0571003816479039,-31.701609160197812,31.719228940231474,22.363321127062484,0.8052465114548351,0.4791886027080185,0.2653109959143801,0.08626705987543809,1.5818925652025013,0.375,0.32515448362071575,N_Fold,16.32229177523678,6.0
1,Ring_N_Fold_MaxExos_6_Rv_3,1,Exp_Path,61,58.28754341866061,47.753325306149534,47.75669295514373,30.872995818764878,0.40509775648903545,64,0.6897885141576292,-0.1032576397455348,-2.6292200156788197,-11.535269718193277,0,0,-2.226279945568039,-11.577024864122478,0.75,1.8745452989446014,6,11.031600355014804,0.030887957758858716,0.3047020538459256,0.3475492052368387,0.6514967288286484,-1.1995687382427067,34.79586983861032,15.605501937975449,-0.37209660253010163,6.866940991382593,6.877014938237738,31.005451922361384,15.006347998242331,-3.477091857919606,3.313478251397668,4.803051728942357,14.548962114437947,0.1739467275451796,0.30328596219812676,0.3477636588088589,0.6219788771674641,-1.4302948624732297,0.75,1.788510275334209,N_Fold,19.53043223875027,6.0
2,Ring_N_Fold_MaxExos_6_Rv_3,2,Exp_Path,102,44.914994867566335,44.06656479944081,45.222211425716985,33.41893003375526,7.255760308721467,103,0.630583086636559,-0.9484738478190684,12.248317601011275,4.689107921667642,0,0,8.018762176139386,10.58460777880907,0.875,0.7503860122062184,6,14.252989613519969,0.036509721840313966,0.2355605588780169,0.5705410310908534,0.42812600912028953,1.328309751989995,32.37750248191606,11.87930401565432,3.0538153156058674,-6.944846481112814,7.586611933403079,29.73726773998509,11.463443692708978,-0.37217287762340595,-4.983084890253113,4.996963845607387,17.83742348377034,0.22767515226373217,0.2182157300730888,0.5223161138649121,0.42584791117677445,1.855094121889544,0.6875,0.815306860869532,N_Fold,19.539989380152193,6.0
3,Ring_N_Fold_MaxExos_6_Rv_3,3,Exp_Path,73,60.403345792990365,37.29775141705691,35.97150184789586,24.427357363109405,2.342698474186202,79,0.618727718040474,1.1512324388869821,4.548654643975139,4.2945660436007085,0,0,4.223965146056653,1.9744770645105103,0.9375,0.8627448912226957,6,7.275767256601874,0.04200349157890627,0.15813522125178756,0.5358950178303504,0.46234068886483026,-3.089088953290113,29.600538832562414,13.34548348612202,-0.5025883901932349,-12.891200432617186,12.900993902946647,24.16949483063917,12.19313593046077,3.949342069752506,-2.735596092140069,4.804246950693628,8.425311017784384,0.3696928007385972,0.13536591699025843,0.4619491870803111,0.40137804600174076,1.5209490021110885,0.6875,0.8688792127519431,N_Fold,16.848085830534064,6.0
4,Ring_N_Fold_MaxExos_6_Rv_3,4,Exp_Path,48,59.63352134880108,46.46632180956288,47.91176047586905,30.508970825986427,8.342714326908405,50,0.6940441600639257,-1.1319975392468495,1.3880259488059137,7.625878340969159,0,0,-2.1563959140045608,15.178226055344728,0.5625,0.727109623810745,6,9.630670055849865,0.1393052203525699,0.3284718448975454,0.5677659611547474,0.41282809442777446,0.44697860932849576,35.599555791247944,12.534944929000721,-12.783268715738677,1.5248131203510595,12.873888849558158,33.50822732184855,12.312927744284176,-13.144013602423842,0.23029540975856544,13.146030943081598,16.94477569898151,0.35180428475676734,0.2915475095386026,0.48361331020906895,0.3926204350177105,-0.049194292525608044,0.5,0.8118478683888546,N_Fold,19.118638513017086,6.0
5,Ring_N_Fold_MaxExos_6_Rv_3,5,Exp_Path,95,40.85876273365218,38.01633915481995,34.91598530116603,24.82920175881412,1.7442111525766395,102,0.5604371469471334,0.6796094496349931,12.261986354137662,-0.16239876389556462,0,0,12.617834492174811,1.5451271209531023,1.0,1.109624521658387,6,7.795675000702891,0.053018127932947565,0.13461723774095452,0.472685574078647,0.5245035040318388,-0.4445169899409328,25.577318761850528,9.806195125438363,-4.931167282804414,1.0576561352802423,5.043317090120015,24.02430312040028,9.596037300096818,-6.183564703701704,1.0782023178034543,6.276861690604811,12.494532390253713,0.19639133574147383,0.15400880643757672,0.47310187816336674,0.4883285650823131,-0.24689404257901137,1.0,1.0321847949073,N_Fold,16.510189489603736,6.0
6,Ring_N_Fold_MaxExos_6_Rv_3,6,Exp_Path,73,42.740466302854664,42.740466302854664,43.106386058934305,33.285713725666255,4.003382452302533,73,0.6416723259992786,-1.3507997898952888,-3.2045199134316267,-7.711894869099982,0,0,-2.3308767997771156,-11.618788618534166,0.875,0.6389667424343044,6,10.356177480593866,0.038855286562590546,0.2229930883174111,0.6092193580591596,0.38927090864697933,2.978089599684789,29.913621683847293,12.006147475005251,3.342455984099134,0.6765404006654349,3.4102373699454787,27.88469365688956,11.628004480771091,3.2651224753284085,4.933002582488162,5.915702769555751,11.76115672557602,0.12725656475208572,0.24962111260726957,0.6074640323306539,0.3763417343968443,-2.969423914984541,0.6875,0.6195292467817988,N_Fold,19.23093301041251,6.0
7,Ring_N_Fold_MaxExos_6_Rv_3,7,Exp_Path,52,52.86883599781623,38.7279436223331,36.28443650266234,23.53617664453612,1.1570481670858703,56,0.5632374555577907,0.4925365784544384,-4.893485123229543,0.6719825348310968,0,0,-5.016716819368263,-0.4784845051242189,0.6875,0.9785490297657125,6,5.9154531171123415,0.03378176320626634,0.04106193711144689,0.5048440940545984,0.49401469842007734,0.7516662514804913,27.430159546327005,12.25420847204217,-7.756308376877517,-2.251430784927105,8.076463348306474,24.10938314864907,11.722485498666375,-6.3435339131702,2.047261944515072,6.665711063119978,7.781613477375723,0.28984677754305965,0.10965219013038602,0.4759757682079383,0.44001307733996564,0.25709565091642533,0.5625,0.9244442821041643,N_Fold,15.93943026874994,6.0
8,Ring_N_Fold_MaxExos_6_Rv_3,8,Exp_Path,57,54.38323416276179,48.746465593611326,44.92788710327258,31.05572457069868,4.50893447398927,60,0.5947770118384955,0.9030193171684245,-9.941906002007483,1.5097520022393809,0,0,-6.605810276859412,4.543059669354218,0.625,0.7731329192816754,6,11.686350626243668,0.06772777027937212,0.14110316891532465,0.5613865369643255,0.4340264121686591,1.6709314324901592,34.258536233505545,12.70987326443537,0.6870412170355729,-12.987196686610794,13.00535671985279,30.201629796826538,12.174309295575418,-0.09336649305646967,-6.859900015920796,6.860535367626626,17.96555679496604,0.3599343836102323,0.0816781548244451,0.5111663540704164,0.3592808854247058,1.6318092645087487,0.75,0.7028648943025162,N_Fold,17.13329227102351,6.0
9,Ring_N_Fold_MaxExos_6_Rv_3,9,Exp_Path,36,41.53360262339113,38.521089532048336,36.19009301016853,25.696060505547276,2.074338216336216,38,0.7105143784289661,1.0946083560416275,2.0957928983221317,4.096572503160654,0,0,0.03297221310987773,3.8782840325229206,0.5,0.6371359767556845,6,6.7991324142722345,0.0609078723331878,0.26140337314603596,0.6085567999441283,0.38773343114371583,1.2585641278624695,25.94472122547134,10.556794779402463,3.2274475925323687,-2.7068310753384317,4.2122858916461015,24.608340034350803,10.063925806471586,0.5450904473526244,-7.118178223865931,7.139018477529962,7.489169337917876,0.15027744414270372,0.2556971937585661,0.5729545365232317,0.40446215325870477,2.063991584336244,0.3125,0.7059236422370223,N_Fold,15.951321790989025,6.0
