Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,21.3484,153.8496,1.2389,143.889
1,21.3484,153.8496,-6.0889,134.111
2,21.3484,153.8496,4.5444,137.444
3,21.3484,153.8496,3.0278,146.778
4,21.3484,153.8496,2.7444,139.444
5,21.3484,153.8496,-4.3556,134.444
6,21.3484,153.8496,0.2667,135.667
7,21.3484,153.8496,-4.7778,134.222
8,21.3484,153.8496,8.1500,141.000
9,21.3484,153.8496,0.1222,137.222
10,21.3484,153.8496,5.3611,134.111
11,21.3484,153.8496,-0.6500,133.000
12,21.3484,153.8496,3.9889,138.889
13,21.3484,153.8496,6.7944,139.444
14,21.3484,153.8496,3.1278,138.778
15,21.3484,153.8496,2.5278,135.778
16,21.3484,153.8496,0.8278,132.778
17,21.3484,153.8496,1.3111,134.111
18,21.3484,153.8496,-1.1056,133.444
19,21.3484,153.8496,1.8500,134.000
20,21.3484,153.8496,-3.7111,129.889
21,21.3484,153.8496,-4.7056,133.444
22,21.3484,153.8496,0.1389,132.889
23,21.3484,153.8496,0.5056,129.556
24,21.3484,153.8496,1.6333,131.333
25,21.3484,153.8496,0.5389,129.889
26,21.3484,153.8496,0.7889,132.889
27,21.3484,153.8496,4.7444,133.444
28,21.3484,153.8496,1.4556,132.556
29,21.3484,153.8496,0.5500,135.000
30,21.3484,153.8496,-1.5944,131.556
31,21.3484,153.8496,0.7778,132.778
32,21.3484,153.8496,0.6444,134.444
33,21.3484,153.8496,5.0111,138.111
34,21.3484,153.8496,6.1000,136.000
35,21.3484,153.8496,3.6556,135.556
36,21.3484,153.8496,2.3056,128.556
37,21.3484,153.8496,0.7167,130.667
38,21.3484,153.8496,-0.5667,128.333
39,21.3484,153.8496,1.6611,134.111
40,21.3484,153.8496,-3.0444,128.556
41,21.3484,153.8496,3.6056,133.556
42,21.3484,153.8496,-1.5611,128.889
43,21.3484,153.8496,-0.9944,129.556
44,21.3484,153.8496,-2.0167,125.333
45,21.3484,153.8496,2.4389,129.889
46,21.3484,153.8496,-2.0722,125.778
47,21.3484,153.8496,-0.0167,131.333
48,21.3484,153.8496,3.1111,130.111
49,21.3484,153.8496,0.8222,130.222
50,21.3484,153.8496,0.4500,127.000
51,21.3484,153.8496,7.1056,134.556
52,21.3484,153.8496,0.1944,128.444
53,21.3484,153.8496,-2.2222,128.778
54,21.3484,153.8496,1.8500,130.000
55,21.3484,153.8496,-4.0056,122.444
56,21.3484,153.8496,1.3111,134.111
57,21.3484,153.8496,3.8500,131.000
58,21.3484,153.8496,-4.1278,126.222
59,21.3484,153.8496,1.4000,128.000
60,21.3484,153.8496,3.8611,131.111
61,21.3484,153.8496,-0.2056,130.444
62,21.3484,153.8496,-1.6444,128.556
63,21.3484,153.8496,-3.2611,124.889
64,21.3484,153.8496,-6.2722,127.778
65,21.3484,153.8496,3.8167,134.667
66,21.3484,153.8496,3.2722,135.222
67,21.3484,153.8496,6.3444,133.444
68,21.3484,153.8496,6.8667,131.667
69,21.3484,153.8496,0.6111,128.111
70,21.3484,153.8496,-4.0000,125.000
71,21.3484,153.8496,4.4167,134.667
72,21.3484,153.8496,-0.1444,127.556
73,21.3484,153.8496,2.3889,132.889
74,21.3484,153.8496,6.5111,133.111
75,21.3484,153.8496,2.9722,130.222
76,21.3484,153.8496,8.2556,137.556
77,21.3484,153.8496,4.1278,132.778
78,21.3484,153.8496,4.5722,129.222
79,21.3484,153.8496,1.5056,127.556
80,21.3484,153.8496,-0.5389,132.111
81,21.3484,153.8496,0.5056,130.556
82,21.3484,153.8496,4.8333,131.333
83,21.3484,153.8496,1.9111,132.111
84,21.3484,153.8496,1.5778,129.778
85,21.3484,153.8496,4.1444,133.444
86,21.3484,153.8496,12.7667,140.667
87,21.3484,153.8496,4.6556,136.556
88,21.3484,153.8496,-1.8056,128.444
89,21.3484,153.8496,0.0556,128.556
90,21.3484,153.8496,-4.3444,126.556
91,21.3484,153.8496,9.0889,135.889
92,21.3484,153.8496,3.3778,128.778
93,21.3484,153.8496,1.0000,126.000
94,21.3484,153.8496,0.7778,127.778
95,21.3484,153.8496,-0.6722,125.778
96,21.3484,153.8496,5.3667,131.667
97,21.3484,153.8496,-5.3111,121.889
98,21.3484,153.8496,-1.3278,125.222
99,21.3484,153.8496,3.7556,129.556
100,21.3484,153.8496,-1.3556,126.444
101,21.3484,153.8496,0.3333,128.333
102,21.3484,153.8496,2.7667,131.667
103,21.3484,153.8496,4.8889,133.889
104,21.3484,153.8496,1.0556,129.556
105,21.3484,153.8496,1.1611,127.111
106,21.3484,153.8496,1.3111,127.111
107,21.3484,153.8496,1.1667,127.667
108,21.3484,153.8496,-1.8000,127.000
109,21.3484,153.8496,-8.5000,120.000
110,21.3484,153.8496,3.7000,132.000
111,21.3484,153.8496,9.8778,134.778
112,21.3484,153.8496,-0.6556,126.444
113,21.3484,153.8496,-0.9778,131.222
114,21.3484,153.8496,-2.4000,127.000
115,21.3484,153.8496,-0.4833,125.667
116,21.3484,153.8496,1.9000,127.000
117,21.3484,153.8496,-2.9111,127.889
118,21.3484,153.8496,1.9167,127.667
119,21.3484,153.8496,-0.1778,124.222
120,21.3484,153.8496,-0.9389,127.111
121,21.3484,153.8496,-0.3056,129.444
122,21.3484,153.8496,5.8556,129.556
123,21.3484,153.8496,3.8167,129.667
124,21.3484,153.8496,1.7167,131.667
125,21.3484,153.8496,-0.5167,125.333
126,21.3484,153.8496,-5.8944,122.556
127,21.3484,153.8496,3.9167,132.667
128,21.3484,153.8496,8.2889,129.889
129,21.3484,153.8496,1.1111,126.111
130,21.3484,153.8496,5.1611,129.111
131,21.3484,153.8496,3.8833,128.333
132,21.3484,153.8496,1.5556,130.556
133,21.3484,153.8496,0.5167,128.667
134,21.3484,153.8496,7.1500,131.000
135,21.3484,153.8496,-5.3778,126.222
136,21.3484,153.8496,-0.6389,126.111
137,21.3484,153.8496,0.4944,127.444
138,21.3484,153.8496,-5.3222,121.778
139,21.3484,153.8496,1.7833,129.333
140,21.3484,153.8496,0.0167,127.667
141,21.3484,153.8496,-1.7556,126.444
142,21.3484,153.8496,-3.2889,123.111
143,21.3484,153.8496,-0.1722,127.778
144,21.3484,153.8496,6.3611,133.111
145,21.3484,153.8496,-1.8000,126.000
146,21.3484,153.8496,2.2611,127.111
147,21.3484,153.8496,1.0222,131.222
148,21.3484,153.8496,0.0500,129.000
149,21.3484,153.8496,7.4500,134.000
150,21.3484,153.8496,6.9611,133.111
151,21.3484,153.8496,-2.6833,124.667
152,21.3484,153.8496,0.7056,128.556
153,21.3484,153.8496,-4.7833,124.667
154,21.3484,153.8496,2.6000,132.000
155,21.3484,153.8496,2.3444,126.444
156,21.3484,153.8496,2.9667,130.667
157,21.3484,153.8496,7.7056,134.556
158,21.3484,153.8496,-1.0222,125.778
159,21.3484,153.8496,5.4722,130.222
160,21.3484,153.8496,-0.2944,124.556
161,21.3484,153.8496,-2.4611,125.889
162,21.3484,153.8496,0.3778,123.778
163,21.3484,153.8496,-4.4000,123.000
164,21.3484,153.8496,-2.3056,124.444
165,21.3484,153.8496,2.0778,128.778
166,21.3484,153.8496,-0.7889,128.111
167,21.3484,153.8496,1.4444,130.444
168,21.3484,153.8496,-5.3500,119.000
169,21.3484,153.8496,1.8000,128.000
170,21.3484,153.8496,-6.1722,123.778
171,21.3484,153.8496,-1.9222,126.778
172,21.3484,153.8496,3.0389,127.889
173,21.3484,153.8496,0.6333,129.333
174,21.3484,153.8496,-1.9167,127.333
175,21.3484,153.8496,3.4556,129.556
176,21.3484,153.8496,-2.2722,124.778
177,21.3484,153.8496,-4.1389,125.111
178,21.3484,153.8496,2.5000,128.000
179,21.3484,153.8496,2.3278,125.778
180,21.3484,153.8496,1.2833,127.333
181,21.3484,153.8496,4.2889,129.889
182,21.3484,153.8496,-6.4667,121.333
183,21.3484,153.8496,5.4000,133.000
184,21.3484,153.8496,-4.1222,121.778
185,21.3484,153.8496,-0.2722,126.778
186,21.3484,153.8496,5.6333,129.333
187,21.3484,153.8496,1.4056,125.556
188,21.3484,153.8496,6.5944,131.444
189,21.3484,153.8496,3.5944,127.444
190,21.3484,153.8496,5.1278,130.778
191,21.3484,153.8496,6.3500,130.000
192,21.3484,153.8496,2.0500,128.000
193,21.3484,153.8496,5.0444,127.444
194,21.3484,153.8496,-0.1889,125.111
195,21.3484,153.8496,-0.3000,124.000
196,21.3484,153.8496,-5.8667,124.333
197,21.3484,153.8496,4.2667,129.667
198,21.3484,153.8496,-2.4889,127.111
199,21.3484,153.8496,-1.3278,127.222
