Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,483.4165,534.6764,1.8778,212.778
1,483.4165,534.6764,-5.3444,203.556
2,483.4165,534.6764,5.3444,203.444
3,483.4165,534.6764,-11.3444,192.556
4,483.4165,534.6764,-9.6111,194.889
5,483.4165,534.6764,-5.0278,195.222
6,483.4165,534.6764,-4.0556,195.444
7,483.4165,534.6764,1.5000,201.000
8,483.4165,534.6764,-9.0000,189.000
9,483.4165,534.6764,-1.4222,197.778
10,483.4165,534.6764,3.6389,193.889
11,483.4165,534.6764,-9.7000,189.000
12,483.4165,534.6764,-6.6778,187.222
13,483.4165,534.6764,-19.0167,178.333
14,483.4165,534.6764,-11.9889,178.111
15,483.4165,534.6764,-9.1944,180.556
16,483.4165,534.6764,-12.8500,181.000
17,483.4165,534.6764,-0.3444,191.556
18,483.4165,534.6764,-12.1889,184.111
19,483.4165,534.6764,11.8056,201.556
20,483.4165,534.6764,4.6556,192.556
21,483.4165,534.6764,-5.2056,185.444
22,483.4165,534.6764,-5.4056,186.444
23,483.4165,534.6764,7.2667,190.667
24,483.4165,534.6764,14.4167,205.667
25,483.4165,534.6764,1.0944,197.444
26,483.4165,534.6764,3.3167,193.667
27,483.4165,534.6764,-6.6278,190.222
28,483.4165,534.6764,2.0833,192.333
29,483.4165,534.6764,2.0056,190.556
30,483.4165,534.6764,-2.3444,188.556
31,483.4165,534.6764,-3.7056,184.444
32,483.4165,534.6764,-1.5778,197.222
33,483.4165,534.6764,-6.9389,181.111
34,483.4165,534.6764,-2.2389,185.111
35,483.4165,534.6764,-0.1222,183.778
36,483.4165,534.6764,-2.1167,186.333
37,483.4165,534.6764,-5.2556,182.444
38,483.4165,534.6764,5.1222,189.222
39,483.4165,534.6764,-3.0833,179.667
40,483.4165,534.6764,3.9778,180.778
41,483.4165,534.6764,5.7278,178.778
42,483.4165,534.6764,-5.2278,177.222
43,483.4165,534.6764,-3.5389,184.111
44,483.4165,534.6764,-3.4333,181.667
45,483.4165,534.6764,7.9722,188.222
46,483.4165,534.6764,-8.3833,174.667
47,483.4165,534.6764,0.3889,178.889
48,483.4165,534.6764,-5.8722,178.778
49,483.4165,534.6764,-3.6944,179.556
50,483.4165,534.6764,1.1667,183.667
51,483.4165,534.6764,6.1556,188.556
52,483.4165,534.6764,1.1389,178.889
53,483.4165,534.6764,-7.1000,183.000
54,483.4165,534.6764,9.6056,190.556
55,483.4165,534.6764,-4.8444,178.556
56,483.4165,534.6764,-7.4833,177.667
57,483.4165,534.6764,-1.4000,179.000
58,483.4165,534.6764,1.9222,176.222
59,483.4165,534.6764,-10.4389,172.111
60,483.4165,534.6764,-4.4111,167.889
61,483.4165,534.6764,-12.6944,169.556
62,483.4165,534.6764,-1.2722,174.778
63,483.4165,534.6764,-8.6278,173.222
64,483.4165,534.6764,-5.4500,174.000
65,483.4165,534.6764,-9.1556,172.444
66,483.4165,534.6764,-3.0611,173.889
67,483.4165,534.6764,2.3444,178.444
68,483.4165,534.6764,-9.1667,174.333
69,483.4165,534.6764,-5.3889,169.111
70,483.4165,534.6764,1.2389,178.889
71,483.4165,534.6764,2.5222,178.222
72,483.4165,534.6764,-1.6000,168.000
73,483.4165,534.6764,0.8722,176.222
74,483.4165,534.6764,-1.1611,178.889
75,483.4165,534.6764,8.0889,178.889
76,483.4165,534.6764,-5.0222,171.778
77,483.4165,534.6764,-1.0611,180.889
78,483.4165,534.6764,-6.1778,165.222
79,483.4165,534.6764,0.2833,178.333
80,483.4165,534.6764,8.7722,182.222
81,483.4165,534.6764,-3.3000,170.000
