Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,490.5990,525.3871,2.0500,172.000
1,490.5990,525.3871,9.2889,170.889
2,490.5990,525.3871,4.5889,157.889
3,490.5990,525.3871,-7.0667,153.333
4,490.5990,525.3871,8.7167,167.667
5,490.5990,525.3871,3.3056,158.556
6,490.5990,525.3871,-0.1889,156.111
7,490.5990,525.3871,-0.3722,154.778
8,490.5990,525.3871,1.6944,155.444
9,490.5990,525.3871,-2.4111,151.889
10,490.5990,525.3871,2.0722,158.222
11,490.5990,525.3871,-6.6444,143.556
12,490.5990,525.3871,3.2611,158.111
13,490.5990,525.3871,9.6278,160.778
14,490.5990,525.3871,-2.3611,150.889
15,490.5990,525.3871,8.5056,159.556
16,490.5990,525.3871,-2.9667,148.333
17,490.5990,525.3871,2.7500,154.000
18,490.5990,525.3871,5.3500,153.000
19,490.5990,525.3871,-1.1556,148.444
20,490.5990,525.3871,1.6556,155.556
21,490.5990,525.3871,-2.6278,152.222
22,490.5990,525.3871,2.3611,149.111
23,490.5990,525.3871,4.9444,154.444
24,490.5990,525.3871,10.0778,162.778
25,490.5990,525.3871,4.4444,152.444
26,490.5990,525.3871,3.8000,158.000
27,490.5990,525.3871,4.9500,156.000
28,490.5990,525.3871,7.1611,159.111
29,490.5990,525.3871,1.9889,148.889
30,490.5990,525.3871,-0.2444,146.556
31,490.5990,525.3871,5.0944,156.444
32,490.5990,525.3871,5.5222,154.222
33,490.5990,525.3871,1.8167,150.667
34,490.5990,525.3871,-6.8056,144.444
35,490.5990,525.3871,1.2278,148.778
36,490.5990,525.3871,4.5111,154.111
37,490.5990,525.3871,10.5667,160.667
38,490.5990,525.3871,6.8722,154.222
39,490.5990,525.3871,3.5611,147.111
40,490.5990,525.3871,3.6222,152.222
41,490.5990,525.3871,0.9833,146.333
42,490.5990,525.3871,7.7833,159.333
43,490.5990,525.3871,6.1167,154.667
44,490.5990,525.3871,3.3222,155.222
45,490.5990,525.3871,-1.5889,147.111
46,490.5990,525.3871,-0.4944,146.556
47,490.5990,525.3871,-0.5389,149.111
48,490.5990,525.3871,-4.9444,144.556
49,490.5990,525.3871,1.6889,146.889
50,490.5990,525.3871,7.9222,153.222
51,490.5990,525.3871,11.0500,160.000
52,490.5990,525.3871,-2.5944,141.556
53,490.5990,525.3871,4.4833,149.333
54,490.5990,525.3871,8.8500,155.000
55,490.5990,525.3871,5.5611,154.111
56,490.5990,525.3871,-2.4500,148.000
57,490.5990,525.3871,5.9278,147.778
58,490.5990,525.3871,-2.5222,144.778
59,490.5990,525.3871,2.3944,152.444
60,490.5990,525.3871,-3.6778,147.222
61,490.5990,525.3871,4.4444,154.444
62,490.5990,525.3871,-1.0500,151.000
63,490.5990,525.3871,3.4389,146.889
64,490.5990,525.3871,0.8722,145.222
65,490.5990,525.3871,4.0222,146.222
66,490.5990,525.3871,6.6778,150.778
67,490.5990,525.3871,6.9167,142.667
68,490.5990,525.3871,8.9167,152.667
69,490.5990,525.3871,7.0111,153.111
70,490.5990,525.3871,-5.1167,139.333
71,490.5990,525.3871,0.9167,144.667
72,490.5990,525.3871,-0.2278,143.222
73,490.5990,525.3871,3.8167,146.667
74,490.5990,525.3871,9.2111,151.111
75,490.5990,525.3871,10.5889,150.889
76,490.5990,525.3871,2.6722,148.222
77,490.5990,525.3871,2.0944,144.444
78,490.5990,525.3871,-1.0444,138.556
79,490.5990,525.3871,5.0833,145.333
80,490.5990,525.3871,5.3500,148.000
81,490.5990,525.3871,-1.3944,144.556
82,490.5990,525.3871,5.5556,151.556
83,490.5990,525.3871,3.8556,142.556
84,490.5990,525.3871,5.9500,148.000
85,490.5990,525.3871,4.7889,146.889
86,490.5990,525.3871,8.1167,150.667
87,490.5990,525.3871,-2.7667,138.333
88,490.5990,525.3871,-0.8000,140.000
89,490.5990,525.3871,2.4222,143.222
90,490.5990,525.3871,2.1389,141.889
