Frame,X,Y,Intensity_Corrected,Intensity_Raw
0,441.5829,502.3529,-29.1889,323.111
1,441.5829,502.3529,-9.4889,322.111
2,441.5829,502.3529,-17.9556,315.444
3,441.5829,502.3529,-13.2889,315.111
4,441.5829,502.3529,-22.3667,312.333
5,441.5829,502.3529,-4.5000,320.000
6,441.5829,502.3529,-13.3222,306.778
7,441.5829,502.3529,-14.6611,306.889
8,441.5829,502.3529,-6.5333,309.667
9,441.5829,502.3529,-21.4556,304.444
10,441.5829,502.3529,-13.3000,302.000
11,441.5829,502.3529,-4.2000,302.000
12,441.5829,502.3529,-9.9389,299.111
13,441.5829,502.3529,-23.9722,308.778
14,441.5829,502.3529,-13.4167,304.333
15,441.5829,502.3529,-16.7778,307.222
16,441.5829,502.3529,-9.1000,312.000
17,441.5829,502.3529,4.6556,327.556
18,441.5829,502.3529,-20.9167,304.333
19,441.5829,502.3529,-3.0611,321.889
20,441.5829,502.3529,-1.7833,312.667
21,441.5829,502.3529,-8.6333,315.667
22,441.5829,502.3529,14.7778,322.778
23,441.5829,502.3529,-7.7944,308.556
24,441.5829,502.3529,-17.3056,300.444
25,441.5829,502.3529,6.0500,316.000
26,441.5829,502.3529,-7.5889,307.111
27,441.5829,502.3529,-18.0833,301.667
28,441.5829,502.3529,3.8167,315.667
29,441.5829,502.3529,-28.7444,296.556
30,441.5829,502.3529,-12.3111,297.889
31,441.5829,502.3529,-0.0944,308.556
32,441.5829,502.3529,-2.6444,310.556
33,441.5829,502.3529,-9.9611,319.889
34,441.5829,502.3529,-6.2167,304.333
35,441.5829,502.3529,-20.5222,292.778
36,441.5829,502.3529,-12.1667,290.333
37,441.5829,502.3529,0.5611,312.111
38,441.5829,502.3529,-19.4444,290.556
39,441.5829,502.3529,-22.9500,282.000
40,441.5829,502.3529,-24.6167,291.333
41,441.5829,502.3529,-0.3833,307.667
42,441.5829,502.3529,-6.2111,306.889
43,441.5829,502.3529,-17.7556,293.444
44,441.5829,502.3529,-18.3056,288.444
45,441.5829,502.3529,-12.4222,294.778
46,441.5829,502.3529,-15.2944,287.556
47,441.5829,502.3529,-9.5222,292.778
48,441.5829,502.3529,-1.0111,295.889
49,441.5829,502.3529,-1.5056,302.444
50,441.5829,502.3529,-11.3500,293.000
51,441.5829,502.3529,0.7278,298.778
52,441.5829,502.3529,-1.3056,308.444
53,441.5829,502.3529,-17.6722,286.778
54,441.5829,502.3529,-2.9000,286.000
55,441.5829,502.3529,-4.9833,288.667
56,441.5829,502.3529,0.0611,296.111
57,441.5829,502.3529,-13.9667,290.333
58,441.5829,502.3529,-12.8611,294.889
59,441.5829,502.3529,-12.5222,291.778
60,441.5829,502.3529,-14.9889,282.111
61,441.5829,502.3529,-10.6000,288.000
62,441.5829,502.3529,-5.4722,304.778
63,441.5829,502.3529,-7.7722,288.778
64,441.5829,502.3529,-10.9278,287.222
65,441.5829,502.3529,-14.4667,285.333
66,441.5829,502.3529,-3.6333,297.667
67,441.5829,502.3529,-2.7278,290.222
68,441.5829,502.3529,-3.9278,279.222
69,441.5829,502.3529,-10.3722,295.778
70,441.5829,502.3529,2.2222,293.222
71,441.5829,502.3529,0.8667,298.667
72,441.5829,502.3529,-10.3444,285.556
73,441.5829,502.3529,-17.7056,284.444
74,441.5829,502.3529,8.6556,301.556
75,441.5829,502.3529,-9.3556,287.444
76,441.5829,502.3529,-20.9667,279.333
77,441.5829,502.3529,-17.0778,272.222
78,441.5829,502.3529,-6.3944,287.556
79,441.5829,502.3529,-23.1500,284.000
80,441.5829,502.3529,-25.1944,275.556
81,441.5829,502.3529,2.9111,304.111
82,441.5829,502.3529,-0.4833,296.667
83,441.5829,502.3529,-0.5833,292.667
84,441.5829,502.3529,-0.0056,292.444
85,441.5829,502.3529,-9.9667,287.333
86,441.5829,502.3529,-3.6444,288.556
87,441.5829,502.3529,-8.1667,291.333
88,441.5829,502.3529,-3.4778,294.222
89,441.5829,502.3529,-18.3167,267.333
90,441.5829,502.3529,-19.2667,276.333
91,441.5829,502.3529,-18.1889,270.111
92,441.5829,502.3529,-17.6778,270.222
93,441.5829,502.3529,-9.0111,277.889
94,441.5829,502.3529,-6.0222,281.778
95,441.5829,502.3529,6.0111,293.111
96,441.5829,502.3529,-30.0111,271.889
97,441.5829,502.3529,-21.5889,265.111
98,441.5829,502.3529,-6.1389,281.111
99,441.5829,502.3529,-2.6167,280.333
100,441.5829,502.3529,-7.3000,285.000
101,441.5829,502.3529,-5.5667,278.333
102,441.5829,502.3529,-8.6722,283.778
103,441.5829,502.3529,4.5167,278.667
104,441.5829,502.3529,-11.5056,279.444
105,441.5829,502.3529,-3.8111,281.889
106,441.5829,502.3529,-1.0889,285.111
107,441.5829,502.3529,3.4722,290.222
108,441.5829,502.3529,4.7000,291.000
109,441.5829,502.3529,-10.2111,280.889
110,441.5829,502.3529,9.9389,294.889
111,441.5829,502.3529,-0.1889,280.111
112,441.5829,502.3529,4.4722,287.222
113,441.5829,502.3529,-16.5111,273.889
114,441.5829,502.3529,-0.6722,288.778
115,441.5829,502.3529,7.6222,294.222
116,441.5829,502.3529,-6.6222,275.778
117,441.5829,502.3529,11.4833,298.333
118,441.5829,502.3529,4.1889,291.889
