,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,191.5556,199.0,199.0,-4.5444,1.6,1.6,-1.6408,-0.1058,-0.1058,-2.0588,-0.8196,-0.8196,0
1,199.2222,195.6667,195.6667,-0.0278,-4.7333,-4.7333,0.0703,-0.5105,-0.5105,-0.7114,-1.9618,-1.9618,1
2,187.6667,191.4444,191.4444,-4.4833,-1.3056,-1.3056,-1.3545,-0.4958,-0.4958,-1.6187,-1.0848,-1.0848,2
3,195.2222,201.6667,201.6667,-0.4278,4.4667,4.4667,0.3828,1.0656,1.0656,-0.1618,0.0815,0.0815,3
4,191.8889,194.4444,194.4444,2.2389,5.1944,5.1944,0.9176,1.5367,1.5367,0.3162,0.7176,0.7176,4
5,201.4444,200.0,200.0,0.0944,-5.75,-5.75,0.923,1.2494,1.2494,-0.7173,-1.046,-1.046,5
6,194.6667,196.1111,196.1111,2.1667,-2.3389,-2.3389,0.1971,0.7241,0.7241,0.3282,-0.4952,-0.4952,6
7,194.1111,195.3333,195.3333,3.0111,3.4833,3.4833,0.2059,0.8392,0.8392,-0.1158,0.1717,0.1717,7
8,194.4444,192.4444,192.4444,2.6944,-3.0056,-3.0056,0.0537,-0.0217,-0.0217,-0.5344,-1.5514,-1.5514,8
9,193.4444,192.6667,192.6667,-6.2056,-9.8833,-9.8833,-0.628,-0.8292,-0.8292,-1.7142,-2.568,-2.568,9
10,191.1111,195.1111,195.1111,-6.8389,-6.1889,-6.1889,0.0476,0.6343,0.6343,-0.9794,-0.9752,-0.9752,10
11,188.7778,190.8889,190.8889,-3.7722,-4.1611,-4.1611,-0.5238,-0.133,-0.133,-1.1093,-1.2739,-1.2739,11
12,196.7778,203.1111,203.1111,7.6778,6.5111,6.5111,0.6601,1.4939,1.4939,0.5737,0.2701,0.2701,12
13,193.4444,197.2222,197.2222,5.0944,3.7222,3.7222,0.0827,1.0618,1.0618,-0.2168,0.0073,0.0073,13
14,183.1111,188.2222,188.2222,-6.3389,-2.5278,-2.5278,-0.9943,-0.4996,-0.4996,-1.1913,-1.1971,-1.1971,14
15,184.4444,183.0,183.0,-3.6056,-11.1,-11.1,-1.2532,-1.1875,-1.1875,-1.1938,-2.2877,-2.2877,15
16,188.2222,192.6667,192.6667,3.6722,3.9667,3.9667,-0.5837,0.4217,0.4217,-0.2326,0.0083,0.0083,16
17,178.6667,182.8889,182.8889,-6.2333,-9.2111,-9.2111,-1.7556,-0.7385,-0.7385,-1.5124,-1.6781,-1.6781,17
18,191.5556,188.3333,188.3333,4.9056,-6.0167,-6.0167,0.3401,-0.0855,-0.0855,0.2948,-1.0322,-1.0322,18
19,182.3333,178.6667,178.6667,-4.2167,-10.5833,-10.5833,-1.2169,-1.2526,-1.2526,-1.2138,-2.0924,-2.0924,19
20,179.0,178.4444,178.4444,0.85,-9.9056,-9.9056,-1.7305,-1.3693,-1.3693,-0.8913,-1.9548,-1.9548,20
21,191.3333,188.3333,188.3333,-1.0667,-4.7667,-4.7667,0.2468,-0.063,-0.063,0.0181,-0.9034,-0.9034,21
22,185.5556,186.5556,186.5556,-7.7444,-10.6944,-10.6944,-0.9266,-0.9487,-0.9487,-1.9177,-2.3425,-2.3425,22
23,186.5556,188.6667,188.6667,6.3056,1.9167,1.9167,0.2066,0.2893,0.2893,0.564,-0.2695,-0.2695,23
24,179.4444,179.5556,179.5556,-2.0056,-6.9444,-6.9444,-1.5298,-1.3698,-1.3698,-1.248,-1.685,-1.685,24
25,184.5556,183.8889,183.8889,5.8056,-0.4111,-0.4111,-0.1208,0.174,0.174,0.7731,-0.0961,-0.0961,25
26,185.1111,188.3333,188.3333,-0.4889,2.0833,2.0833,0.0757,0.4484,0.4484,0.2916,-0.1183,-0.1183,26
27,187.6667,184.7778,184.7778,7.9667,4.4778,4.4778,-0.0457,-0.4471,-0.4471,0.7686,0.0383,0.0383,27
28,172.7778,176.1111,176.1111,-9.2722,-9.9889,-9.9889,-2.5811,-1.5701,-1.5701,-2.1678,-1.8833,-1.8833,28
29,176.6667,175.8889,175.8889,-0.4833,-1.2111,-1.2111,-1.7011,-1.8109,-1.8109,-0.6848,-1.267,-1.267,29
30,177.5556,175.5556,175.5556,-4.8444,-9.1944,-9.1944,-2.6828,-2.8365,-2.8365,-2.2765,-2.9912,-2.9912,30
31,176.0,180.0,180.0,-9.6,-10.5,-10.5,-2.2529,-1.5042,-1.5042,-1.8786,-2.0285,-2.0285,31
32,188.3333,186.6667,186.6667,6.3333,5.8667,5.8667,0.7506,0.3954,0.3954,0.9452,0.5786,0.5786,32
33,179.6667,187.1111,187.1111,4.1167,6.3611,6.3611,-0.7323,0.7342,0.7342,0.0952,0.7377,0.7377,33
34,182.3333,188.5556,188.5556,8.6333,12.1056,12.1056,-0.3959,0.7684,0.7684,1.1048,2.0402,2.0402,34
35,181.2222,178.0,178.0,2.9222,-3.6,-3.6,-0.9391,-1.1465,-1.1465,-0.0746,-1.1198,-1.1198,35
36,185.8889,188.4444,188.4444,7.8889,2.9444,2.9444,0.5966,1.0302,1.0302,1.0716,0.646,0.646,36
37,177.5556,179.3333,179.3333,-2.1444,-2.6667,-2.6667,-0.9843,-0.3728,-0.3728,-0.8259,-0.6627,-0.6627,37
38,183.0,186.1111,186.1111,-2.95,4.0611,4.0611,-0.4002,0.3814,0.3814,-0.3243,0.4385,0.4385,38
39,185.0,183.7778,183.7778,2.0,2.1778,2.1778,-0.0109,-0.0164,-0.0164,0.181,0.0808,0.0808,39
40,183.8889,184.1111,184.1111,1.9389,2.4611,2.4611,0.6066,0.4295,0.4295,0.5528,0.3184,0.3184,40
41,179.8889,173.2222,173.2222,3.2389,-10.7778,-10.7778,-0.5503,-2.2261,-2.2261,0.3108,-2.3172,-2.3172,41
42,183.0,185.5556,185.5556,2.4,-0.8444,-0.8444,-0.6089,0.0456,0.0456,-0.2217,-0.4011,-0.4011,42
43,177.7778,183.7778,183.7778,-4.9722,1.7278,1.7278,-1.1053,-0.0667,-0.0667,-0.9979,-0.6813,-0.6813,43
44,188.1111,187.5556,187.5556,3.3111,-2.3944,-2.3944,0.6828,-0.053,-0.053,0.3536,-1.2723,-1.2723,44
45,187.1111,187.6667,187.6667,4.0611,4.5667,4.5667,0.5933,0.6967,0.6967,0.6232,0.2999,0.2999,45
46,187.6667,188.3333,188.3333,1.3667,5.9833,5.9833,0.7271,0.2838,0.2838,0.4348,-0.0318,-0.0318,46
47,188.8889,186.4444,186.4444,1.4889,-0.1556,-0.1556,0.7965,-0.1517,-0.1517,0.5774,-0.6347,-0.6347,47
48,178.7778,179.4444,179.4444,-0.3222,-5.9556,-5.9556,-1.1061,-1.1997,-1.1997,-0.8815,-1.461,-1.461,48
49,176.5556,176.8889,176.8889,-6.5944,-8.5111,-8.5111,-1.4407,-1.8359,-1.8359,-1.5455,-2.3844,-2.3844,49
50,182.2222,181.8889,181.8889,-6.6778,-7.6611,-7.6611,-0.689,-0.6185,-0.6185,-1.3453,-1.5665,-1.5665,50
