,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,135.4444,179.4444,179.4444,-1.7556,4.1444,4.1444,0.1609,0.4255,0.4255,-0.1617,1.6324,1.6324,0
1,134.6667,174.6667,174.6667,1.7167,1.2167,1.2167,0.362,-0.7258,-0.7258,0.4213,-0.2453,-0.2453,1
2,137.1111,181.3333,181.3333,3.7111,5.9333,5.9333,0.6635,1.151,1.151,0.5339,1.9193,1.9193,2
3,136.5556,168.5556,168.5556,3.5556,3.7056,3.7056,0.8092,-0.6885,-0.6885,0.6003,0.2506,0.2506,3
4,132.5556,179.4444,179.4444,0.2056,8.0944,8.0944,0.0659,1.2383,1.2383,0.1646,1.5266,1.5266,4
5,132.5556,162.3333,162.3333,1.1056,-5.2667,-5.2667,-0.0224,-1.3996,-1.3996,0.0176,-0.869,-0.869,5
6,135.2222,172.2222,172.2222,5.4722,0.8722,0.8722,0.5487,-0.3545,-0.3545,0.8781,0.3395,0.3395,6
7,134.4444,176.0,176.0,3.3944,3.25,3.25,0.2842,0.5024,0.5024,0.3527,0.7514,0.7514,7
8,134.3333,170.5556,170.5556,3.6333,5.4056,5.4056,0.4768,-0.1497,-0.1497,0.8651,1.0272,1.0272,8
9,136.2222,169.7778,169.7778,4.5222,-0.1722,-0.1722,0.7182,-0.6416,-0.6416,0.7135,0.5825,0.5825,9
10,137.7778,179.4444,179.4444,5.8278,12.0944,12.0944,1.238,1.009,1.009,1.2467,1.8421,1.8421,10
11,136.0,180.5556,180.5556,4.3,12.8056,12.8056,0.7304,1.8167,1.8167,0.7733,3.0181,3.0181,11
12,137.2222,169.7778,169.7778,6.6222,2.5278,2.5278,1.0883,-1.2633,-1.2633,1.2748,-0.8079,-0.8079,12
13,130.3333,168.7778,168.7778,-0.9667,5.8278,5.8278,0.1472,-0.6116,-0.6116,0.1149,0.2384,0.2384,13
14,133.8889,165.0,165.0,2.0889,-1.85,-1.85,0.3051,-0.6504,-0.6504,0.33,0.3673,0.3673,14
15,134.6667,178.3333,178.3333,1.8167,13.6833,13.6833,0.8653,0.6145,0.6145,0.6726,1.6369,1.6369,15
16,134.7778,168.1111,168.1111,-0.3222,3.2611,3.2611,0.3568,-0.6941,-0.6941,-0.0799,-0.0831,-0.0831,16
17,132.1111,175.6667,175.6667,2.6111,8.5167,8.5167,0.5783,0.7821,0.7821,0.6043,1.5547,1.5547,17
18,136.3333,176.7778,176.7778,4.2333,6.3778,6.3778,0.6695,0.7295,0.7295,0.5446,1.0216,1.0216,18
19,137.3333,168.4444,168.4444,4.5833,5.8944,5.8944,0.9394,-0.8962,-0.8962,0.7201,0.4917,0.4917,19
20,133.5556,168.8889,168.8889,0.3056,0.4389,0.4389,0.5739,-0.5231,-0.5231,0.2374,0.0015,0.0015,20
21,133.4444,176.4444,176.4444,3.4444,13.7444,13.7444,0.5227,-0.5618,-0.5618,0.4937,0.4967,0.4967,21
22,132.2222,175.4444,175.4444,2.0722,7.2944,7.2944,0.0842,0.7692,0.7692,0.3382,1.2499,1.2499,22
23,131.8889,171.2222,171.2222,-0.9611,3.8222,3.8222,0.3495,-0.4903,-0.4903,-0.0652,0.1841,0.1841,23
24,135.3333,174.7778,174.7778,3.4333,5.9778,5.9778,0.5313,0.3673,0.3673,0.5397,0.9891,0.9891,24
25,131.6667,176.0,176.0,1.3667,11.1,11.1,0.0885,0.3767,0.3767,0.4394,1.489,1.489,25
26,129.8889,170.5556,170.5556,-0.6111,0.8556,0.8556,-0.1529,-0.539,-0.539,-0.1414,-0.1352,-0.1352,26
27,132.6667,168.5556,168.5556,-1.0333,3.6556,3.6556,0.1262,-0.4145,-0.4145,0.0236,0.7046,0.7046,27
28,129.6667,159.7778,159.7778,-2.1833,-3.3722,-3.3722,-0.0858,-1.1509,-1.1509,-0.2582,-0.2646,-0.2646,28
29,132.1111,166.1111,166.1111,1.3111,0.0111,0.0111,0.1288,-0.1938,-0.1938,0.0251,0.6562,0.6562,29
30,133.3333,172.4444,172.4444,3.6333,5.2444,5.2444,0.4218,-0.0039,-0.0039,0.6998,0.7079,0.7079,30
31,134.4444,164.6667,164.6667,6.3944,-5.6833,-5.6833,0.2829,-1.0398,-1.0398,0.3741,-0.9058,-0.9058,31
32,132.1111,169.4444,169.4444,0.7611,1.5944,1.5944,0.6351,-0.9808,-0.9808,0.5268,-0.2637,-0.2637,32
33,131.3333,179.8889,179.8889,-1.0167,13.9389,13.9389,0.1906,1.6541,1.6541,-0.0058,2.5193,2.5193,33
34,138.4444,171.8889,171.8889,4.8444,1.3389,1.3389,0.9163,-0.1838,-0.1838,0.5826,0.0417,0.0417,34
35,131.3333,173.5556,173.5556,-1.4167,1.6056,1.6056,0.0122,0.2517,0.2517,-0.0698,0.6674,0.6674,35
36,136.5556,173.3333,173.3333,4.9556,0.7833,0.7833,0.9102,0.3687,0.3687,0.8055,0.5219,0.5219,36
37,130.5556,170.2222,170.2222,0.2556,0.2222,0.2222,0.3746,-0.7102,-0.7102,0.2648,-0.5141,-0.5141,37
38,129.8889,172.8889,172.8889,-0.6611,2.9889,2.9889,-0.1161,0.0728,0.0728,-0.085,0.9113,0.9113,38
39,129.2222,182.0,182.0,0.3222,12.15,12.15,-0.2855,1.1289,1.1289,-0.0697,1.427,1.427,39
40,129.2222,179.5556,179.5556,-2.8778,13.8056,13.8056,0.222,1.86,1.86,-0.0268,2.7912,2.7912,40
41,131.8889,177.6667,177.6667,1.6389,9.2167,9.2167,0.2206,1.3175,1.3175,0.1242,1.6886,1.6886,41
42,133.5556,172.7778,172.7778,8.1556,1.5778,1.5778,0.6994,-0.2063,-0.2063,0.9422,0.188,0.188,42
43,136.6667,173.4444,173.4444,5.7167,4.8444,4.8444,1.4015,0.5393,0.5393,1.5093,1.0206,1.0206,43
44,132.5556,172.3333,172.3333,-0.0444,1.1833,1.1833,0.3767,-0.289,-0.289,0.2149,0.3548,0.3548,44
45,130.1111,169.4444,169.4444,-1.0889,-1.6556,-1.6556,0.4928,-0.3013,-0.3013,0.2021,0.0108,0.0108,45
46,134.1111,175.6667,175.6667,1.1611,3.7167,3.7167,0.3277,0.5032,0.5032,0.2436,0.4398,0.4398,46
47,132.5556,173.7778,173.7778,2.3556,7.6778,7.6778,0.4853,1.0454,1.0454,0.5435,1.6654,1.6654,47
48,132.6667,181.2222,181.2222,2.0667,12.2222,12.2222,0.6657,1.5214,1.5214,0.6192,1.5257,1.5257,48
49,130.7778,175.6667,175.6667,2.4278,4.4167,4.4167,0.2683,0.4307,0.4307,0.4254,0.564,0.564,49
50,132.8889,172.7778,172.7778,4.0389,13.9278,13.9278,0.9092,0.5389,0.5389,1.2698,1.8645,1.8645,50
51,133.6667,178.6667,178.6667,2.3667,11.5667,11.5667,0.65,0.8603,0.8603,0.5139,2.0866,2.0866,51
52,132.1111,171.8889,171.8889,2.9111,1.6889,1.6889,0.2939,0.3423,0.3423,0.2071,0.6989,0.6989,52
53,131.7778,179.3333,179.3333,1.0778,8.7333,8.7333,0.1943,0.906,0.906,0.1652,1.2656,1.2656,53
54,133.3333,176.4444,176.4444,4.7833,8.0944,8.0944,0.63,1.2602,1.2602,0.5973,1.4596,1.4596,54
55,130.5556,181.1111,181.1111,-2.9944,13.6111,13.6111,0.1753,1.4471,1.4471,-0.3049,2.1798,2.1798,55
56,133.5556,179.6667,179.6667,2.1056,6.2167,6.2167,0.8673,0.5611,0.5611,0.7952,0.8767,0.8767,56
57,132.2222,177.0,177.0,5.2222,10.05,10.05,0.4843,1.4876,1.4876,0.988,1.5853,1.5853,57
58,130.7778,179.1111,179.1111,3.5778,13.6111,13.6111,0.3339,1.3143,1.3143,0.5366,2.6038,2.6038,58
59,132.5556,177.6667,177.6667,3.7056,4.5167,4.5167,0.5354,1.125,1.125,0.5663,1.4506,1.4506,59
60,131.5556,185.7778,185.7778,3.6056,18.5278,18.5278,0.5789,1.6275,1.6275,0.7577,2.2286,2.2286,60
61,128.8889,172.2222,172.2222,1.7389,5.4222,5.4222,0.1232,0.4225,0.4225,0.2775,0.7337,0.7337,61
62,131.8889,169.8889,169.8889,2.9389,3.6889,3.6889,0.571,-0.7049,-0.7049,0.7056,0.0179,0.0179,62
63,133.1111,181.7778,181.7778,5.8111,7.3278,7.3278,0.1977,1.4504,1.4504,0.5772,1.6331,1.6331,63
64,135.6667,175.6667,175.6667,5.6167,7.2667,7.2667,0.9524,1.5999,1.5999,1.0616,2.2775,2.2775,64
65,129.8889,169.5556,169.5556,0.2389,3.3556,3.3556,0.2413,-0.0183,-0.0183,0.1668,0.6461,0.6461,65
66,132.1111,176.0,176.0,4.7611,10.65,10.65,0.1101,1.2161,1.2161,0.4207,2.1547,2.1547,66
67,129.5556,179.1111,179.1111,1.4556,13.1111,13.1111,0.316,1.7275,1.7275,0.5213,2.1283,2.1283,67
68,131.3333,179.7778,179.7778,-0.0667,13.1278,13.1278,0.7489,1.7981,1.7981,0.5792,2.1687,2.1687,68
69,128.0,169.4444,169.4444,0.35,-0.0556,-0.0556,-0.0494,-0.2214,-0.2214,0.3284,-0.137,-0.137,69
70,134.1111,171.8889,171.8889,5.9611,-1.8111,-1.8111,0.8034,-0.3164,-0.3164,0.8927,-0.6572,-0.6572,70
71,133.0,176.4444,176.4444,1.05,12.4944,12.4944,1.0137,0.5065,0.5065,0.689,1.5339,1.5339,71
72,135.4444,176.7778,176.7778,7.1944,6.1778,6.1778,1.0948,0.2486,0.2486,1.2352,0.7232,0.7232,72
73,132.1111,174.0,174.0,1.9111,6.4,6.4,0.004,0.672,0.672,-0.2026,1.0059,1.0059,73
74,129.2222,178.0,178.0,-2.0278,12.15,12.15,-0.0164,2.1398,2.1398,-0.2442,2.7605,2.7605,74
75,127.1111,171.8889,171.8889,-1.8889,3.3889,3.3889,-0.0996,0.5587,0.5587,0.1723,0.9342,0.9342,75
76,130.4444,167.0,167.0,0.4944,-3.8,-3.8,0.0359,-0.9386,-0.9386,-0.1798,-0.6323,-0.6323,76
77,134.3333,158.5556,158.5556,-0.3667,-8.3444,-8.3444,0.3352,-1.6318,-1.6318,0.2014,-1.2325,-1.2325,77
78,134.5556,171.6667,171.6667,5.0556,5.2667,5.2667,1.1504,0.2321,0.2321,1.1514,0.7187,0.7187,78
79,134.3333,175.0,175.0,4.4333,13.9,13.9,0.7858,1.0021,1.0021,0.8233,2.0935,2.0935,79
80,127.3333,186.5556,186.5556,-3.8167,21.8056,21.8056,-0.1074,2.3633,2.3633,-0.433,3.005,3.005,80
81,130.3333,173.7778,173.7778,3.2333,7.7778,7.7778,0.1405,0.4871,0.4871,0.5909,1.1951,1.1951,81
82,136.8889,168.0,168.0,9.6389,-0.75,-0.75,1.2546,-0.4043,-0.4043,1.3873,-0.2685,-0.2685,82
83,135.8889,174.3333,174.3333,4.6889,8.3333,8.3333,1.3248,0.8838,0.8838,1.0399,1.225,1.225,83
84,134.1111,174.3333,174.3333,3.8111,7.3333,7.3333,0.7103,1.031,1.031,0.6358,1.6115,1.6115,84
85,131.0,167.4444,167.4444,4.3,4.3444,4.3444,0.3659,-0.3497,-0.3497,0.6356,0.5231,0.5231,85
86,133.2222,164.8889,164.8889,4.4722,5.7889,5.7889,0.619,-0.2192,-0.2192,0.5741,0.6925,0.6925,86
87,137.7778,168.5556,168.5556,10.3278,0.0556,0.0556,1.4852,0.3011,0.3011,1.4307,0.5036,0.5036,87
88,131.0,163.7778,163.7778,2.65,-1.0722,-1.0722,0.3761,-0.7458,-0.7458,0.4867,-0.3036,-0.3036,88
89,135.7778,164.2222,164.2222,6.2278,-0.7278,-0.7278,0.6757,-0.3791,-0.3791,0.8179,-0.2781,-0.2781,89
90,132.4444,170.6667,170.6667,3.4944,8.4667,8.4667,1.0767,0.7155,0.7155,1.1152,1.5173,1.5173,90
91,127.2222,167.4444,167.4444,-3.9278,2.9444,2.9444,-0.1072,-0.0586,-0.0586,-0.0521,0.3015,0.3015,91
92,137.2222,168.1111,168.1111,6.6222,0.6611,0.6611,1.5662,0.1659,0.1659,1.3066,0.6666,0.6666,92
93,127.8889,163.8889,163.8889,-4.5611,2.4389,2.4389,-0.0854,0.0538,0.0538,-0.5193,0.9069,0.9069,93
94,132.3333,172.2222,172.2222,-0.0167,12.8222,12.8222,0.0651,0.6814,0.6814,-0.2751,2.2097,2.2097,94
95,131.1111,167.7778,167.7778,2.2611,5.6278,5.6278,0.2529,0.16,0.16,0.2151,0.2458,0.2458,95
96,129.0,163.0,163.0,0.1,-4.4,-4.4,-0.1055,-0.4757,-0.4757,0.0031,0.0567,0.0567,96
97,132.4444,166.4444,166.4444,3.0444,2.8944,2.8944,0.4933,-0.402,-0.402,0.6795,0.0292,0.0292,97
