,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,198.4444,198.4444,198.4444,14.2444,14.2444,14.2444,4.3649,4.3649,4.3649,3.1618,3.1618,3.1618,0
1,197.4444,197.4444,197.4444,7.2944,7.2944,7.2944,3.5672,3.5672,3.5672,2.1307,2.1307,2.1307,1
2,186.2222,186.2222,186.2222,6.8722,6.8722,6.8722,2.1505,2.1505,2.1505,1.2142,1.2142,1.2142,2
3,198.5556,198.5556,198.5556,20.2556,20.2556,20.2556,4.4972,4.4972,4.4972,3.7546,3.7546,3.7546,3
4,190.4444,190.4444,190.4444,11.8444,11.8444,11.8444,2.7038,2.7038,2.7038,2.5059,2.5059,2.5059,4
5,192.5556,192.5556,192.5556,19.9556,19.9556,19.9556,3.8741,3.8741,3.8741,3.8978,3.8978,3.8978,5
6,194.5556,194.5556,194.5556,19.9556,19.9556,19.9556,3.8962,3.8962,3.8962,3.6232,3.6232,3.6232,6
7,181.4444,181.4444,181.4444,1.3444,1.3444,1.3444,2.411,2.411,2.411,1.5759,1.5759,1.5759,7
8,188.4444,188.4444,188.4444,17.3944,17.3944,17.3944,3.7777,3.7777,3.7777,3.6802,3.6802,3.6802,8
9,187.2222,187.2222,187.2222,16.7722,16.7722,16.7722,3.4124,3.4124,3.4124,2.8161,2.8161,2.8161,9
10,178.0,178.0,178.0,3.15,3.15,3.15,1.6789,1.6789,1.6789,0.8791,0.8791,0.8791,10
11,178.3333,178.3333,178.3333,12.9333,12.9333,12.9333,2.0408,2.0408,2.0408,1.7168,1.7168,1.7168,11
12,176.0,176.0,176.0,6.5,6.5,6.5,2.0432,2.0432,2.0432,1.7776,1.7776,1.7776,12
13,182.6667,182.6667,182.6667,9.4167,9.4167,9.4167,2.9328,2.9328,2.9328,2.2569,2.2569,2.2569,13
14,175.6667,175.6667,175.6667,3.8667,3.8667,3.8667,1.8554,1.8554,1.8554,1.3091,1.3091,1.3091,14
15,174.8889,174.8889,174.8889,2.4889,2.4889,2.4889,1.6396,1.6396,1.6396,1.1462,1.1462,1.1462,15
16,181.2222,181.2222,181.2222,16.2722,16.2722,16.2722,2.3583,2.3583,2.3583,2.8123,2.8123,2.8123,16
17,173.2222,173.2222,173.2222,5.7222,5.7222,5.7222,1.866,1.866,1.866,1.7159,1.7159,1.7159,17
18,175.5556,175.5556,175.5556,6.7556,6.7556,6.7556,2.1066,2.1066,2.1066,1.7182,1.7182,1.7182,18
19,175.5556,175.5556,175.5556,6.2556,6.2556,6.2556,1.5272,1.5272,1.5272,1.6916,1.6916,1.6916,19
20,165.6667,165.6667,165.6667,-3.0333,-3.0333,-3.0333,0.6698,0.6698,0.6698,0.3344,0.3344,0.3344,20
21,167.5556,167.5556,167.5556,-0.5944,-0.5944,-0.5944,0.3346,0.3346,0.3346,0.0942,0.0942,0.0942,21
22,172.6667,172.6667,172.6667,-1.1833,-1.1833,-1.1833,1.0418,1.0418,1.0418,0.6196,0.6196,0.6196,22
23,154.8889,154.8889,154.8889,-11.4611,-11.4611,-11.4611,-1.4379,-1.4379,-1.4379,-1.4291,-1.4291,-1.4291,23
24,167.5556,167.5556,167.5556,4.1056,4.1056,4.1056,0.463,0.463,0.463,0.7732,0.7732,0.7732,24
25,176.2222,176.2222,176.2222,8.2222,8.2222,8.2222,2.3729,2.3729,2.3729,2.0035,2.0035,2.0035,25
26,165.3333,165.3333,165.3333,-2.8167,-2.8167,-2.8167,0.7028,0.7028,0.7028,0.3628,0.3628,0.3628,26
27,169.4444,169.4444,169.4444,1.0944,1.0944,1.0944,0.4857,0.4857,0.4857,-0.0301,-0.0301,-0.0301,27
28,166.6667,166.6667,166.6667,-0.4333,-0.4333,-0.4333,0.2639,0.2639,0.2639,-0.0973,-0.0973,-0.0973,28
29,159.7778,159.7778,159.7778,-10.6722,-10.6722,-10.6722,-0.1835,-0.1835,-0.1835,-0.7481,-0.7481,-0.7481,29
30,172.4444,172.4444,172.4444,4.2444,4.2444,4.2444,1.4978,1.4978,1.4978,1.1618,1.1618,1.1618,30
31,164.8889,164.8889,164.8889,-4.3111,-4.3111,-4.3111,0.5975,0.5975,0.5975,-0.1845,-0.1845,-0.1845,31
32,169.1111,169.1111,169.1111,3.5111,3.5111,3.5111,1.0963,1.0963,1.0963,0.9495,0.9495,0.9495,32
33,173.4444,173.4444,173.4444,1.4444,1.4444,1.4444,2.1044,2.1044,2.1044,1.2212,1.2212,1.2212,33
34,174.1111,174.1111,174.1111,5.2611,5.2611,5.2611,2.1674,2.1674,2.1674,1.6309,1.6309,1.6309,34
35,162.7778,162.7778,162.7778,-1.2722,-1.2722,-1.2722,-0.3537,-0.3537,-0.3537,-0.5137,-0.5137,-0.5137,35
36,164.0,164.0,164.0,-3.35,-3.35,-3.35,-0.2606,-0.2606,-0.2606,-0.7846,-0.7846,-0.7846,36
37,155.2222,155.2222,155.2222,-5.1278,-5.1278,-5.1278,-1.2491,-1.2491,-1.2491,-0.6526,-0.6526,-0.6526,37
38,159.7778,159.7778,159.7778,-3.1222,-3.1222,-3.1222,-0.6349,-0.6349,-0.6349,-0.6855,-0.6855,-0.6855,38
39,162.7778,162.7778,162.7778,1.2778,1.2778,1.2778,-0.0021,-0.0021,-0.0021,0.1328,0.1328,0.1328,39
40,170.3333,170.3333,170.3333,5.0833,5.0833,5.0833,1.5981,1.5981,1.5981,1.3332,1.3332,1.3332,40
41,153.6667,153.6667,153.6667,-11.2833,-11.2833,-11.2833,-1.7825,-1.7825,-1.7825,-2.4389,-2.4389,-2.4389,41
42,165.4444,165.4444,165.4444,7.1944,7.1944,7.1944,0.772,0.772,0.772,1.1487,1.1487,1.1487,42
43,166.7778,166.7778,166.7778,6.1278,6.1278,6.1278,1.133,1.133,1.133,1.9141,1.9141,1.9141,43
44,167.3333,167.3333,167.3333,3.0833,3.0833,3.0833,0.6225,0.6225,0.6225,0.4124,0.4124,0.4124,44
45,154.5556,154.5556,154.5556,-8.9944,-8.9944,-8.9944,-0.9945,-0.9945,-0.9945,-1.2628,-1.2628,-1.2628,45
46,155.1111,155.1111,155.1111,-4.0889,-4.0889,-4.0889,-0.7822,-0.7822,-0.7822,-0.6351,-0.6351,-0.6351,46
47,159.7778,159.7778,159.7778,-1.7222,-1.7222,-1.7222,-0.0062,-0.0062,-0.0062,-0.4594,-0.4594,-0.4594,47
48,165.7778,165.7778,165.7778,4.8778,4.8778,4.8778,1.7416,1.7416,1.7416,1.667,1.667,1.667,48
49,153.3333,153.3333,153.3333,-6.2167,-6.2167,-6.2167,-1.5575,-1.5575,-1.5575,-1.6562,-1.6562,-1.6562,49
50,161.6667,161.6667,161.6667,-1.5833,-1.5833,-1.5833,0.0616,0.0616,0.0616,-0.0872,-0.0872,-0.0872,50
51,156.0,156.0,156.0,-7.6,-7.6,-7.6,-0.9213,-0.9213,-0.9213,-1.3357,-1.3357,-1.3357,51
52,160.5556,160.5556,160.5556,-1.5444,-1.5444,-1.5444,0.2392,0.2392,0.2392,-0.1039,-0.1039,-0.1039,52
53,154.0,154.0,154.0,-4.55,-4.55,-4.55,-0.9966,-0.9966,-0.9966,-0.7775,-0.7775,-0.7775,53
54,158.5556,158.5556,158.5556,-1.2444,-1.2444,-1.2444,-0.2834,-0.2834,-0.2834,0.3662,0.3662,0.3662,54
55,162.8889,162.8889,162.8889,-1.6611,-1.6611,-1.6611,0.8907,0.8907,0.8907,0.5547,0.5547,0.5547,55
56,163.4444,163.4444,163.4444,6.1444,6.1444,6.1444,1.2609,1.2609,1.2609,1.5136,1.5136,1.5136,56
57,161.4444,161.4444,161.4444,2.4444,2.4444,2.4444,0.417,0.417,0.417,0.3721,0.3721,0.3721,57
58,155.5556,155.5556,155.5556,-7.6944,-7.6944,-7.6944,-0.7382,-0.7382,-0.7382,-0.7976,-0.7976,-0.7976,58
59,153.6667,153.6667,153.6667,-2.2833,-2.2833,-2.2833,-0.9105,-0.9105,-0.9105,-0.154,-0.154,-0.154,59
60,161.2222,161.2222,161.2222,5.4722,5.4722,5.4722,0.6258,0.6258,0.6258,0.8968,0.8968,0.8968,60
61,153.8889,153.8889,153.8889,-9.6611,-9.6611,-9.6611,-0.6239,-0.6239,-0.6239,-0.947,-0.947,-0.947,61
62,156.5556,156.5556,156.5556,2.4056,2.4056,2.4056,-0.1478,-0.1478,-0.1478,0.8016,0.8016,0.8016,62
63,156.1111,156.1111,156.1111,-5.9889,-5.9889,-5.9889,-0.5819,-0.5819,-0.5819,-1.0917,-1.0917,-1.0917,63
64,160.4444,160.4444,160.4444,-1.5556,-1.5556,-1.5556,0.3567,0.3567,0.3567,0.0771,0.0771,0.0771,64
65,160.5556,160.5556,160.5556,0.1056,0.1056,0.1056,0.1858,0.1858,0.1858,0.0886,0.0886,0.0886,65
66,162.3333,162.3333,162.3333,1.1833,1.1833,1.1833,0.7918,0.7918,0.7918,0.7063,0.7063,0.7063,66
67,151.0,151.0,151.0,-11.55,-11.55,-11.55,-1.8875,-1.8875,-1.8875,-2.3285,-2.3285,-2.3285,67
68,150.8889,150.8889,150.8889,-11.8111,-11.8111,-11.8111,-1.707,-1.707,-1.707,-1.8627,-1.8627,-1.8627,68
69,164.8889,164.8889,164.8889,6.2389,6.2389,6.2389,1.6944,1.6944,1.6944,2.0585,2.0585,2.0585,69
70,158.7778,158.7778,158.7778,-0.0722,-0.0722,-0.0722,0.4202,0.4202,0.4202,0.7799,0.7799,0.7799,70
71,157.1111,157.1111,157.1111,-7.7389,-7.7389,-7.7389,-0.2359,-0.2359,-0.2359,-0.6895,-0.6895,-0.6895,71
72,159.5556,159.5556,159.5556,-3.1444,-3.1444,-3.1444,0.513,0.513,0.513,-0.1661,-0.1661,-0.1661,72
73,150.5556,150.5556,150.5556,-4.6444,-4.6444,-4.6444,-0.8111,-0.8111,-0.8111,-0.488,-0.488,-0.488,73
74,155.8889,155.8889,155.8889,-1.4111,-1.4111,-1.4111,-0.0002,-0.0002,-0.0002,-0.1548,-0.1548,-0.1548,74
75,150.1111,150.1111,150.1111,-2.4389,-2.4389,-2.4389,-1.1196,-1.1196,-1.1196,-0.3198,-0.3198,-0.3198,75
76,158.4444,158.4444,158.4444,1.7444,1.7444,1.7444,0.3007,0.3007,0.3007,0.8349,0.8349,0.8349,76
77,160.1111,160.1111,160.1111,-5.8389,-5.8389,-5.8389,0.3203,0.3203,0.3203,-0.2713,-0.2713,-0.2713,77
78,154.8889,154.8889,154.8889,-7.6611,-7.6611,-7.6611,-1.0976,-1.0976,-1.0976,-1.2855,-1.2855,-1.2855,78
79,156.3333,156.3333,156.3333,-1.5667,-1.5667,-1.5667,-0.6101,-0.6101,-0.6101,-0.2365,-0.2365,-0.2365,79
80,160.4444,160.4444,160.4444,2.8444,2.8444,2.8444,0.0601,0.0601,0.0601,0.0933,0.0933,0.0933,80
81,158.0,158.0,158.0,-4.35,-4.35,-4.35,0.0048,0.0048,0.0048,0.0008,0.0008,0.0008,81
82,163.8889,163.8889,163.8889,-3.4111,-3.4111,-3.4111,0.4328,0.4328,0.4328,-0.7063,-0.7063,-0.7063,82
83,166.5556,166.5556,166.5556,3.1556,3.1556,3.1556,1.3723,1.3723,1.3723,1.3179,1.3179,1.3179,83
84,160.3333,160.3333,160.3333,6.5833,6.5833,6.5833,0.8271,0.8271,0.8271,1.6047,1.6047,1.6047,84
85,152.7778,152.7778,152.7778,-6.2722,-6.2722,-6.2722,-1.0918,-1.0918,-1.0918,-0.8836,-0.8836,-0.8836,85
86,164.1111,164.1111,164.1111,2.2111,2.2111,2.2111,0.8982,0.8982,0.8982,0.6185,0.6185,0.6185,86
87,152.7778,152.7778,152.7778,-9.1222,-9.1222,-9.1222,-1.4343,-1.4343,-1.4343,-1.4601,-1.4601,-1.4601,87
88,155.1111,155.1111,155.1111,-9.1389,-9.1389,-9.1389,-0.9252,-0.9252,-0.9252,-1.1887,-1.1887,-1.1887,88
89,166.2222,166.2222,166.2222,3.9722,3.9722,3.9722,1.3589,1.3589,1.3589,1.2437,1.2437,1.2437,89
90,161.5556,161.5556,161.5556,-2.4444,-2.4444,-2.4444,0.6863,0.6863,0.6863,0.5441,0.5441,0.5441,90
91,159.3333,159.3333,159.3333,-1.8667,-1.8667,-1.8667,-0.062,-0.062,-0.062,-0.0578,-0.0578,-0.0578,91
92,165.6667,165.6667,165.6667,4.5667,4.5667,4.5667,1.1628,1.1628,1.1628,1.1042,1.1042,1.1042,92
93,155.1111,155.1111,155.1111,-2.3389,-2.3389,-2.3389,-0.5959,-0.5959,-0.5959,-0.4719,-0.4719,-0.4719,93
94,165.0,165.0,165.0,7.65,7.65,7.65,1.4268,1.4268,1.4268,1.6034,1.6034,1.6034,94
95,173.6667,173.6667,173.6667,9.7167,9.7167,9.7167,2.3703,2.3703,2.3703,2.0088,2.0088,2.0088,95
96,159.8889,159.8889,159.8889,-2.1111,-2.1111,-2.1111,0.5765,0.5765,0.5765,-0.1229,-0.1229,-0.1229,96
97,163.2222,163.2222,163.2222,4.1222,4.1222,4.1222,1.0095,1.0095,1.0095,1.2885,1.2885,1.2885,97
98,155.4444,155.4444,155.4444,-1.1056,-1.1056,-1.1056,0.1538,0.1538,0.1538,0.5215,0.5215,0.5215,98
99,158.3333,158.3333,158.3333,-6.6167,-6.6167,-6.6167,-0.3915,-0.3915,-0.3915,-0.925,-0.925,-0.925,99
100,159.5556,159.5556,159.5556,0.6556,0.6556,0.6556,0.1575,0.1575,0.1575,-0.0529,-0.0529,-0.0529,100
101,151.7778,151.7778,151.7778,-3.7722,-3.7722,-3.7722,-0.7801,-0.7801,-0.7801,-0.5986,-0.5986,-0.5986,101
102,150.7778,150.7778,150.7778,-5.3722,-5.3722,-5.3722,-1.0197,-1.0197,-1.0197,-1.2809,-1.2809,-1.2809,102
103,162.6667,162.6667,162.6667,6.1667,6.1667,6.1667,1.442,1.442,1.442,1.9095,1.9095,1.9095,103
104,152.7778,152.7778,152.7778,-8.0722,-8.0722,-8.0722,-0.5259,-0.5259,-0.5259,-1.1268,-1.1268,-1.1268,104
105,159.3333,159.3333,159.3333,0.5333,0.5333,0.5333,0.1872,0.1872,0.1872,-0.0198,-0.0198,-0.0198,105
106,164.1111,164.1111,164.1111,3.7611,3.7611,3.7611,0.8979,0.8979,0.8979,0.5352,0.5352,0.5352,106
107,161.5556,161.5556,161.5556,2.1056,2.1056,2.1056,0.7929,0.7929,0.7929,0.7896,0.7896,0.7896,107
108,158.8889,158.8889,158.8889,-2.2611,-2.2611,-2.2611,0.0553,0.0553,0.0553,-0.7063,-0.7063,-0.7063,108
109,155.2222,155.2222,155.2222,-2.5278,-2.5278,-2.5278,-0.2652,-0.2652,-0.2652,-0.1243,-0.1243,-0.1243,109
110,155.7778,155.7778,155.7778,-7.2722,-7.2722,-7.2722,-0.4355,-0.4355,-0.4355,-1.1673,-1.1673,-1.1673,110
111,152.7778,152.7778,152.7778,-5.2722,-5.2722,-5.2722,-1.1105,-1.1105,-1.1105,-0.9914,-0.9914,-0.9914,111
112,159.7778,159.7778,159.7778,1.2778,1.2778,1.2778,0.3586,0.3586,0.3586,0.3537,0.3537,0.3537,112
113,156.2222,156.2222,156.2222,-6.5778,-6.5778,-6.5778,-0.0128,-0.0128,-0.0128,-0.5184,-0.5184,-0.5184,113
114,148.3333,148.3333,148.3333,-11.3667,-11.3667,-11.3667,-1.2027,-1.2027,-1.2027,-1.6515,-1.6515,-1.6515,114
115,158.2222,158.2222,158.2222,1.2222,1.2222,1.2222,0.6208,0.6208,0.6208,0.6292,0.6292,0.6292,115
116,159.4444,159.4444,159.4444,1.6444,1.6444,1.6444,0.179,0.179,0.179,0.1595,0.1595,0.1595,116
117,163.2222,163.2222,163.2222,4.4222,4.4222,4.4222,0.9674,0.9674,0.9674,0.9678,0.9678,0.9678,117
118,156.4444,156.4444,156.4444,2.5944,2.5944,2.5944,-0.3021,-0.3021,-0.3021,-0.2886,-0.2886,-0.2886,118
119,160.2222,160.2222,160.2222,5.8222,5.8222,5.8222,0.0729,0.0729,0.0729,0.4861,0.4861,0.4861,119
120,158.8889,158.8889,158.8889,-0.9611,-0.9611,-0.9611,0.4478,0.4478,0.4478,0.7438,0.7438,0.7438,120
121,153.4444,153.4444,153.4444,-7.8056,-7.8056,-7.8056,-0.3328,-0.3328,-0.3328,-0.531,-0.531,-0.531,121
122,153.3333,153.3333,153.3333,-5.8167,-5.8167,-5.8167,-0.5985,-0.5985,-0.5985,-0.765,-0.765,-0.765,122
123,149.7778,149.7778,149.7778,-7.9222,-7.9222,-7.9222,-0.5794,-0.5794,-0.5794,-0.761,-0.761,-0.761,123
124,159.5556,159.5556,159.5556,-8.3944,-8.3944,-8.3944,0.6337,0.6337,0.6337,-0.4299,-0.4299,-0.4299,124
125,157.7778,157.7778,157.7778,3.7778,3.7778,3.7778,0.156,0.156,0.156,0.801,0.801,0.801,125
126,161.7778,161.7778,161.7778,-2.3722,-2.3722,-2.3722,0.653,0.653,0.653,-0.0516,-0.0516,-0.0516,126
127,155.8889,155.8889,155.8889,1.5389,1.5389,1.5389,0.0436,0.0436,0.0436,0.674,0.674,0.674,127
128,157.6667,157.6667,157.6667,-1.9333,-1.9333,-1.9333,-0.0073,-0.0073,-0.0073,-0.0578,-0.0578,-0.0578,128
129,163.1111,163.1111,163.1111,3.0111,3.0111,3.0111,1.0059,1.0059,1.0059,0.9237,0.9237,0.9237,129
130,156.2222,156.2222,156.2222,1.8222,1.8222,1.8222,0.0065,0.0065,0.0065,0.2608,0.2608,0.2608,130
131,162.2222,162.2222,162.2222,10.2222,10.2222,10.2222,0.6606,0.6606,0.6606,1.2446,1.2446,1.2446,131
132,157.2222,157.2222,157.2222,-7.3778,-7.3778,-7.3778,-0.9181,-0.9181,-0.9181,-1.2719,-1.2719,-1.2719,132
133,166.5556,166.5556,166.5556,4.0556,4.0556,4.0556,1.0003,1.0003,1.0003,0.6874,0.6874,0.6874,133
134,161.7778,161.7778,161.7778,-1.7222,-1.7222,-1.7222,0.5997,0.5997,0.5997,0.3224,0.3224,0.3224,134
135,166.0,166.0,166.0,4.05,4.05,4.05,0.5375,0.5375,0.5375,0.3286,0.3286,0.3286,135
136,157.3333,157.3333,157.3333,-5.7667,-5.7667,-5.7667,-0.6737,-0.6737,-0.6737,-1.6366,-1.6366,-1.6366,136
137,159.6667,159.6667,159.6667,-2.5833,-2.5833,-2.5833,0.066,0.066,0.066,-0.239,-0.239,-0.239,137
138,161.3333,161.3333,161.3333,-0.3667,-0.3667,-0.3667,1.0025,1.0025,1.0025,0.0246,0.0246,0.0246,138
139,158.4444,158.4444,158.4444,-1.5556,-1.5556,-1.5556,0.0689,0.0689,0.0689,-0.2764,-0.2764,-0.2764,139
140,165.1111,165.1111,165.1111,7.6111,7.6111,7.6111,1.4457,1.4457,1.4457,1.484,1.484,1.484,140
141,162.0,162.0,162.0,2.7,2.7,2.7,1.0101,1.0101,1.0101,1.0822,1.0822,1.0822,141
142,153.1111,153.1111,153.1111,-4.1889,-4.1889,-4.1889,-0.1953,-0.1953,-0.1953,-0.0594,-0.0594,-0.0594,142
143,154.3333,154.3333,154.3333,-8.6667,-8.6667,-8.6667,-0.7505,-0.7505,-0.7505,-1.2381,-1.2381,-1.2381,143
144,160.5556,160.5556,160.5556,3.8556,3.8556,3.8556,0.8345,0.8345,0.8345,1.02,1.02,1.02,144
145,163.5556,163.5556,163.5556,3.6056,3.6056,3.6056,1.8254,1.8254,1.8254,1.2983,1.2983,1.2983,145
146,151.3333,151.3333,151.3333,-10.2667,-10.2667,-10.2667,-1.0366,-1.0366,-1.0366,-1.7946,-1.7946,-1.7946,146
147,163.5556,163.5556,163.5556,6.9056,6.9056,6.9056,2.0125,2.0125,2.0125,1.6591,1.6591,1.6591,147
148,160.0,160.0,160.0,3.65,3.65,3.65,0.6678,0.6678,0.6678,0.774,0.774,0.774,148
149,161.1111,161.1111,161.1111,0.9111,0.9111,0.9111,0.8304,0.8304,0.8304,0.7141,0.7141,0.7141,149
150,162.1111,162.1111,162.1111,0.3111,0.3111,0.3111,0.6388,0.6388,0.6388,0.0654,0.0654,0.0654,150
151,158.0,158.0,158.0,-1.9,-1.9,-1.9,0.1368,0.1368,0.1368,-0.1844,-0.1844,-0.1844,151
152,161.0,161.0,161.0,-3.55,-3.55,-3.55,0.5273,0.5273,0.5273,0.1278,0.1278,0.1278,152
153,161.6667,161.6667,161.6667,4.4167,4.4167,4.4167,0.9018,0.9018,0.9018,0.5802,0.5802,0.5802,153
154,160.4444,160.4444,160.4444,2.8944,2.8944,2.8944,0.9759,0.9759,0.9759,0.7938,0.7938,0.7938,154
155,159.2222,159.2222,159.2222,0.6222,0.6222,0.6222,0.4146,0.4146,0.4146,0.1774,0.1774,0.1774,155
156,160.0,160.0,160.0,0.7,0.7,0.7,0.4728,0.4728,0.4728,-0.3169,-0.3169,-0.3169,156
157,170.5556,170.5556,170.5556,14.5556,14.5556,14.5556,3.0965,3.0965,3.0965,3.0921,3.0921,3.0921,157
158,164.0,164.0,164.0,4.0,4.0,4.0,1.1163,1.1163,1.1163,0.912,0.912,0.912,158
