,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,192.6667,192.6667,192.6667,-3.8333,-3.8333,-3.8333,2.1831,2.1831,2.1831,0.7035,0.7035,0.7035,0
1,191.3333,191.3333,191.3333,8.0833,8.0833,8.0833,2.1685,2.1685,2.1685,2.1777,2.1777,2.1777,1
2,183.4444,183.4444,183.4444,-1.1056,-1.1056,-1.1056,0.163,0.163,0.163,-0.1674,-0.1674,-0.1674,2
3,193.6667,193.6667,193.6667,4.6167,4.6167,4.6167,2.4861,2.4861,2.4861,2.0714,2.0714,2.0714,3
4,183.8889,183.8889,183.8889,-6.2111,-6.2111,-6.2111,0.128,0.128,0.128,-1.4474,-1.4474,-1.4474,4
5,189.0,189.0,189.0,-6.2,-6.2,-6.2,1.3234,1.3234,1.3234,-0.5047,-0.5047,-0.5047,5
6,189.2222,189.2222,189.2222,-9.6778,-9.6778,-9.6778,0.5213,0.5213,0.5213,-1.9024,-1.9024,-1.9024,6
7,185.4444,185.4444,185.4444,-14.9056,-14.9056,-14.9056,-0.8233,-0.8233,-0.8233,-3.2237,-3.2237,-3.2237,7
8,188.3333,188.3333,188.3333,-9.2667,-9.2667,-9.2667,0.3024,0.3024,0.3024,-1.2239,-1.2239,-1.2239,8
9,197.2222,197.2222,197.2222,-1.9778,-1.9778,-1.9778,1.9554,1.9554,1.9554,-0.3306,-0.3306,-0.3306,9
10,198.5556,198.5556,198.5556,2.3556,2.3556,2.3556,2.2695,2.2695,2.2695,0.8362,0.8362,0.8362,10
11,191.2222,191.2222,191.2222,-2.9278,-2.9278,-2.9278,0.6936,0.6936,0.6936,0.0454,0.0454,0.0454,11
12,179.3333,179.3333,179.3333,-14.5667,-14.5667,-14.5667,-0.9787,-0.9787,-0.9787,-2.2485,-2.2485,-2.2485,12
13,186.0,186.0,186.0,-9.75,-9.75,-9.75,-0.1748,-0.1748,-0.1748,-1.6448,-1.6448,-1.6448,13
14,192.8889,192.8889,192.8889,1.4889,1.4889,1.4889,1.0236,1.0236,1.0236,0.0548,0.0548,0.0548,14
15,193.8889,193.8889,193.8889,-3.7111,-3.7111,-3.7111,0.5295,0.5295,0.5295,-1.3046,-1.3046,-1.3046,15
16,192.8889,192.8889,192.8889,-0.4611,-0.4611,-0.4611,1.2462,1.2462,1.2462,-0.1321,-0.1321,-0.1321,16
17,189.5556,189.5556,189.5556,-6.7444,-6.7444,-6.7444,1.4692,1.4692,1.4692,-0.5026,-0.5026,-0.5026,17
18,191.8889,191.8889,191.8889,-0.9111,-0.9111,-0.9111,1.1884,1.1884,1.1884,-0.2442,-0.2442,-0.2442,18
19,180.5556,180.5556,180.5556,-15.4944,-15.4944,-15.4944,0.7899,0.7899,0.7899,-1.7578,-1.7578,-1.7578,19
20,184.7778,184.7778,184.7778,-14.2222,-14.2222,-14.2222,-0.4141,-0.4141,-0.4141,-3.3841,-3.3841,-3.3841,20
21,188.8889,188.8889,188.8889,-4.6611,-4.6611,-4.6611,0.0845,0.0845,0.0845,-2.205,-2.205,-2.205,21
22,182.5556,182.5556,182.5556,-12.3444,-12.3444,-12.3444,-1.0375,-1.0375,-1.0375,-2.6378,-2.6378,-2.6378,22
23,183.5556,183.5556,183.5556,-9.3944,-9.3944,-9.3944,-0.1746,-0.1746,-0.1746,-2.1233,-2.1233,-2.1233,23
24,180.2222,180.2222,180.2222,-16.5778,-16.5778,-16.5778,-0.2328,-0.2328,-0.2328,-2.1406,-2.1406,-2.1406,24
25,183.0,183.0,183.0,-19.95,-19.95,-19.95,0.3557,0.3557,0.3557,-2.7473,-2.7473,-2.7473,25
26,180.3333,180.3333,180.3333,-24.0167,-24.0167,-24.0167,-0.0416,-0.0416,-0.0416,-3.5437,-3.5437,-3.5437,26
27,181.4444,181.4444,181.4444,-18.6056,-18.6056,-18.6056,-0.4347,-0.4347,-0.4347,-3.2374,-3.2374,-3.2374,27
28,167.2222,167.2222,167.2222,-26.8778,-26.8778,-26.8778,-2.8474,-2.8474,-2.8474,-4.1463,-4.1463,-4.1463,28
29,172.2222,172.2222,172.2222,-18.5778,-18.5778,-18.5778,-1.548,-1.548,-1.548,-3.4651,-3.4651,-3.4651,29
30,169.1111,169.1111,169.1111,-15.5389,-15.5389,-15.5389,-2.8299,-2.8299,-2.8299,-4.1326,-4.1326,-4.1326,30
31,180.7778,180.7778,180.7778,-1.6722,-1.6722,-1.6722,0.4233,0.4233,0.4233,-1.0153,-1.0153,-1.0153,31
32,172.4444,172.4444,172.4444,-7.1556,-7.1556,-7.1556,-0.7039,-0.7039,-0.7039,-1.4377,-1.4377,-1.4377,32
33,187.0,187.0,187.0,0.95,0.95,0.95,1.4635,1.4635,1.4635,0.4846,0.4846,0.4846,33
34,177.2222,177.2222,177.2222,-5.1278,-5.1278,-5.1278,-0.7129,-0.7129,-0.7129,-1.8003,-1.8003,-1.8003,34
35,176.7778,176.7778,176.7778,-12.8222,-12.8222,-12.8222,0.0386,0.0386,0.0386,-1.2741,-1.2741,-1.2741,35
36,177.2222,177.2222,177.2222,-13.1278,-13.1278,-13.1278,-0.2433,-0.2433,-0.2433,-1.6875,-1.6875,-1.6875,36
37,178.5556,178.5556,178.5556,-5.2944,-5.2944,-5.2944,-0.3647,-0.3647,-0.3647,-1.7634,-1.7634,-1.7634,37
38,168.6667,168.6667,168.6667,-18.9333,-18.9333,-18.9333,-2.0548,-2.0548,-2.0548,-3.6827,-3.6827,-3.6827,38
39,181.5556,181.5556,181.5556,-12.5944,-12.5944,-12.5944,-0.4296,-0.4296,-0.4296,-2.5455,-2.5455,-2.5455,39
40,178.2222,178.2222,178.2222,-11.0278,-11.0278,-11.0278,-1.2792,-1.2792,-1.2792,-3.1816,-3.1816,-3.1816,40
41,180.3333,180.3333,180.3333,-14.9667,-14.9667,-14.9667,0.3919,0.3919,0.3919,-1.7426,-1.7426,-1.7426,41
42,180.6667,180.6667,180.6667,-3.3333,-3.3333,-3.3333,0.6411,0.6411,0.6411,0.4014,0.4014,0.4014,42
43,179.6667,179.6667,179.6667,-15.8333,-15.8333,-15.8333,-1.6342,-1.6342,-1.6342,-4.6579,-4.6579,-4.6579,43
44,175.2222,175.2222,175.2222,-9.2278,-9.2278,-9.2278,-0.1842,-0.1842,-0.1842,-1.8767,-1.8767,-1.8767,44
45,176.3333,176.3333,176.3333,-11.3667,-11.3667,-11.3667,0.0613,0.0613,0.0613,-1.9365,-1.9365,-1.9365,45
46,176.7778,176.7778,176.7778,-9.4222,-9.4222,-9.4222,0.3623,0.3623,0.3623,-1.631,-1.631,-1.631,46
47,196.8889,196.8889,196.8889,-0.3611,-0.3611,-0.3611,3.1704,3.1704,3.1704,0.5018,0.5018,0.5018,47
48,192.1111,192.1111,192.1111,2.9611,2.9611,2.9611,1.3848,1.3848,1.3848,-0.2021,-0.2021,-0.2021,48
49,193.2222,193.2222,193.2222,6.7222,6.7222,6.7222,2.124,2.124,2.124,0.7447,0.7447,0.7447,49
50,181.8889,181.8889,181.8889,7.2889,7.2889,7.2889,1.1186,1.1186,1.1186,0.6183,0.6183,0.6183,50
51,162.6667,162.6667,162.6667,-14.4833,-14.4833,-14.4833,-1.8166,-1.8166,-1.8166,-2.828,-2.828,-2.828,51
52,177.0,177.0,177.0,-4.05,-4.05,-4.05,0.4339,0.4339,0.4339,-0.5881,-0.5881,-0.5881,52
53,171.0,171.0,171.0,-4.75,-4.75,-4.75,-0.6831,-0.6831,-0.6831,-1.7046,-1.7046,-1.7046,53
54,179.4444,179.4444,179.4444,2.7444,2.7444,2.7444,0.9393,0.9393,0.9393,0.0389,0.0389,0.0389,54
55,170.8889,170.8889,170.8889,-2.6611,-2.6611,-2.6611,-0.002,-0.002,-0.002,-0.3647,-0.3647,-0.3647,55
56,184.6667,184.6667,184.6667,5.9667,5.9667,5.9667,2.3655,2.3655,2.3655,1.1188,1.1188,1.1188,56
57,174.3333,174.3333,174.3333,0.8333,0.8333,0.8333,1.0237,1.0237,1.0237,0.6101,0.6101,0.6101,57
58,192.3333,192.3333,192.3333,12.8333,12.8333,12.8333,2.5281,2.5281,2.5281,1.5957,1.5957,1.5957,58
59,178.0,178.0,178.0,-2.85,-2.85,-2.85,0.6653,0.6653,0.6653,-0.373,-0.373,-0.373,59
60,188.0,188.0,188.0,8.0,8.0,8.0,2.5494,2.5494,2.5494,1.8244,1.8244,1.8244,60
