Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
123.2222,143.1111,143.1111,-3.3778,-2.6389,-2.6389,-0.1850,-1.6368,-1.6368,-0.7257,-0.1405,-0.1405,0
123.4444,145.0000,145.0000,1.4944,-7.5500,-7.5500,-0.0198,-1.9856,-1.9856,-0.0818,-1.3414,-1.3414,1
121.1111,139.1111,139.1111,-1.1889,-4.7889,-4.7889,-0.2060,-2.0338,-2.0338,-0.2245,-0.5250,-0.5250,2
121.1111,146.3333,146.3333,-1.6389,5.7833,5.7833,-0.3597,-0.5242,-0.5242,-0.5775,1.2307,1.2307,3
119.3333,149.4444,149.4444,-4.2667,6.6944,6.6944,-0.4187,-1.0812,-1.0812,-0.5821,0.4693,0.4693,4
119.3333,146.5556,146.5556,-1.6167,1.3556,1.3556,-0.4003,-1.0249,-1.0249,-0.1481,-0.2534,-0.2534,5
125.6667,146.4444,146.4444,5.1167,-1.3056,-1.3056,0.6445,-0.6290,-0.6290,0.8213,0.0578,0.0578,6
124.4444,146.4444,146.4444,0.9444,5.4944,5.4944,0.2558,-0.3334,-0.3334,0.0929,1.2974,1.2974,7
119.8889,147.3333,147.3333,-4.3611,6.0833,6.0833,-0.5026,-0.3917,-0.3917,-0.7555,0.2802,0.2802,8
122.8889,140.0000,140.0000,3.2889,2.9500,2.9500,0.2710,-0.9988,-0.9988,0.4333,0.8067,0.8067,9
122.8889,145.5556,145.5556,1.5889,11.8056,11.8056,-0.0057,0.6404,0.6404,-0.0578,2.4626,2.4626,10
119.1111,142.8889,142.8889,-4.1389,0.3389,0.3389,-0.4486,-0.9028,-0.9028,-0.4104,0.1197,0.1197,11
123.8889,142.3333,142.3333,1.9889,-0.6167,-0.6167,0.1907,-1.2273,-1.2273,0.1579,-0.4197,-0.4197,12
