Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
190.0000,190.0000,190.0000,-13.6500,-13.6500,-13.6500,-1.0048,-1.0048,-1.0048,-1.6199,-1.6199,-1.6199,0
200.4444,200.4444,200.4444,-3.1556,-3.1556,-3.1556,1.3206,1.3206,1.3206,0.8364,0.8364,0.8364,1
189.2222,189.2222,189.2222,-14.0278,-14.0278,-14.0278,-0.4439,-0.4439,-0.4439,-1.1704,-1.1704,-1.1704,2
199.4444,199.4444,199.4444,-7.0056,-7.0056,-7.0056,0.6231,0.6231,0.6231,-0.7255,-0.7255,-0.7255,3
198.4444,198.4444,198.4444,-10.5056,-10.5056,-10.5056,0.1910,0.1910,0.1910,-1.2345,-1.2345,-1.2345,4
196.2222,196.2222,196.2222,-0.7278,-0.7278,-0.7278,0.8262,0.8262,0.8262,0.7687,0.7687,0.7687,5
196.7778,196.7778,196.7778,-1.6222,-1.6222,-1.6222,1.2256,1.2256,1.2256,0.3317,0.3317,0.3317,6
199.8889,199.8889,199.8889,12.1389,12.1389,12.1389,2.6001,2.6001,2.6001,3.0449,3.0449,3.0449,7
199.8889,199.8889,199.8889,3.1389,3.1389,3.1389,2.3224,2.3224,2.3224,1.8580,1.8580,1.8580,8
203.1111,203.1111,203.1111,4.8111,4.8111,4.8111,2.6455,2.6455,2.6455,1.4339,1.4339,1.4339,9
198.2222,198.2222,198.2222,5.4722,5.4722,5.4722,2.1297,2.1297,2.1297,2.1760,2.1760,2.1760,10
205.5556,205.5556,205.5556,10.1556,10.1556,10.1556,2.3423,2.3423,2.3423,1.5930,1.5930,1.5930,11
196.1111,196.1111,196.1111,-1.3389,-1.3389,-1.3389,2.1540,2.1540,2.1540,1.0795,1.0795,1.0795,12
204.6667,204.6667,204.6667,16.5667,16.5667,16.5667,3.2209,3.2209,3.2209,3.5812,3.5812,3.5812,13
