,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,123.8889,286.1111,286.1111,-2.4111,-1.6389,-1.6389,-0.4556,0.933,0.933,-0.3473,0.2043,0.2043,0
1,127.0,281.2222,281.2222,1.55,4.7722,4.7722,0.245,1.2244,1.2244,0.4138,0.8473,0.8473,1
2,124.7778,284.4444,284.4444,-2.0722,7.2444,7.2444,-0.3407,0.7484,0.7484,-0.4906,0.1523,0.1523,2
3,124.4444,294.7778,294.7778,1.0944,15.0778,15.0778,-0.1406,3.1344,3.1344,0.1294,2.9777,2.9777,3
4,125.3333,272.6667,272.6667,-0.5167,7.3167,7.3167,0.0646,0.7527,0.7527,0.295,1.2268,1.2268,4
5,128.2222,269.5556,269.5556,1.4722,6.8056,6.8056,0.2538,0.204,0.204,0.2078,1.4335,1.4335,5
6,123.4444,259.6667,259.6667,-5.3556,-7.1833,-7.1833,-0.4935,-0.7913,-0.7913,-0.9318,-0.4502,-0.4502,6
7,126.2222,272.4444,272.4444,-0.0278,7.2444,7.2444,0.3127,2.295,2.295,0.3445,2.5207,2.5207,7
8,129.5556,285.6667,285.6667,2.9556,11.6167,11.6167,0.4884,2.2313,2.2313,0.4932,1.9952,1.9952,8
9,127.5556,300.6667,300.6667,2.3556,42.9167,42.9167,0.2246,6.9584,6.9584,0.5651,6.6868,6.6868,9
10,126.3333,299.4444,299.4444,0.5833,11.8444,11.8444,-0.0709,4.6595,4.6595,-0.0557,1.8957,1.8957,10
11,127.4444,312.3333,312.3333,6.2944,20.2833,20.2833,0.44,6.1151,6.1151,1.1723,3.5487,3.5487,11
12,124.2222,305.4444,305.4444,0.0722,6.0444,6.0444,-0.0543,4.3892,4.3892,-0.0876,1.6629,1.6629,12
13,124.7778,299.0,299.0,-0.0722,16.45,16.45,-0.0478,4.0838,4.0838,-0.0437,3.6154,3.6154,13
14,127.5556,280.6667,280.6667,-0.1944,4.9167,4.9167,0.4673,0.9403,0.9403,0.2648,-0.2443,-0.2443,14
15,123.7778,279.6667,279.6667,-1.2222,4.4167,4.4167,0.1256,0.9134,0.9134,0.0543,0.2249,0.2249,15
16,124.5556,283.7778,283.7778,0.3556,12.2778,12.2778,-0.4896,2.8061,2.8061,-0.2918,2.4568,2.4568,16
17,123.7778,275.1111,275.1111,1.8778,7.1111,7.1111,-0.0572,0.5727,0.5727,0.2071,0.801,0.801,17
18,129.1111,276.6667,276.6667,4.6611,12.0667,12.0667,0.7265,2.2437,2.2437,0.8547,2.4212,2.4212,18
19,124.8889,268.6667,268.6667,2.3389,2.6667,2.6667,0.1107,1.3572,1.3572,0.399,1.1141,1.1141,19
20,126.4444,255.7778,255.7778,-1.9556,-3.0222,-3.0222,0.1081,-0.4249,-0.4249,-0.2228,0.3582,0.3582,20
21,121.8889,274.6667,274.6667,-0.8611,17.1167,17.1167,-0.2639,2.8177,2.8177,0.0065,3.4135,3.4135,21
22,125.4444,258.3333,258.3333,0.6444,2.2333,2.2333,0.031,0.4231,0.4231,0.1961,0.566,0.566,22
23,123.7778,255.5556,255.5556,-4.0722,-0.5944,-0.5944,-0.3505,-0.5578,-0.5578,-0.6799,-0.0293,-0.0293,23
24,125.1111,280.0,280.0,-0.0889,28.65,28.65,-0.0463,5.091,5.091,0.101,5.474,5.474,24
25,125.1111,293.5556,293.5556,-0.3389,35.8556,35.8556,-0.2563,6.862,6.862,-0.3663,7.1261,7.1261,25
26,123.7778,277.1111,277.1111,-3.4722,15.8611,15.8611,-0.3275,3.7274,3.7274,-0.4422,4.1366,4.1366,26
27,125.6667,260.8889,260.8889,-1.7333,8.3389,8.3389,0.312,2.6459,2.6459,0.0055,3.0994,3.0994,27
28,124.4444,271.7778,271.7778,-0.7056,13.3278,13.3278,-0.0278,2.77,2.77,0.0192,3.3733,3.3733,28
29,126.3333,265.5556,265.5556,0.9333,9.0056,9.0056,0.01,1.7426,1.7426,-0.0158,2.5409,2.5409,29
30,125.4444,263.4444,263.4444,-3.0556,3.6444,3.6444,0.0916,1.2272,1.2272,-0.3135,0.0527,0.0527,30
31,130.6667,266.6667,266.6667,4.5167,-11.2833,-11.2833,0.5417,1.3721,1.3721,0.5855,-1.2374,-1.2374,31
32,127.5556,270.6667,270.6667,2.6056,-4.2333,-4.2333,0.1949,1.3427,1.3427,0.0455,-0.9045,-0.9045,32
33,125.2222,261.0,261.0,-0.0278,-7.1,-7.1,0.2481,-0.7506,-0.7506,0.2822,-2.1157,-2.1157,33
34,124.8889,274.4444,274.4444,0.2389,7.3444,7.3444,-0.0012,2.1783,2.1783,0.2309,0.1694,0.1694,34
35,126.0,251.1111,251.1111,-0.75,-7.9889,-7.9889,-0.0843,-2.3956,-2.3956,-0.2786,-3.1389,-3.1389,35
36,128.0,268.1111,268.1111,3.25,18.2111,18.2111,0.3813,3.1915,3.1915,0.5214,2.559,2.559,36
37,125.8889,272.4444,272.4444,3.7389,9.1444,9.1444,0.4246,3.1071,3.1071,0.6549,1.9793,1.9793,37
38,123.3333,279.8889,279.8889,-5.8667,25.5389,25.5389,-0.3976,4.3889,4.3889,-0.5604,4.5181,4.5181,38
39,122.2222,283.7778,283.7778,-2.9778,19.9278,19.9278,-0.4766,4.8548,4.8548,-0.3062,3.5828,3.5828,39
40,125.8889,263.2222,263.2222,-0.1611,9.2222,9.2222,0.4551,1.2459,1.2459,0.5452,1.0067,1.0067,40
41,127.1111,280.5556,280.5556,5.5111,22.2056,22.2056,0.3135,4.7508,4.7508,0.8047,3.6501,3.6501,41
42,127.3333,280.0,280.0,4.3833,29.3,29.3,0.5865,4.3359,4.3359,0.787,4.885,4.885,42
43,126.3333,273.3333,273.3333,1.3833,19.4333,19.4333,0.3473,2.7742,2.7742,0.2243,3.0419,3.0419,43
44,126.6667,259.8889,259.8889,0.6667,6.0389,6.0389,-0.0686,2.0996,2.0996,-0.2847,1.3865,1.3865,44
45,123.7778,269.7778,269.7778,-3.0222,16.9778,16.9778,-0.5285,2.0945,2.0945,-0.8036,1.5939,1.5939,45
46,127.6667,273.6667,273.6667,2.0667,8.9667,8.9667,0.8567,3.6532,3.6532,0.8889,2.1968,2.1968,46
47,123.5556,265.6667,265.6667,-3.6944,7.8667,7.8667,-0.3449,2.5514,2.5514,-0.7476,2.0899,2.0899,47
48,126.6667,274.7778,274.7778,-0.6333,19.9778,19.9778,-0.0092,1.9375,1.9375,-0.2366,1.4768,1.4768,48
49,126.6667,275.1111,275.1111,2.0167,8.5111,8.5111,0.0608,2.6027,2.6027,0.0756,0.9547,0.9547,49
50,124.3333,273.1111,273.1111,-0.5667,3.1111,3.1111,0.3158,0.7059,0.7059,0.4155,-1.8432,-1.8432,50
51,124.7778,266.3333,266.3333,-0.1722,8.3333,8.3333,-0.0669,1.7581,1.7581,-0.0479,0.6373,0.6373,51
52,124.1111,270.1111,270.1111,-0.4889,8.9611,8.9611,-0.151,2.8119,2.8119,0.0543,1.1872,1.1872,52
53,124.0,268.8889,268.8889,-3.35,16.0389,16.0389,-0.3034,2.5698,2.5698,-0.3246,1.6696,1.6696,53
54,119.3333,258.3333,258.3333,-2.1167,-2.0167,-2.0167,-0.6141,0.5004,0.5004,-0.2625,-0.7466,-0.7466,54
55,125.8889,256.8889,256.8889,1.3389,-8.2111,-8.2111,0.1702,-1.2748,-1.2748,0.13,-2.805,-2.805,55
56,122.2222,273.0,273.0,-1.9778,-9.85,-9.85,-0.4898,2.5054,2.5054,-0.4036,-2.0764,-2.0764,56
57,123.8889,329.6667,329.6667,0.3889,43.6167,43.6167,-0.2215,11.5253,11.5253,0.0119,7.5674,7.5674,57
58,126.8889,295.2222,295.2222,-0.3111,21.7222,21.7222,0.2034,5.0241,5.0241,0.0903,2.3833,2.3833,58
59,120.6667,291.3333,291.3333,-7.4333,21.1833,21.1833,-0.4698,4.5422,4.5422,-0.9336,2.1451,2.1451,59
60,123.8889,276.3333,276.3333,-0.0611,19.2333,19.2333,-0.0143,3.7703,3.7703,0.0985,3.1545,3.1545,60
61,122.1111,272.5556,272.5556,-2.4889,10.7556,10.7556,-0.7507,3.0836,3.0836,-0.5546,1.219,1.219,61
62,127.7778,275.2222,275.2222,2.8778,14.8722,14.8722,0.381,4.3378,4.3378,0.5901,2.8044,2.8044,62
63,127.8889,281.6667,281.6667,4.6889,15.9167,15.9167,0.5182,3.406,3.406,0.5493,2.8973,2.8973,63
64,125.5556,280.1111,280.1111,2.7056,11.9611,11.9611,0.1149,3.1742,3.1742,0.4238,3.0703,3.0703,64
65,121.1111,272.2222,272.2222,-2.1889,4.8222,4.8222,-0.7377,0.9291,0.9291,-0.6274,0.0248,0.0248,65
66,125.7778,271.1111,271.1111,-0.7722,11.3111,11.3111,-0.1206,0.6625,0.6625,-0.1897,-0.2201,-0.2201,66
67,122.7778,281.6667,281.6667,-2.7722,15.1167,15.1167,-0.133,3.5091,3.5091,-0.1549,1.6199,1.6199,67
68,123.4444,271.6667,271.6667,-0.6056,11.6167,11.6167,0.0397,2.2773,2.2773,0.19,0.6119,0.6119,68
69,127.6667,278.1111,278.1111,1.7167,20.5111,20.5111,0.8037,3.1297,3.1297,0.7979,2.1772,2.1772,69
70,122.8889,275.3333,275.3333,-2.3111,18.5333,18.5333,-0.3008,3.1567,3.1567,-0.3524,1.7329,1.7329,70
71,124.3333,250.2222,250.2222,-1.7667,-8.6778,-8.6778,-0.3172,-0.9998,-0.9998,-0.3699,-2.1945,-2.1945,71
72,124.3333,264.3333,264.3333,-1.2667,7.0333,7.0333,-0.1564,1.0322,1.0322,-0.3188,0.1331,0.1331,72
73,124.8889,279.6667,279.6667,0.7389,16.8167,16.8167,-0.11,3.4729,3.4729,0.0496,1.9322,1.9322,73
