Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
172.3333,172.3333,172.3333,-11.1167,-11.1167,-11.1167,-1.4434,-1.4434,-1.4434,-1.6291,-1.6291,-1.6291,0
174.6667,174.6667,174.6667,-1.8333,-1.8333,-1.8333,-0.3689,-0.3689,-0.3689,0.2461,0.2461,0.2461,1
172.3333,172.3333,172.3333,-6.2667,-6.2667,-6.2667,-0.2365,-0.2365,-0.2365,-0.1094,-0.1094,-0.1094,2
175.0000,175.0000,175.0000,-2.9000,-2.9000,-2.9000,-0.4873,-0.4873,-0.4873,-0.3717,-0.3717,-0.3717,3
172.7778,172.7778,172.7778,-4.4222,-4.4222,-4.4222,0.3363,0.3363,0.3363,0.9326,0.9326,0.9326,4
162.0000,162.0000,162.0000,-16.1500,-16.1500,-16.1500,-1.9800,-1.9800,-1.9800,-1.8925,-1.8925,-1.8925,5
174.2222,174.2222,174.2222,-0.8278,-0.8278,-0.8278,0.2608,0.2608,0.2608,0.6207,0.6207,0.6207,6
169.0000,169.0000,169.0000,-6.2000,-6.2000,-6.2000,-0.3154,-0.3154,-0.3154,-0.1367,-0.1367,-0.1367,7
165.3333,165.3333,165.3333,-5.2667,-5.2667,-5.2667,-1.1059,-1.1059,-1.1059,-0.7223,-0.7223,-0.7223,8
164.2222,164.2222,164.2222,-6.3278,-6.3278,-6.3278,-0.4687,-0.4687,-0.4687,0.2989,0.2989,0.2989,9
170.4444,170.4444,170.4444,-4.3556,-4.3556,-4.3556,0.2745,0.2745,0.2745,0.2952,0.2952,0.2952,10
173.7778,173.7778,173.7778,3.3278,3.3278,3.3278,0.8124,0.8124,0.8124,1.5650,1.5650,1.5650,11
172.2222,172.2222,172.2222,-2.0278,-2.0278,-2.0278,-0.4328,-0.4328,-0.4328,-0.3335,-0.3335,-0.3335,12
157.8889,157.8889,157.8889,-5.5111,-5.5111,-5.5111,-1.7062,-1.7062,-1.7062,-0.9620,-0.9620,-0.9620,13
157.6667,157.6667,157.6667,-6.9333,-6.9333,-6.9333,-1.4588,-1.4588,-1.4588,-0.4490,-0.4490,-0.4490,14
158.2222,158.2222,158.2222,-8.9278,-8.9278,-8.9278,-1.5623,-1.5623,-1.5623,-1.0471,-1.0471,-1.0471,15
150.5556,150.5556,150.5556,-16.0444,-16.0444,-16.0444,-2.6758,-2.6758,-2.6758,-2.2398,-2.2398,-2.2398,16
161.0000,161.0000,161.0000,-3.3000,-3.3000,-3.3000,-0.7601,-0.7601,-0.7601,-0.0101,-0.0101,-0.0101,17
163.8889,163.8889,163.8889,-7.5611,-7.5611,-7.5611,-0.9930,-0.9930,-0.9930,-1.0475,-1.0475,-1.0475,18
159.2222,159.2222,159.2222,-5.8778,-5.8778,-5.8778,-0.6550,-0.6550,-0.6550,0.5578,0.5578,0.5578,19
154.4444,154.4444,154.4444,-10.6056,-10.6056,-10.6056,-2.0952,-2.0952,-2.0952,-1.4595,-1.4595,-1.4595,20
160.2222,160.2222,160.2222,-12.8278,-12.8278,-12.8278,-0.9849,-0.9849,-0.9849,-0.8773,-0.8773,-0.8773,21
161.5556,161.5556,161.5556,-9.8444,-9.8444,-9.8444,-0.9340,-0.9340,-0.9340,-0.4285,-0.4285,-0.4285,22
156.0000,156.0000,156.0000,-8.1000,-8.1000,-8.1000,-2.2715,-2.2715,-2.2715,-1.6701,-1.6701,-1.6701,23
161.7778,161.7778,161.7778,-7.1222,-7.1222,-7.1222,-0.9005,-0.9005,-0.9005,-0.1628,-0.1628,-0.1628,24
172.8889,172.8889,172.8889,-3.3611,-3.3611,-3.3611,0.9788,0.9788,0.9788,0.3527,0.3527,0.3527,25
158.4444,158.4444,158.4444,-12.7556,-12.7556,-12.7556,-1.6089,-1.6089,-1.6089,-0.9862,-0.9862,-0.9862,26
168.1111,168.1111,168.1111,-0.6889,-0.6889,-0.6889,0.5561,0.5561,0.5561,1.0853,1.0853,1.0853,27
169.8889,169.8889,169.8889,-7.9111,-7.9111,-7.9111,0.1025,0.1025,0.1025,-0.5931,-0.5931,-0.5931,28
166.2222,166.2222,166.2222,-5.3778,-5.3778,-5.3778,-0.2034,-0.2034,-0.2034,-0.2177,-0.2177,-0.2177,29
166.3333,166.3333,166.3333,-7.8667,-7.8667,-7.8667,-0.4893,-0.4893,-0.4893,-0.6964,-0.6964,-0.6964,30
161.6667,161.6667,161.6667,-3.7833,-3.7833,-3.7833,-0.5651,-0.5651,-0.5651,-0.4670,-0.4670,-0.4670,31
158.6667,158.6667,158.6667,-7.6833,-7.6833,-7.6833,-1.2880,-1.2880,-1.2880,-0.7502,-0.7502,-0.7502,32
167.4444,167.4444,167.4444,3.9944,3.9944,3.9944,0.5532,0.5532,0.5532,1.4148,1.4148,1.4148,33
149.4444,149.4444,149.4444,-20.9556,-20.9556,-20.9556,-2.6340,-2.6340,-2.6340,-3.0390,-3.0390,-3.0390,34
160.3333,160.3333,160.3333,-2.9167,-2.9167,-2.9167,-0.6905,-0.6905,-0.6905,-0.0381,-0.0381,-0.0381,35
