,Mean_X,Intensity_Raw,Mean_Xt,Mean_BG_X,Intensity_Corrected,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
0,124.1111,172.3333,172.3333,-2.1889,0.5333,0.5333,-1.3794,-1.4434,-1.4434,-1.0304,-1.0636,-1.0636,0
1,127.2222,174.6667,174.6667,1.7222,4.7667,4.7667,-0.2818,-0.3689,-0.3689,0.1531,0.1485,0.1485,1
2,129.2222,172.3333,172.3333,4.1222,1.9333,1.9333,0.1659,-0.2365,-0.2365,0.4278,-0.1119,-0.1119,2
3,129.6667,175.0,175.0,0.5167,8.35,8.35,-0.0883,-0.4873,-0.4873,-0.2279,0.3399,0.3399,3
4,127.0,172.7778,172.7778,-2.5,-1.6722,-1.6722,-0.7049,0.3363,0.3363,-0.9636,0.3633,0.3633,4
5,127.1111,162.0,162.0,0.8111,-5.6,-5.6,-0.0944,-1.98,-1.98,-0.2283,-1.6189,-1.6189,5
6,129.0,174.2222,174.2222,2.15,6.8222,6.8222,0.2132,0.2608,0.2608,0.2446,0.4644,0.4644,6
7,128.8889,169.0,169.0,1.3889,5.75,5.75,-0.0529,-0.3154,-0.3154,-0.404,0.0461,0.0461,7
8,125.6667,165.3333,165.3333,-3.2333,-0.4667,-0.4667,0.0592,-1.1059,-1.1059,-0.2613,-0.5794,-0.5794,8
9,126.7778,164.2222,164.2222,0.4778,-0.0778,-0.0778,-0.7427,-0.4687,-0.4687,-0.733,-0.3056,-0.3056,9
10,122.6667,170.4444,170.4444,-5.7333,6.0444,6.0444,-1.0205,0.2745,0.2745,-1.2437,0.4985,0.4985,10
11,125.4444,173.7778,173.7778,0.0944,10.2778,10.2778,-0.2853,0.8124,0.8124,-0.1401,1.5015,1.5015,11
12,128.4444,172.2222,172.2222,0.3444,4.6222,4.6222,-0.1339,-0.4328,-0.4328,-0.1438,-0.6249,-0.6249,12
13,126.5556,157.8889,157.8889,-1.9444,3.9889,3.9889,-0.2445,-1.7062,-1.7062,-0.6441,-0.6949,-0.6949,13
14,125.7778,157.6667,157.6667,0.8778,1.6667,1.6667,-0.6768,-1.4588,-1.4588,-0.6042,-0.586,-0.586,14
15,122.3333,158.2222,158.2222,-3.2167,-0.2778,-0.2778,-1.038,-1.5623,-1.5623,-0.9823,-0.9654,-0.9654,15
16,125.1111,150.5556,150.5556,-1.4889,-9.9444,-9.9444,-0.6507,-2.6758,-2.6758,-0.3992,-2.357,-2.357,16
