Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
161.3333,161.3333,161.3333,-11.3667,-7.1667,-7.1667,-0.8832,-0.8832,-0.8832,-1.3889,-1.3478,-1.3478,0
164.8889,164.8889,164.8889,-3.9111,1.1389,1.1389,0.7039,0.7039,0.7039,0.1117,0.1216,0.1216,1
164.4444,164.4444,164.4444,2.1444,3.6444,3.6444,0.8770,0.8770,0.8770,0.4417,0.6617,0.6617,2
159.1111,159.1111,159.1111,-7.1389,2.4111,2.4111,0.0046,0.0046,0.0046,-0.5604,-0.0289,-0.0289,3
167.3333,167.3333,167.3333,0.7833,-0.1667,-0.1667,1.4642,1.4642,1.4642,0.6843,0.4811,0.4811,4
175.6667,175.6667,175.6667,2.2167,6.2167,6.2167,2.9012,2.9012,2.9012,2.1911,2.1251,2.1251,5
176.0000,176.0000,176.0000,2.1500,3.6500,3.6500,0.9718,0.9718,0.9718,0.3420,0.3709,0.3709,6
185.4444,185.4444,185.4444,12.2444,19.2444,19.2444,3.6349,3.6349,3.6349,2.6359,3.2980,3.2980,7
178.2222,178.2222,178.2222,6.4222,11.4222,11.4222,2.5532,2.5532,2.5532,1.5182,1.8483,1.8483,8
174.7778,174.7778,174.7778,7.3278,6.4278,6.4278,1.8609,1.8609,1.8609,1.5717,1.3810,1.3810,9
175.6667,175.6667,175.6667,4.1667,7.5167,7.5167,2.6314,2.6314,2.6314,1.9400,1.6284,1.6284,10
175.2222,175.2222,175.2222,3.6222,8.0722,8.0722,1.7101,1.7101,1.7101,0.5808,0.6088,0.6088,11
168.6667,168.6667,168.6667,-1.0333,3.0167,3.0167,0.8955,0.8955,0.8955,0.3253,0.3449,0.3449,12
164.5556,164.5556,164.5556,-6.4944,0.4056,0.4056,0.3054,0.3054,0.3054,-0.8998,-0.4693,-0.4693,13
171.4444,171.4444,171.4444,-12.1056,-1.1056,-1.1056,0.7154,0.7154,0.7154,-1.1126,-0.4611,-0.4611,14
172.6667,172.6667,172.6667,-5.9333,1.8667,1.8667,1.2475,1.2475,1.2475,-0.3029,0.4462,0.4462,15
174.1111,174.1111,174.1111,5.9611,3.8111,3.8111,2.4270,2.4270,2.4270,1.4454,1.4245,1.4245,16
169.6667,169.6667,169.6667,-0.0833,10.5667,10.5667,1.2718,1.2718,1.2718,1.0884,1.7104,1.7104,17
173.6667,173.6667,173.6667,9.3667,11.2167,11.2167,2.5948,2.5948,2.5948,2.4422,2.3962,2.3962,18
165.6667,165.6667,165.6667,-7.0333,1.6167,1.6167,-0.3363,-0.3363,-0.3363,-1.5733,-0.7566,-0.7566,19
177.8889,177.8889,177.8889,-4.0111,2.6389,2.6389,2.7959,2.7959,2.7959,0.5989,1.0872,1.0872,20
167.6667,167.6667,167.6667,-5.8333,5.2167,5.2167,1.1974,1.1974,1.1974,0.5036,0.9948,0.9948,21
176.4444,176.4444,176.4444,6.1944,15.5444,15.5444,2.0657,2.0657,2.0657,1.5175,1.9962,1.9962,22
180.3333,180.3333,180.3333,10.0833,13.7333,13.7333,3.8212,3.8212,3.8212,2.9824,3.1870,3.1870,23
210.4444,210.4444,210.4444,32.8944,32.8944,32.8944,7.8353,7.8353,7.8353,5.8500,5.8500,5.8500,24
201.6667,201.6667,201.6667,33.3667,33.3667,33.3667,5.5237,5.5237,5.5237,4.6586,4.6586,4.6586,25
201.8889,195.0000,195.0000,33.9389,27.0500,27.0500,5.7401,4.9147,4.9147,5.0396,4.2142,4.2142,26
181.5556,191.2222,191.2222,8.9056,18.5722,18.5722,3.2026,3.7514,3.7514,2.2245,2.7733,2.7733,27
186.8889,180.5556,180.5556,12.4889,6.1556,6.1556,4.7975,3.2683,3.2683,3.4888,1.9596,1.9596,28
175.7778,178.8889,178.8889,12.7278,15.8389,15.8389,3.3324,3.2702,3.2702,3.2791,3.2169,3.2169,29
175.5556,174.5556,174.5556,19.6056,18.6056,18.6056,3.7549,3.4423,3.4423,4.1803,3.8677,3.8677,30
173.4444,174.1111,174.1111,10.1944,10.8611,10.8611,2.3810,3.1535,3.1535,1.8484,2.6209,2.6209,31
181.5556,181.0000,181.0000,18.5056,17.9500,17.9500,4.3058,3.4176,3.4176,3.8746,2.9865,2.9865,32
171.7778,170.1111,170.1111,14.3278,12.6611,12.6611,1.6854,2.4748,2.4748,1.1990,1.9884,1.9884,33
176.7778,175.8889,175.8889,7.9778,7.0889,7.0889,1.5806,2.8969,2.8969,0.1629,1.4792,1.4792,34
186.3333,174.4444,174.4444,18.8833,6.9944,6.9944,5.2752,3.9306,3.9306,3.5748,2.2301,2.2301,35
178.2222,171.2222,171.2222,10.7722,3.7722,3.7722,2.7057,2.5311,2.5311,1.2096,1.0350,1.0350,36
179.7778,177.8889,177.8889,14.1278,12.2389,12.2389,3.8666,4.7108,4.7108,2.3374,3.1817,3.1817,37
171.6667,178.3333,178.3333,4.6667,11.3333,11.3333,2.8274,3.6948,3.6948,1.9835,2.8509,2.8509,38
184.7778,200.8889,200.8889,23.6278,39.7389,39.7389,4.5194,7.0179,7.0179,4.0941,6.5926,6.5926,39
180.7778,188.3333,188.3333,19.3778,26.9333,26.9333,4.8505,4.6237,4.6237,4.6231,4.3963,4.3963,40
171.0000,173.2222,173.2222,11.5000,13.7222,13.7222,3.3206,2.1550,2.1550,3.0869,1.9212,1.9212,41
183.3333,181.2222,181.2222,19.5333,17.4222,17.4222,4.5136,3.6014,3.6014,4.3056,3.3934,3.3934,42
174.6667,176.5556,176.5556,17.6167,19.5056,19.5056,3.6767,4.0392,4.0392,3.4246,3.7871,3.7871,43
174.0000,174.8889,174.8889,17.8500,18.7389,18.7389,3.1888,3.0982,3.0982,3.3234,3.2328,3.2328,44
180.5556,181.2222,181.2222,18.3056,18.9722,18.9722,3.6758,3.7228,3.7228,3.3171,3.3641,3.3641,45
186.3333,179.1111,179.1111,30.9833,23.7611,23.7611,4.5281,4.1495,4.1495,4.4371,4.0585,4.0585,46
197.7778,189.7778,189.7778,30.6278,22.6278,22.6278,7.1698,5.3541,5.3541,5.9300,4.1143,4.1143,47
197.6667,183.3333,183.3333,33.5667,19.2333,19.2333,5.7196,4.7739,4.7739,4.9005,3.9548,3.9548,48
181.7778,177.5556,177.5556,19.7778,15.5556,15.5556,4.9468,3.8525,3.8525,4.6187,3.5245,3.5245,49
178.2222,180.3333,180.3333,13.6722,15.7833,15.7833,3.9540,3.7183,3.7183,3.1394,2.9037,2.9037,50
190.0000,191.1111,191.1111,20.7000,21.8111,21.8111,5.9394,5.4173,5.4173,4.7533,4.2311,4.2311,51
194.6667,181.4444,181.4444,30.4667,17.2444,17.2444,5.5665,3.9239,3.9239,4.7174,3.0749,3.0749,52
201.2222,190.1111,190.1111,36.8222,25.7111,25.7111,8.0184,5.9483,5.9483,7.3403,5.2701,5.2701,53
200.2222,194.5556,194.5556,31.8722,26.2056,26.2056,6.5844,6.0833,6.0833,6.0430,5.5419,5.5419,54
192.8889,185.0000,185.0000,33.6889,25.8000,25.8000,5.4749,5.1711,5.1711,5.2763,4.9725,4.9725,55
182.5556,177.5556,177.5556,20.7556,15.7556,15.7556,4.3852,3.5245,3.5245,4.0729,3.2121,3.2121,56
177.7778,177.7778,177.7778,20.5278,20.5278,20.5278,3.9429,3.9429,3.9429,3.5423,3.5423,3.5423,57
182.1111,182.1111,182.1111,16.6111,16.6111,16.6111,2.9903,2.9903,2.9903,2.6236,2.6236,2.6236,58
176.6667,192.4444,192.4444,12.7667,28.5444,28.5444,4.0999,5.4792,5.4792,3.3755,4.7548,4.7548,59
178.4444,178.4444,178.4444,22.2944,22.2944,22.2944,4.4271,4.4271,4.4271,4.5332,4.5332,4.5332,60
185.7778,185.7778,185.7778,20.9778,20.9778,20.9778,5.4961,5.4961,5.4961,5.0815,5.0815,5.0815,61
180.0000,180.0000,180.0000,14.1500,14.1500,14.1500,3.9834,3.9834,3.9834,3.1094,3.1094,3.1094,62
171.5556,171.5556,171.5556,9.3056,9.3056,9.3056,3.2235,3.2235,3.2235,2.1125,2.1125,2.1125,63
186.7778,186.7778,186.7778,25.2778,25.2778,25.2778,4.1765,4.1765,4.1765,4.4310,4.4310,4.4310,64
177.4444,177.4444,177.4444,10.6944,10.6944,10.6944,3.4896,3.4896,3.4896,2.8141,2.8141,2.8141,65
186.1111,186.1111,186.1111,23.2611,23.2611,23.2611,4.9573,4.9573,4.9573,4.5573,4.5573,4.5573,66
181.4444,181.4444,181.4444,20.3944,20.3944,20.3944,4.6651,4.6651,4.6651,4.2492,4.2492,4.2492,67
