Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
140.2222,146.7778,146.7778,-5.3778,12.5278,12.5278,-0.7153,0.9667,0.9667,-1.5512,1.3433,1.3433,0
143.5556,145.5556,145.5556,9.6056,8.5556,8.5556,0.3364,1.1822,1.1822,1.1999,1.0206,1.0206,1
135.4444,145.7778,145.7778,0.2944,11.5778,11.5778,-0.8735,1.4968,1.4968,-0.5315,1.9572,1.9572,2
133.8889,137.1111,137.1111,0.3389,2.1111,2.1111,-0.2537,0.3067,0.3067,-0.2959,-0.0313,-0.0313,3
142.8889,147.6667,147.6667,3.2889,9.8667,9.8667,0.7686,2.2662,2.2662,0.5035,1.8644,1.8644,4
146.2222,144.6667,144.6667,5.6722,9.5167,9.5167,1.2575,0.7272,0.7272,1.0266,0.8589,0.8589,5
138.8889,144.1111,144.1111,-0.3111,7.7111,7.7111,-0.4686,1.1904,1.1904,-0.5419,1.5656,1.5656,6
144.8889,142.2222,142.2222,5.5889,10.0222,10.0222,0.9013,0.5649,0.5649,0.7188,1.2388,1.2388,7
142.7778,147.1111,147.1111,-1.5222,4.7111,4.7111,0.1807,1.3116,1.3116,-0.1575,0.8569,0.8569,8
132.8889,144.4444,144.4444,-4.8111,3.6944,3.6944,-1.1717,1.6653,1.6653,-1.5118,0.9305,0.9305,9
142.1111,144.3333,144.3333,2.3611,8.2333,8.2333,0.3195,0.6384,0.6384,0.1620,0.3727,0.3727,10
130.6667,152.3333,152.3333,-6.3333,16.2833,16.2833,-0.9546,2.3184,2.3184,-0.9482,2.1263,2.1263,11
128.7778,147.4444,147.4444,-7.8222,12.1444,12.1444,-1.8197,1.9399,1.9399,-2.0014,2.0812,2.0812,12
136.5556,140.3333,140.3333,-4.9944,-0.8667,-0.8667,-0.5513,0.0115,0.0115,-0.8100,-0.4023,-0.4023,13
135.4444,136.0000,136.0000,-2.0056,-3.4000,-3.4000,-0.2798,-0.2009,-0.2009,-0.1603,-0.5764,-0.5764,14
127.3333,143.5556,143.5556,-9.5167,10.2556,10.2556,-1.6808,1.0410,1.0410,-1.8037,1.1793,1.1793,15
139.5556,146.4444,146.4444,3.7556,8.3444,8.3444,0.3991,1.4668,1.4668,0.6162,1.2527,1.2527,16
139.7778,136.8889,136.8889,1.8278,1.5889,1.5889,0.3840,0.2739,0.2739,0.2616,0.1880,0.1880,17
145.3333,154.5556,154.5556,7.1833,17.4556,17.4556,1.1385,3.0297,3.0297,0.9513,2.6324,2.6324,18
137.5556,133.8889,133.8889,3.7556,4.3889,4.3889,1.0361,-0.2900,-0.2900,1.5076,0.4438,0.4438,19
136.8889,143.3333,143.3333,2.4889,9.1333,9.1333,0.4364,1.2547,1.2547,0.5889,1.4424,1.4424,20
142.1111,141.2222,141.2222,9.6611,7.3222,7.3222,0.1642,0.6983,0.6983,0.3546,0.9412,0.9412,21
153.8889,152.7778,152.7778,18.1889,16.4778,16.4778,2.5520,2.7718,2.7718,2.7115,2.4956,2.4956,22
138.7778,147.3333,147.3333,4.6278,15.7333,15.7333,-0.0719,1.3706,1.3706,0.0484,1.4753,1.4753,23
147.0000,145.7778,145.7778,7.6500,9.9778,9.9778,1.5713,1.5781,1.5781,1.1691,1.3608,1.3608,24
141.7778,142.6667,142.6667,7.6278,10.4167,10.4167,1.0783,1.0825,1.0825,1.4313,1.3941,1.3941,25
135.5556,143.1111,143.1111,-2.9944,7.9611,7.9611,1.0788,1.8580,1.8580,0.1601,1.2489,1.2489,26
133.7778,141.4444,141.4444,-2.1722,12.8944,12.8944,0.9202,1.3088,1.3088,0.8494,1.7088,1.7088,27
146.1111,150.3333,150.3333,10.1111,18.7333,18.7333,3.0357,3.0932,3.0932,2.9824,3.2385,3.2385,28
156.3333,157.8889,157.8889,18.5333,23.2889,23.2889,3.4084,3.3242,3.3242,3.3858,3.9300,3.9300,29
144.0000,152.3333,152.3333,-0.7500,13.0333,13.0333,1.7361,2.3375,2.3375,0.8279,1.7772,1.7772,30
154.4444,154.4444,154.4444,17.4444,17.4444,17.4444,2.6676,2.6676,2.6676,2.4917,2.4917,2.4917,31
149.3333,149.3333,149.3333,12.4833,12.4833,12.4833,1.6605,1.6605,1.6605,1.7248,1.7248,1.7248,32
155.0000,157.2222,157.2222,10.9500,18.6722,18.6722,3.7008,3.6488,3.6488,2.7739,2.8313,2.8313,33
146.0000,148.6667,148.6667,5.9500,11.8167,11.8167,1.7173,1.7178,1.7178,0.9004,1.2372,1.2372,34
149.1111,151.1111,151.1111,8.7611,16.3611,16.3611,2.3732,2.1443,2.1443,1.6653,1.9965,1.9965,35
141.8889,138.8889,138.8889,1.5389,4.2389,4.2389,0.5256,0.5921,0.5921,-0.3834,0.2403,0.2403,36
