Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
157.4444,157.4444,157.4444,3.0444,-3.7556,-3.7556,-0.2880,-0.2880,-0.2880,-1.0150,-0.9720,-0.9720,0
157.6667,157.6667,157.6667,5.4167,-6.5833,-6.5833,0.9051,0.9051,0.9051,0.5476,-0.0155,-0.0155,1
170.6667,170.6667,170.6667,13.4667,8.7667,8.7667,1.6597,1.6597,1.6597,1.0960,0.7760,0.7760,2
147.6667,147.6667,147.6667,-11.9833,-16.5833,-16.5833,-2.2358,-2.2358,-2.2358,-3.2550,-3.2671,-3.2671,3
172.1111,172.1111,172.1111,10.0111,10.9111,10.9111,3.0476,3.0476,3.0476,1.5736,1.8810,1.8810,4
164.0000,164.0000,164.0000,8.1500,0.6500,0.6500,1.9831,1.9831,1.9831,1.2116,1.1498,1.1498,5
172.3333,172.3333,172.3333,11.7833,5.2333,5.2333,2.0666,2.0666,2.0666,1.0504,0.4831,0.4831,6
160.4444,160.4444,160.4444,8.7444,0.2444,0.2444,1.8640,1.8640,1.8640,1.3140,0.9458,0.9458,7
159.0000,159.0000,159.0000,1.9000,-1.3000,-1.3000,1.5856,1.5856,1.5856,0.8209,0.5359,0.5359,8
172.3333,172.3333,172.3333,21.3833,13.3333,13.3333,3.1727,3.1727,3.1727,2.7556,2.1155,2.1155,9
152.7778,152.7778,152.7778,-3.0722,-9.7722,-9.7722,0.7437,0.7437,0.7437,-0.6729,-0.6830,-0.6830,10
164.8889,164.8889,164.8889,10.0389,7.5389,7.5389,2.5131,2.5131,2.5131,1.5085,1.7464,1.7464,11
177.7778,177.7778,177.7778,25.2278,20.7778,20.7778,4.9780,4.9780,4.9780,4.0791,4.5539,4.5539,12
158.4444,158.4444,158.4444,0.1444,-12.1056,-12.1056,0.5048,0.5048,0.5048,-0.9049,-1.5388,-1.5388,13
163.6667,163.6667,163.6667,13.5667,5.8167,5.8167,2.8867,2.8867,2.8867,2.4140,2.2863,2.2863,14
173.3333,173.3333,173.3333,23.1833,16.4333,16.4333,3.5412,3.5412,3.5412,3.3777,2.9170,2.9170,15
163.3333,163.3333,163.3333,8.2833,1.4833,1.4833,3.0221,3.0221,3.0221,2.5503,2.4870,2.4870,16
159.8889,159.8889,159.8889,7.0889,-1.6611,-1.6611,0.9657,0.9657,0.9657,0.0603,-0.2288,-0.2288,17
164.0000,164.0000,164.0000,10.5000,-0.1000,-0.1000,1.0446,1.0446,1.0446,0.9352,-0.0514,-0.0514,18
156.1111,156.1111,156.1111,12.2111,-0.2889,-0.2889,2.1363,2.1363,2.1363,2.4420,1.7269,1.7269,19
167.7778,167.7778,167.7778,19.1278,13.0278,13.0278,3.2957,3.2957,3.2957,3.5926,3.6522,3.6522,20
165.3333,165.3333,165.3333,14.0833,7.7833,7.7833,3.9907,3.9907,3.9907,2.9677,2.8149,2.8149,21
165.1111,165.1111,165.1111,18.4611,6.9111,6.9111,3.5896,3.5896,3.5896,3.2045,2.8407,2.8407,22
168.6667,168.6667,168.6667,13.3667,3.6667,3.6667,3.4815,3.4815,3.4815,2.2915,1.8865,1.8865,23
160.1111,160.1111,160.1111,7.2111,-1.4389,-1.4389,1.0612,1.0612,1.0612,0.5511,-0.1326,-0.1326,24
173.0000,173.0000,173.0000,17.1000,13.2000,13.2000,4.1218,4.1218,4.1218,3.7110,3.2389,3.2389,25
163.6667,163.6667,163.6667,12.8167,7.4667,7.4667,2.6259,2.6259,2.6259,2.1580,1.5524,1.5524,26
169.6667,169.6667,169.6667,18.2167,4.3167,4.3167,4.0142,4.0142,4.0142,3.5241,2.4008,2.4008,27
179.2222,179.2222,179.2222,14.1222,12.1722,12.1722,3.3879,3.3879,3.3879,1.7537,1.7355,1.7355,28
186.1111,174.2222,174.2222,22.6611,6.0722,6.0722,4.3458,3.0251,3.0251,2.7891,1.5162,1.5162,29
180.5556,167.2222,167.2222,21.4056,1.3222,1.3222,3.6121,2.8139,2.8139,2.9040,1.0973,1.0973,30
181.1111,171.2222,171.2222,22.7611,9.3722,9.3722,4.5910,3.9777,3.9777,3.4057,2.0599,2.0599,31
171.1111,162.3333,162.3333,11.7611,-3.9167,-3.9167,1.8958,1.2578,1.2578,1.0316,-0.1153,-0.1153,32
186.1111,160.8889,160.8889,25.8111,-3.5611,-3.5611,5.7931,2.4962,2.4962,4.1519,0.6032,0.6032,33
167.8889,152.2222,152.2222,9.7389,-4.7778,-4.7778,2.9230,0.3801,0.3801,2.0767,-0.4663,-0.4663,34
172.5556,172.6667,172.6667,17.9556,22.0167,22.0167,2.7511,3.5052,3.5052,2.6335,2.9381,2.9381,35
170.0000,170.0000,170.0000,13.3000,6.2000,6.2000,3.3309,3.3309,3.3309,2.3071,1.6483,1.6483,36
166.0000,166.0000,166.0000,6.7000,-2.2500,-2.2500,2.6692,2.6692,2.6692,1.5134,0.4806,0.4806,37
174.1111,174.1111,174.1111,17.6111,14.4111,14.4111,3.8943,3.8943,3.8943,3.6097,2.8338,2.8338,38
174.6667,174.6667,174.6667,14.4667,15.2167,15.2167,4.5533,4.5533,4.5533,3.3299,3.3396,3.3396,39
170.4444,170.4444,170.4444,13.0944,6.5944,6.5944,4.2195,4.2195,4.2195,2.6919,2.1098,2.1098,40
161.2222,161.2222,161.2222,5.4722,2.6722,2.6722,3.2179,3.2179,3.2179,2.3068,1.8573,1.8573,41
161.6667,161.6667,161.6667,7.3167,7.5667,7.5667,3.1540,3.1540,3.1540,2.0779,2.2115,2.2115,42
158.7778,158.7778,158.7778,12.6278,6.8778,6.8778,2.4697,2.4697,2.4697,2.2793,2.1171,2.1171,43
167.3333,167.3333,167.3333,7.1833,7.1833,7.1833,3.3893,3.3893,3.3893,1.6419,1.6419,1.6419,44
169.2222,169.2222,169.2222,20.6222,20.6222,20.6222,4.0145,4.0145,4.0145,4.1625,4.1625,4.1625,45
182.7778,182.7778,182.7778,12.1278,12.1278,12.1278,5.4867,5.4867,5.4867,3.4787,3.4787,3.4787,46
162.1111,162.1111,162.1111,-8.8889,-8.8889,-8.8889,1.9155,1.9155,1.9155,-0.4252,-0.4252,-0.4252,47
186.8889,186.8889,186.8889,28.5389,28.5389,28.5389,6.6394,6.6394,6.6394,5.1241,5.1241,5.1241,48
172.3333,172.3333,172.3333,12.0333,12.0333,12.0333,3.9245,3.9245,3.9245,2.1119,2.1119,2.1119,49
173.6667,173.6667,173.6667,12.8667,12.8667,12.8667,3.9618,3.9618,3.9618,2.4736,2.4736,2.4736,50
180.2222,180.2222,180.2222,15.5722,15.5722,15.5722,4.2005,4.2005,4.2005,3.0198,3.0198,3.0198,51
165.4444,165.4444,165.4444,8.9444,8.9444,8.9444,3.0104,3.0104,3.0104,1.6926,1.6926,1.6926,52
163.0000,163.0000,163.0000,7.6000,7.6000,7.6000,2.8778,2.8778,2.8778,1.6331,1.6331,1.6331,53
163.7778,163.7778,163.7778,19.4778,19.4778,19.4778,3.5481,3.5481,3.5481,4.2354,4.2354,4.2354,54
156.6667,156.6667,156.6667,5.5167,5.5167,5.5167,2.6757,2.6757,2.6757,2.1570,2.1570,2.1570,55
156.7778,156.7778,156.7778,0.7278,5.9278,5.9278,1.4999,1.4999,1.4999,0.6587,0.8422,0.8422,56
174.1111,174.1111,174.1111,15.2611,13.8111,13.8111,4.9125,4.9125,4.9125,3.9926,3.5728,3.5728,57
161.4444,161.4444,161.4444,3.2444,3.2444,3.2444,2.7666,2.7666,2.7666,1.5003,1.5003,1.5003,58
162.0000,169.2222,169.2222,6.4500,12.7222,12.7222,2.7819,3.6261,3.6261,2.3372,2.6375,2.6375,59
155.6667,155.6667,155.6667,4.8667,3.7167,3.7167,1.5526,1.5526,1.5526,1.1945,0.6863,0.6863,60
167.4444,167.4444,167.4444,18.1444,19.5444,19.5444,3.8042,3.8042,3.8042,4.1886,3.7337,3.7337,61
171.6667,171.6667,171.6667,14.7667,15.6667,15.6667,4.7343,4.7343,4.7343,4.0554,3.6606,3.6606,62
164.7778,164.7778,164.7778,13.8278,12.3278,12.3278,3.2960,3.2960,3.2960,3.1442,2.7857,2.7857,63
168.0000,168.0000,168.0000,12.6500,11.9000,11.9000,3.5231,3.5231,3.5231,2.7710,2.1560,2.1560,64
158.1111,158.1111,158.1111,-0.6889,0.2611,0.2611,1.9440,1.9440,1.9440,0.4655,-0.0203,-0.0203,65
165.2222,165.2222,165.2222,9.5222,10.1722,10.1722,3.8603,3.8603,3.8603,2.9023,2.5332,2.5332,66
158.7778,158.7778,158.7778,9.1278,11.5778,11.5778,3.0844,3.0844,3.0844,2.7415,2.3148,2.3148,67
157.7778,157.7778,157.7778,4.0278,4.0278,4.0278,2.9209,2.9209,2.9209,1.0934,1.0934,1.0934,68
