Quality,I_BG,Raw_I,Radius,Distance,Cell_ID,Nu_ID,Set_ID
46.761993408203125,141.76580796252935,477.62295081967216,3.5,59.154263519552174,0,1,1
40.275634765625,118.45925058548008,451.9672131147541,3.5,59.154263519552174,0,2,1
47.526153564453125,144.25784543325528,454.672131147541,3.5,38.91221749014198,1,1,1
42.81475830078125,126.85702576112412,454.7213114754098,3.5,38.91221749014198,1,2,1
53.62423706054688,161.8966042154567,501.9180327868853,3.5,92.31440415564482,2,1,1
46.34124755859375,135.1078454332553,467.672131147541,3.5,92.31440415564482,2,2,1
54.189544677734375,156.25011709601876,480.7213114754098,3.5,67.42276564627848,3,1,1
47.269439697265625,139.74074941451994,472.9836065573771,3.5,67.42276564627848,3,2,1
48.56414794921875,139.4803278688525,473.1803278688525,3.5,92.14300004315328,4,1,1
38.12908935546875,107.69695550351288,426.75409836065575,3.5,92.14300004315328,4,2,1
41.875823974609375,122.58688524590164,386.78688524590166,3.5,82.66652443997724,5,1,1
35.701751708984375,110.20690866510537,365.44262295081967,3.5,82.66652443997724,5,2,1
37.084869384765625,105.69508196721307,374.2950819672131,3.5,60.16491878087835,6,1,1
35.46563720703125,103.00550351288052,364.0983606557377,3.5,60.16491878087835,6,2,1
48.512939453125,136.54601873536296,506.9344262295082,3.5,57.003712398302596,7,1,1
53.622406005859375,146.28758782201402,502.4590163934426,3.5,57.003712398302596,7,2,1
39.44647216796875,119.90925058548017,522.016393442623,3.5,111.04781800315713,8,1,1
38.72747802734375,112.34871194379392,412.9344262295082,3.5,111.04781800315713,8,2,1
29.88885498046875,85.16651053864166,378.2950819672131,3.5,34.46858017600023,9,1,1
36.013214111328125,104.74145199063231,374.655737704918,3.5,34.46858017600023,9,2,1
33.9061279296875,99.46264637002336,382.7213114754098,3.5,64.69178655229621,10,1,1
32.287353515625,88.46381733021076,346.75409836065575,3.5,64.69178655229621,10,2,1
29.408599853515625,80.90421545667449,328.0327868852459,3.5,76.08828323185146,11,1,1
33.95721435546875,98.98524590163936,360.88524590163934,3.5,76.08828323185146,11,2,1
44.65988159179688,128.35491803278688,486.7049180327869,3.5,51.591638174509015,12,1,1
49.240814208984375,131.51533957845436,418.5081967213115,3.5,51.591638174509015,12,2,1
23.235748291015625,69.90796252927402,289.9508196721312,3.5,70.27236020712846,13,1,1
26.867950439453125,80.82142857142858,308.0,3.5,70.27236020712846,13,2,1
