Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
144.7778,225.1111,225.1111,-7.9222,-6.4389,-6.4389,-0.6530,0.5631,0.5631,-0.9053,-1.1983,-1.1983,0
145.1111,218.4444,218.4444,-4.1889,-12.8556,-12.8556,-0.4787,-0.6716,-0.6716,-0.2015,-3.2405,-3.2405,1
149.4444,224.2222,224.2222,1.6944,-10.4278,-10.4278,0.3562,0.5879,0.5879,0.5578,-2.1699,-2.1699,2
147.6667,246.7778,246.7778,-3.3833,16.1778,16.1778,-0.5019,3.8027,3.8027,-0.3053,1.9442,1.9442,3
141.2222,222.5556,222.5556,-5.4278,-8.9944,-8.9944,-1.1671,0.8442,0.8442,-1.1397,-1.0087,-1.0087,4
151.7778,229.2222,229.2222,2.9778,-5.3278,-5.3278,0.1369,1.1868,1.1868,0.0160,-1.3619,-1.3619,5
148.7778,235.5556,235.5556,-1.2222,4.1056,4.1056,0.1839,3.5114,3.5114,0.3428,1.3427,1.3427,6
152.6667,232.5556,232.5556,5.2667,2.7056,2.7056,0.6431,3.0267,3.0267,0.8252,1.1610,1.1610,7
146.5556,237.4444,237.4444,0.7556,1.7944,1.7944,-0.2353,4.0812,4.0812,0.4773,1.9582,1.9582,8
146.8889,236.2222,236.2222,-1.5111,7.0722,7.0722,-0.1221,2.9588,2.9588,-0.0208,1.0573,1.0573,9
151.2222,233.1111,233.1111,-0.2278,7.3611,7.3611,0.2748,3.1721,3.1721,0.1291,1.1896,1.1896,10
145.4444,236.4444,236.4444,-0.6556,3.8944,3.8944,-0.2031,3.6912,3.6912,0.0775,1.4279,1.4279,11
142.3333,229.3333,229.3333,-6.5167,-4.5167,-4.5167,-0.8564,1.3076,1.3076,-0.5946,-1.1505,-1.1505,12
146.0000,223.3333,223.3333,-4.0000,-10.4667,-10.4667,-0.2762,0.8865,0.8865,-0.3183,-1.3346,-1.3346,13
145.5556,223.5556,223.5556,-4.0444,5.5056,5.5056,-0.3402,1.5577,1.5577,-0.3661,0.5151,0.5151,14
146.5556,220.1111,220.1111,3.1556,-7.3389,-7.3389,0.0591,0.6835,0.6835,0.8298,-1.2992,-1.2992,15
