Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
378.3333,233.1111,233.1111,1.7333,-1.5889,-1.5889,-2.8714,-0.1609,-0.1609,-5.1525,-0.4927,-0.4927,0
400.4444,231.4444,231.4444,15.2944,1.3444,1.3444,-0.0773,-1.3840,-1.3840,-3.0682,-2.2977,-2.2977,1
383.1111,226.8889,226.8889,14.7111,3.3889,3.3889,-0.6162,-1.5331,-1.5331,-0.9672,-0.8435,-0.8435,2
408.8889,234.6667,234.6667,17.2389,5.9667,5.9667,2.2289,0.1827,0.1827,-2.4360,-0.3381,-0.3381,3
404.4444,229.3333,229.3333,26.4944,6.5833,6.5833,3.0066,-0.2125,-0.2125,0.6013,0.2837,0.2837,4
399.3333,254.4444,254.4444,26.1833,22.6944,22.6944,-0.1953,3.7546,3.7546,-2.3725,3.4260,3.4260,5
389.4444,226.8889,226.8889,25.3444,-5.0111,-5.0111,-0.2048,-1.4543,-1.4543,-2.4534,-1.9471,-1.9471,6
383.1111,241.6667,241.6667,18.7111,4.0167,4.0167,-0.2754,1.5337,1.5337,-1.0817,0.3314,0.3314,7
371.4444,246.6667,246.6667,-5.4056,12.3667,12.3667,-2.1915,3.2452,3.2452,-4.9671,2.3541,2.3541,8
378.0000,229.8889,229.8889,5.7000,6.8889,6.8889,-2.3237,-0.8689,-0.8689,-5.3572,-0.6775,-0.6775,9
375.6667,218.2222,218.2222,21.5167,-4.0278,-4.0278,-2.5316,-1.6228,-1.6228,-3.3949,-1.2252,-1.2252,10
350.0000,226.1111,226.1111,-10.2500,-2.6889,-2.6889,-7.1264,-1.3845,-1.3845,-8.1400,-2.2576,-2.2576,11
380.8889,241.6667,241.6667,14.3389,23.9167,23.9167,-0.4614,3.0840,3.0840,-2.6177,3.9745,3.9745,12
369.4444,223.5556,223.5556,-1.7056,1.0556,1.0556,-3.9710,-1.0168,-1.0168,-6.0049,-1.5690,-1.5690,13
387.7778,213.0000,213.0000,14.0778,-10.5500,-10.5500,-1.2745,-2.4991,-2.4991,-4.0107,-2.2645,-2.2645,14
397.5556,226.7778,226.7778,27.0556,8.8278,8.8278,0.9803,0.1350,0.1350,-1.6149,0.7294,0.7294,15
397.7778,224.5556,224.5556,21.7778,3.0056,3.0056,1.7689,0.0612,0.0612,-2.1579,0.0654,0.0654,16
398.1111,225.0000,225.0000,13.0611,1.5500,1.5500,-1.1350,0.0754,0.0754,-6.4138,-0.0876,-0.0876,17
401.8889,227.8889,227.8889,4.7889,11.8889,11.8889,-0.4168,0.8132,0.8132,-6.1448,1.2466,1.2466,18
411.3333,224.1111,224.1111,31.3833,7.3611,7.3611,1.9817,-0.5178,-0.5178,-1.0123,-0.1108,-0.1108,19
400.1111,221.5556,221.5556,17.6111,15.5556,15.5556,1.1421,-0.2097,-0.2097,-2.4470,1.1535,1.1535,20
377.8889,224.6667,224.6667,4.7389,14.5167,14.5167,-0.2210,1.3672,1.3672,-2.5061,1.5799,1.5799,21
397.4444,227.7778,227.7778,21.0444,11.6778,11.6778,3.1025,1.2039,1.2039,0.7310,0.7896,0.7896,22
399.8889,226.8889,226.8889,42.7389,12.6889,12.6889,4.1609,1.7099,1.7099,2.7962,1.6843,1.6843,23
404.0000,224.7778,224.7778,28.1500,10.8278,10.8278,5.3849,1.3320,1.3320,1.9424,1.8842,1.8842,24
375.4444,240.7778,240.7778,11.4944,26.4278,26.4278,2.7772,4.3452,4.3452,0.0828,4.3616,4.3616,25
387.2222,229.6667,229.6667,28.1222,17.6167,17.6167,4.9516,3.0050,3.0050,4.5485,3.3770,3.3770,26
385.1111,227.6667,227.6667,44.1611,13.5667,13.5667,3.3400,1.5818,1.5818,3.9097,2.0110,2.0110,27
386.6667,226.1111,226.1111,39.7167,5.3111,5.3111,5.4985,1.0866,1.0866,5.3655,0.6802,0.6802,28
391.3333,241.0000,241.0000,35.0833,26.7000,26.7000,5.4332,2.9807,2.9807,3.8866,4.2947,4.2947,29
363.1111,220.6667,220.6667,16.5111,7.5167,7.5167,0.4414,-0.7654,-0.7654,0.5630,-0.4309,-0.4309,30
359.6667,253.0000,253.0000,7.6667,29.7000,29.7000,-1.2827,6.0201,6.0201,-1.7234,5.9237,5.9237,31
377.1111,248.5556,248.5556,22.2111,31.4556,31.4556,1.4841,5.2719,5.2719,1.5019,5.9243,5.9243,32
373.6667,250.2222,250.2222,10.9667,29.3722,29.3722,0.1418,5.3856,5.3856,-1.5308,5.1854,5.1854,33
355.0000,223.0000,223.0000,3.6000,-3.8500,-3.8500,-1.9213,-0.0329,-0.0329,-3.0598,-1.0256,-1.0256,34
370.8889,241.4444,241.4444,7.4389,19.0444,19.0444,0.4777,2.7303,2.7303,-1.4773,2.7699,2.7699,35
372.6667,221.8889,221.8889,5.1667,2.8389,2.8389,1.6818,-1.1572,-1.1572,0.1438,-0.8797,-0.8797,36
389.2222,216.5556,216.5556,27.5222,5.4056,5.4056,4.7343,-0.4590,-0.4590,2.7725,0.2823,0.2823,37
