,Unnamed: 0,File_ID,Site_ID,Label,N_Locs,R_Raw,R_2nd,R_PCA,R_w,GFP_Distance,Nt_Locs_Gr,PCA_Ratio,PCA_Theta,PCA_Center,GFP_Center,Mass_Center,Fit_Center,Ro,Sigma,Fit_Shift,Err_Ro,Fill_Factor,Ratio_Var,Err_Sigma,Cov,Corr_Coef,Nexos,Inner_Radius,z1,z2,varX,varY,Mean_Angle,R_Tau,Sigma_Tau,Tau_Center,Tau_Shift,R_LM,Sigma_LM,LM_Center,LM_Shift,Inner_Radius_Tau,z1_Tau,z2_Tau,varX_Tau,varY_Tau,Mean_Angle_Tau,Fill_Factor_Tau,Ratio_Var_Tau,Set,Model,Err_Ro_Norm,Err_Ro_dx,N_Locs_dx,Mass_Center_dx,Pred,Ring_Rand,Spot,File_ID_or
1188,1188,8,33,Sec18_b,38,55.2464429188882,52.38979673432815,53.691350695474064,49.21055894123787,8.393095365619958,47.0,0.5996837754269705,-0.5567501461835096,[25038.2960705  39754.60878447],[25003.38 39773.  ],[25031.17052632 39759.04394737],[-0.19844239  2.89286037],3.309271478980737e-25,12.256140420110023,2.899658688604714,0.5898010530704388,0.25,1.1251713069966245,0.272879026499421,-0.1540350139767269,-0.9570701067580728,1.9792692166938988,3.252001704477982,0.093809388845427,0.0603589940011085,0.4664093644127212,0.5247904341517263,0.4009207930080209,34.11618499383605,18.66053223249619,[-1.05369992 -0.3521714 ],1.1109942504352983,34.98818030619456,16.35808435554078,[-17.77612737  -6.13926056],18.806414448745148,3.953301648657991,0.1287114046739461,0.0264124790991704,0.4742880398708156,0.5091453344360443,0.3684327180289972,0.25,1.0734939354041544,Sec18_AA,80033,3.6357778705132615,2.2007254810559687,26,[25029.2741503  39760.91148055],Ring_Rand,0.59,0.41,8
1189,1189,8,34,Sec18_b,80,71.21315671229841,69.30014869128628,69.58923089282041,70.61437156184036,4.526027204409205,110.0,0.7142944559109872,0.7206939446262839,[42619.50124636 39126.22925353],[42621.12 39116.  ],[42616.100625 39123.2425  ],[-1.42209187 -7.94331382],35.23019529172011,18.206799280624487,8.069608401180977,0.282645472334333,0.625,1.172922709054505,0.2614079124262301,-0.0398220921082855,-0.5389684095588724,4.343396336633833,22.459401610788607,0.0528748783477335,0.3371013061622055,0.4589230178709955,0.5382812293687169,-0.55114897571105,49.50369351723148,19.121074037532743,[4.27961654 9.86810546],10.756143500958103,45.6139427698403,17.512742932147194,[-7.32720538  2.68323852],7.803057583848639,25.39908089137133,0.1770571369715763,0.3183913041194031,0.4374972438364389,0.5311535264109895,-1.891792812433031,0.6875,1.214072851644214,Sec18_AA,80034,2.52805795868842,0.3716139905239385,50,[42615.88446642 39126.30981063],Ring_Rand,0.69,0.31,8
1190,1190,8,36,Sec18_b,59,73.42045998431163,73.42045998431163,74.14966192056926,68.42717085704194,7.40960554966299,66.0,0.5493984500963325,-1.1493106557458006,[14574.27216705 38965.93774286],[14566.12 38973.38],[14577.30355932 38959.17661017],[-17.78293176  -5.4393068 ],46.3655904254724,12.854581177549267,18.596201777243166,0.1948453713458611,0.625,0.6493762439229369,0.1910643013792815,-0.010525436155652,-0.2827290651950018,3.188822626895726,18.63305969097016,0.1841844364586995,0.2143648537099095,0.5857220855010258,0.3803540078653654,1.3186562543717126,54.37611909720969,16.37077017037355,[  5.38885988 -16.10378116],16.981506951598124,53.196205542181886,15.33736448775915,[ -2.01360005 -19.46535359],19.56922521978256,25.821469850856563,0.3731834062774559,0.0884920927238071,0.4549494624833229,0.4057846827958322,1.6898980476308718,0.625,0.8919335360478793,Sec18_AA,80036,1.4966356956051414,0.1987020043878187,37,[14576.07894938 38954.44434758],Ring_Rand,0.76,0.24,8
1191,1191,8,37,Sec18_b,62,59.858226323271175,57.89651120637558,58.610619945886064,52.21749075609285,6.515239614184945,71.0,0.6101602241321562,0.2790811615517115,[14619.93815821 38352.76831758],[14597.38 38348.38],[14613.675      38350.97354839],[ 1.67857377 -1.2219675 ],30.128415908791503,15.708415455157834,2.0762500983113146,0.1807704067410944,0.625,1.517882508798717,0.166898378868656,-0.016396551401376,-0.5434668536275788,3.2987820278231648,18.745712152142435,0.0696283227782637,0.2098475742858975,0.3952336509704234,0.5999182456966626,-1.517710863324694,39.31641688641159,12.62831322691888,[-3.17888048  2.8178279 ],4.247991904198363,37.354567695206406,12.460201058016,[-3.4555512   3.23912248],4.73632226113924,16.918574555767854,0.1276687959964092,0.2141111831745031,0.3887694744764304,0.594931204052397,-1.031317584906828,0.75,1.5302929965209122,Sec18_AA,80037,1.423387606067695,0.1747235851422893,41,[14614.71297036 38355.13901412],Spot,0.49,0.51,8
1192,1192,8,38,Sec18_b,57,63.329255217839695,63.329255217839695,63.67234422730903,51.69536240750783,4.714981169203159,67.0,0.6151341438653982,0.8946355312187473,[15030.06047457 39402.53320999],[14988.   39395.25],[15027.10982456 39398.85561404],[-8.46978708 20.62606432],3.1492182492994767e-25,21.767475732108352,22.29735011910989,1.3644116442679752,0.625,0.7758033740414588,0.6319621879269243,-0.824834416588063,-0.9565997491376546,3.1338429264320062,14.79078609275533,0.1449387791424368,0.2761482324003495,0.5512956921985462,0.4276970581021537,-0.2273450150367022,47.42834639544782,16.921822150461004,[-14.17034475  -1.55809304],14.255747059766508,44.21325102912635,16.611079736086037,[-13.26559599  -2.92263276],13.583733626562532,22.31965422812109,0.3084765868600583,0.3092483844355811,0.5019847185592196,0.4028574767999494,0.1537585934220549,0.6875,0.8025293637547732,Sec18_AA,80038,10.301082015778745,2.3463317241119057,36,[15027.5320018  39398.27534606],Ring_Rand,0.77,0.23,8
1193,1193,8,39,Sec18_b,93,57.96316737667327,57.96316737667327,57.98207999821666,51.32063593719533,1.057728742899293,120.0,0.5352249640811121,1.2867980831260306,[16926.76658638 41059.56836987],[16923.16 41052.56],[16926.47021505 41058.55301075],[-3.23314409 -5.46051608],20.221677809261585,21.544805191706818,6.345900771849837,0.3747435679048678,1.0,0.9066816832826782,0.2734983696776422,-0.0841712236322945,-0.8212487310783518,5.058132442662186,17.851258523898917,0.0897130146880731,0.1043132398037089,0.5202502251386626,0.4717013498569149,2.529042439903612,41.90640882697068,16.740870899205518,[9.27350006 1.43132696],9.383309662773083,37.86532951707198,16.15665227177066,[ 4.78754857 -2.83460184],5.563774700864454,15.04818461068344,0.2378914611306845,0.1162642918372344,0.4871222305239182,0.4562854221971898,-3.122565963089604,0.75,0.936695953511376,Sec18_AA,80039,3.613896093802994,0.632961462292835,47,[16929.13118085 41058.55990076],Ring_Rand,0.68,0.32,8
1194,1194,8,40,Sec18_b,89,68.09165658210046,66.5460516005031,66.76823624424391,54.1595645277746,10.09230076891556,133.0,0.6769212893478116,-1.2019281016313317,[18616.4678885  41693.99632266],[18631.12 41707.41],[18619.05111111 41684.24022222],[-1.10199793  7.1824809 ],1.5702122506318165e-12,31.607569885996103,7.266528150647612,1.70256671824286,0.625,0.6138632908493334,0.7887935546481543,-1.284536636351201,-0.9564868475298368,4.893193341271028,11.531774029708682,0.0930871689023455,0.3285528628871508,0.6142619294996374,0.3770728494861087,-0.6178281628159721,51.60580174615335,20.132246763460383,[-13.77806576  16.67287274],21.629141952353628,48.384945740454015,19.610418126817144,[-11.87631876  19.86595686],23.145262780181888,20.095938378702805,0.4653388829591899,0.1217866797512886,0.4765799770191389,0.3068797469871543,-0.9052350934280052,0.6875,0.6439207725565659,Sec18_AA,80040,16.061982295970672,2.2869123854099485,52,[18614.67584119 41683.65111752],Ring_Rand,0.53,0.47,8
1195,1195,8,41,Sec18_b,89,57.40091725712128,57.40091725712128,57.43096566395275,59.40883978417256,1.3268258761847418,102.0,0.5486683299244233,-0.477063513032067,[39481.95446414 46785.87283751],[39442.12 46792.5 ],[39483.13314607 46785.26359551],[ 5.17999706 -0.9609279 ],32.84058839498103,16.5679122330215,5.268372805192044,0.2092175945792875,0.9375,1.1587095355250534,0.1943748942273284,-0.021422418714392,-0.5267810322324704,4.893193341271028,21.648218134563155,0.0966395893052231,0.1533195703493263,0.4589134265059721,0.5317473632729457,-1.6078729195428438,41.82888144452957,13.391176261414032,[-1.16946591  8.1996309 ],8.282608128538504,39.70918955615123,13.217930594714067,[-1.41634303  8.27488196],8.395218822153456,21.96324464030243,0.2094057738991174,0.1870260109334834,0.4211880740239276,0.534961147833784,-1.422866147077814,0.875,1.270124157891975,Sec18_AA,80041,1.9737548397552669,0.2935301789243159,43,[39482.60903778 46787.74264802],Ring_Rand,0.61,0.39,8
1196,1196,8,42,Sec18_b,39,59.75127160231222,59.75127160231222,60.00255717433409,53.443085988224816,3.9183249080003,56.0,0.6804869104697671,-0.7742517424053131,[39245.91420497 45584.62858559],[39207.75 45605.  ],[39243.11282051 45587.36820513],[ 1.46153813 -1.63066783],24.63844413971754,22.50501105047037,2.189787950073689,0.5052042773395431,0.375,0.9266139860929536,0.3909308763958106,-0.1543371035521742,-0.7814538831500675,2.1442083180850573,16.056743077565592,0.0247059453974622,0.2522508133568397,0.5187285172203665,0.4806610990416511,-0.883693198895635,42.68272231559072,16.071326307779305,[-0.29616172  0.43483753],0.5261135302602339,39.97593498420203,15.66457620123711,[-2.91504064  3.66317827],4.681488760184887,16.056743077565592,0.0353596354324301,0.2501340489704003,0.5198267841334078,0.4789229120486779,-0.8974348362983954,0.3125,0.921312496136728,Sec18_AA,80042,3.154999700767756,0.5435258433119199,27,[39242.68069339 45589.31692674],Spot,0.46,0.54,8
1197,1197,8,43,Sec18_b,51,55.24480946770935,48.91020396967314,47.12399734763919,40.17330751779483,4.072965936559933,70.0,0.6650443314158607,0.3503973459550296,[42292.74945502 37672.85300302],[42306.62 37699.75],[42295.82846154 37675.51923077],[-5.25019863  4.98093209],7.509965006075904,19.65375731748233,7.2370069884948895,0.6121443552865853,0.375,1.4875748400139808,0.3451263470001652,-0.194579085811806,-0.921009680179772,2.80396472364969,7.854253557911602,0.0710150141805918,0.2810745677800909,0.3999706267150291,0.5949862410459011,-0.2682419385795934,37.85487597176003,14.942638614642275,[-16.74292875  -0.10724757],16.74327223653249,38.460053574983846,14.315663571714564,[-22.53845194  -4.54055806],22.99126971925585,15.520466884944552,0.5330874715530115,0.0983988624080359,0.2467680592307916,0.4690496884424256,0.006871617359842,0.5,1.9007714770887083,Sec18_AA,80043,4.371585101215655,1.0059156626471126,28,[42292.75597563 37680.45476602],Spot,0.3,0.7,8
1198,1198,8,44,Sec18_b,43,51.26783763704444,51.26783763704444,51.86153658838889,46.09711491328907,5.5891568369690585,56.0,0.5195152065873129,0.2416853462300954,[42627.88910046 39168.6136903 ],[42603.5 39168.5],[42633.31581395 39169.95139535],[ 3.78409282 -4.46199688],22.576319834820016,9.56549010591672,5.85053627260041,0.1144900267739116,0.3125,0.965661521393266,0.1090888180659549,-0.0055185549534807,-0.4418526645285666,2.3091474194762154,11.735874651829793,0.1096446465695941,0.0798745087982857,0.5026186048442091,0.4853594466344197,0.30881383893575,36.69233063852879,15.570263461382789,[-7.69064847 -4.78412929],9.057260455234417,32.618417532346626,14.67694045897204,[-5.9711069   2.08924796],6.326063122993363,11.78019076622178,0.2655974816098754,0.1249489475267255,0.4934857652343091,0.4359722125281828,0.5020876043361976,0.3125,0.8834544848951852,Sec18_AA,80044,0.7507613122156155,2.1068950287689936,21,[42631.79843594 39172.29722911],Spot,0.37,0.63,8
1199,1199,8,45,Sec18_b,69,67.59898902877974,67.59898902877974,69.85169124036562,68.90803744386494,12.56890095178982,90.0,0.6673586909552597,0.1421176245696865,[26104.16174998 46723.00315399],[26103.5 46734. ],[26091.71956522 46721.22289855],[ 4.79348245 -3.42465147],31.242530809169057,23.177742598515103,5.891155375061243,0.4066536758398538,0.6875,1.362118348808316,0.3399717110090222,-0.0980468972611853,-0.7091961535394081,3.793599331996639,19.94267489439194,0.0684833203842774,0.1702692530023134,0.4213633221770096,0.5739467126521348,-1.4911952156836248,49.20007911684209,18.657187069671544,[4.85508287 8.10157313],9.444962513566884,45.92254857053028,18.030965295226505,[-0.98271992 10.07918501],10.126979256790616,23.24144918421006,0.2070608313925405,0.2248473997695219,0.3832030319835414,0.5739227801194885,-1.9272410250918657,0.625,1.4976989538645886,Sec18_AA,80045,3.377919127674681,0.3782733657734405,50,[26091.23209153 46725.11645953],Ring_Rand,0.68,0.32,8
1200,1200,8,46,Sec18_b,86,73.97374186650147,73.97374186650147,74.9948506017579,73.90351344449192,8.809582301715913,113.0,0.608104103938202,-0.9548601033253412,[25888.75340909 46374.5986944 ],[25882.25 46364.32],[25893.84290698 46367.40802326],[-0.42697466  4.78362407],11.871112338638548,35.42283437756432,4.802641630056502,1.6610352526130538,0.5625,0.9766559921849776,0.9143536707335426,-1.4073000679489744,-0.926602881040868,4.7282542398798695,18.07562200281229,0.0843221030290793,0.190297543009312,0.5023078304299283,0.4905819525108251,-0.695244120870411,53.479607765695256,21.157700480835054,[-7.95917808  2.19653939],8.256712480826735,51.49420073558754,20.181444340325186,[-12.17737909  10.89769236],16.341611311101413,20.27441218821522,0.196329099814993,0.135244967661544,0.4942916097913828,0.4671632747744517,-0.4823571624646756,0.6875,0.9451167398362664,Sec18_AA,80046,15.403807240302797,2.097114048711086,51,[25891.59055795 46368.15966993],Ring_Rand,0.55,0.45,8
1201,1201,8,47,Sec18_b,52,79.07199880865186,72.71183759359117,74.07625621850787,69.11467752785185,10.108604364619318,68.0,0.6181816862006271,0.2188121219351135,[25604.44372856 46349.994277  ],[25609.44 46339.47],[25594.57615385 46347.8       ],[-7.5061849   3.29003459],41.041596396100026,18.52307804737673,8.195556069289788,0.281934487766373,0.5,1.3086005234037985,0.26655891642703,-0.0354450198711571,-0.4716434477823284,2.85894442411341,25.442015796254434,0.0747977661066154,0.1872851163894104,0.430739438939098,0.5636658552463621,2.825288824853538,54.5211132061022,18.027685717568545,[16.00662496  4.34568571],16.586049166337496,50.9115391832931,17.674337912340228,[14.33846937  1.14916562],14.384445960006463,28.354218512548123,0.3118000534101051,0.0988441995581624,0.4081662896782372,0.4946144370152184,-2.9325901836283457,0.5625,1.211796391625407,Sec18_AA,80047,2.033058503926665,0.3738231495240314,41,[25600.882799  46348.8142171],Ring_Rand,0.51,0.49,8
1202,1202,8,48,Sec18_b,98,73.3174789305843,71.6946017359859,71.77337677091575,65.78961831451394,2.4012852657723305,117.0,0.5656002338853742,-0.6805059302785117,[26541.60671589 46748.71353186],[26543.81 46762.6 ],[26539.74030612 46750.22438776],[-0.35216991  5.58148396],40.17572748514264,21.784235090103984,5.592583200611879,0.3056691060510418,0.75,1.062300380817809,0.2799259133564681,-0.0481936791461684,-0.5632425178176914,5.388010645444503,26.66903002638846,0.0545137648792973,0.0788736981154145,0.4834544272562813,0.5135738221824034,-2.814021644338581,51.54839450949554,17.13518201100091,[5.27509887 2.62720136],5.893119295948946,48.92482340164994,16.862779327938565,[7.05554813 2.38805173],7.448728117306305,26.595749259878893,0.1320494374185463,0.1011389477510188,0.4779976182183503,0.5045653278590951,-2.736796946560039,0.875,1.055581259462696,Sec18_AA,80048,3.0259697676309023,0.3845581455950849,57,[26539.25431072 46750.98022334],Ring_Rand,0.69,0.31,8
1203,1203,8,49,Sec18_b,130,70.80487102389932,70.80487102389932,77.48657619067964,68.13650172212941,22.484004847919824,156.0,0.6870128062945808,1.2802178084477267,[26447.27104518 46484.43543684],[26431.62 46468.38],[26440.82923077 46462.894     ],[-0.24975581  0.62502694],35.38160436835307,20.166549540486788,0.6730799610738093,0.376837872140788,0.6875,0.6152823333967903,0.3411637109618051,-0.0756406176453233,-0.588352622840394,7.092381359819804,22.002812963497547,0.0619037847402344,0.246936960215435,0.6167144287029903,0.3794534927318443,-0.6990452156411766,50.83591912248635,17.45651964476622,[-3.93821396  7.73925577],8.683640315168379,47.3423934203524,17.050165321042943,[-3.33187553  4.05512738],5.248376191396707,25.55654870634229,0.1689148300308869,0.2607755656909691,0.5967553818525417,0.3747123983430948,-1.0343464098631354,0.6875,0.6279162446425767,Sec18_AA,80049,4.296612810615776,0.3279796387709899,57,[26436.74322523 46463.53014167],Ring_Rand,0.57,0.43,8
1204,1204,8,50,Sec18_b,94,68.81530778614537,66.75678436679011,69.43891975046608,69.63963166474097,13.651928867199612,124.0,0.6242100270740668,-1.535617878948009,[35174.92761134 45786.32592926],[35158.12 45765.12],[35175.40776596 45772.68244681],[ 1.61346438 -9.54553822],41.28630568275901,15.390706439052355,9.68093834112917,0.2065899606912984,0.75,0.6698372218358394,0.19922496431383,-0.0158882542238748,-0.3860319134774159,5.168091843589624,23.748725406789504,0.1400863884754659,0.2367581624032949,0.5871086061227356,0.3932671976411653,-0.1233634234723174,49.007411873937215,13.788729448994838,[-9.55688347  6.05674017],11.314509409453382,47.38808457063891,13.573487562200214,[-11.38615937   5.14948592],12.496472715773317,24.75028947797773,0.2576845268736717,0.307571594806866,0.6014049522495013,0.3321937323603905,-0.5037956070213161,0.875,0.5523628149682667,Sec18_AA,80050,2.002963982375277,0.2440597685463916,48,[35173.65285317 45771.31997248],Spot,0.42,0.58,8
