,File_ID_or,File_ID,Site_ID,Set,Replicate,Label,Nt_Locs_Gr,Mass_Center_X,Mass_Center_Y,GFP_Center_X,GFP_Center_Y,Tau_Center_X,Tau_Center_Y,R_Raw,R_2nd,R_w,R_Tau,Sigma_Tau,Inner_Radius_Tau,z1_Tau,z2_Tau,N_Locs,Compact,Expanded,Pred
460,15,15,27,Sec9_GFP,0,Sec9_GFP_Rep0,65.0,29116.89533333,58691.90883333,29120.39,58697.06,3.79930822,0.88670426,59.90157928343149,58.03876831148625,59.27628708372848,41.63943726699415,15.056321890217577,22.03839531396005,0.094398039187853,0.1407375027651236,60,0.0115034990860357,0.9884965009139646,Expanded
461,16,16,79,Sec9_GFP,1,Sec9_GFP_Rep1,87.0,23561.0737931,48659.68862069,23543.97,48669.22,-9.68865355,7.48005815,67.03601528653552,67.03601528653552,60.24138922591448,48.39021866221828,17.458133226094827,20.325955454719715,0.2548101674167083,0.066990521041002,87,0.0096725577858162,0.990327442214184,Expanded
462,16,16,74,Sec9_GFP,1,Sec9_GFP_Rep1,99.0,19338.71255319,44666.01446809,19343.2,44680.94,7.30761688,3.85236034,79.01636277519897,79.01636277519897,72.88333167185341,57.04160582240636,21.83992882379249,21.20932736160903,0.1327870462210229,0.045802366021915,94,0.016275809808716,0.9837241901912844,Expanded
463,16,16,78,Sec9_GFP,1,Sec9_GFP_Rep1,42.0,19654.06190476,46665.49,19635.53,46666.22,-9.33868762,-4.85135336,65.21584702634793,61.99228833402508,61.99125839860149,44.01713307523085,16.118694640173377,17.618035242589276,0.2606849933992453,0.1994252461498948,42,0.0139311106596312,0.9860688893403688,Expanded
464,16,16,77,Sec9_GFP,1,Sec9_GFP_Rep1,54.0,25490.0394,58598.7816,25479.89,58621.12,13.07874126,6.71511609,50.81298295273741,48.72435161474015,50.51006362237308,30.4074200608284,11.342844007629708,12.110303049905289,0.4262181941135453,0.1322225058516123,46,0.7626596893680682,0.2373403106319316,Compact
465,16,16,76,Sec9_GFP,1,Sec9_GFP_Rep1,39.0,19835.90289474,43637.43605263,19842.92,43636.69,9.14720484,-1.66040547,79.76283902184936,79.76283902184936,73.43808091615115,57.72696979628682,20.866421596404965,23.65844031950186,0.1755057406874924,0.4752478071119395,38,0.0227268319279561,0.9772731680720438,Expanded
466,16,16,75,Sec9_GFP,1,Sec9_GFP_Rep1,40.0,33335.59717949,64063.61948718,33311.72,64062.68,3.90544175,-2.98144783,60.12304848366541,60.12304848366541,55.77283640345309,41.15168888234249,12.676232957744393,19.20693282796137,0.0838355604490898,0.1451604653730797,39,0.0297342757699994,0.9702657242300003,Expanded
467,16,16,73,Sec9_GFP,1,Sec9_GFP_Rep1,110.0,19622.286,44782.23133333,19630.31,44790.31,10.42655851,-2.29133773,70.22704909492761,67.81701702145918,59.37054761196739,48.98729445553908,19.06219547641388,18.529275964083947,0.2092858863418811,0.2646166342900611,105,0.0123846289390159,0.9876153710609838,Expanded
468,16,16,64,Sec9_GFP,1,Sec9_GFP_Rep1,41.0,24621.37973684,49086.43236842,24626.47,49088.55,-10.45344098,-11.61869451,61.365445217742746,58.361991409570805,54.20328952441312,44.52062284408088,18.12666644970264,12.985676797714168,0.4549757202077604,0.426755204073544,38,0.1557526259371977,0.8442473740628025,Expanded
469,16,16,70,Sec9_GFP,1,Sec9_GFP_Rep1,88.0,33920.53923077,61201.43857143,33916.91,61186.66,-7.81833758,-2.82899183,69.86735887871,69.86735887871,64.8234333848135,49.699883838414216,19.96563304439285,17.535085521388652,0.1842775774997588,0.2470577876833733,91,0.0169480678951072,0.9830519321048928,Expanded
470,16,16,68,Sec9_GFP,1,Sec9_GFP_Rep1,131.0,25726.9215873,51816.60730159,25718.71,51813.41,16.67962078,2.6080692,64.57676592231563,61.33973449124823,53.15551997952924,44.183266281833134,20.080067103412155,11.676728115173711,0.4165925752828834,0.1326510927600181,124,0.1439432813488914,0.8560567186511087,Expanded
471,16,16,67,Sec9_GFP,1,Sec9_GFP_Rep1,48.0,18973.26725,61508.96975,18976.28,61514.09,-9.18271599,-8.64721611,58.78547532297678,44.84629305589239,38.99587223462041,34.426936645684954,14.028425167747798,18.36599315210469,0.4154532432059777,0.2111487991344617,40,0.814371184943838,0.1856288150561622,Compact
472,16,16,66,Sec9_GFP,1,Sec9_GFP_Rep1,86.0,17752.80378049,61529.10036585,17753.23,61524.64,1.78806839,-15.08497335,73.12795203075892,73.12795203075892,73.67778856338646,53.10599397217641,22.37025246895937,22.3776080023798,0.2793832059181899,0.1007934607081177,82,0.0233713117399887,0.9766286882600116,Expanded
473,16,16,65,Sec9_GFP,1,Sec9_GFP_Rep1,39.0,35572.20351351,48304.45,35576.59,48301.36,3.1665909,2.80068436,66.34425975737052,63.09729140474265,57.335829916169374,45.26732163113132,15.930185169575475,22.480959710154853,0.0754211076483491,0.2222830421434863,37,0.0054635606941275,0.9945364393058728,Expanded
474,16,16,63,Sec9_GFP,1,Sec9_GFP_Rep1,73.0,25720.19513889,49249.76541667,25706.55,49238.94,-2.11449656,-2.59237803,64.40213141609856,62.264404003855056,57.92032757861732,42.29399819495527,12.765329065221565,21.54184681775002,0.0743360148439324,0.3193610515724836,71,0.015097054010678,0.9849029459893224,Expanded
475,16,16,81,Sec9_GFP,1,Sec9_GFP_Rep1,60.0,26502.27218182,39573.01,26490.12,39571.73,13.81063582,-6.97034148,64.22089668316512,58.45156878318289,54.43465599463334,42.63173689256467,14.013518787382932,19.804889022462973,0.3449318049524768,0.2527298082252301,54,0.0157841453973828,0.9842158546026172,Expanded
476,16,16,71,Sec9_GFP,1,Sec9_GFP_Rep1,49.0,16631.15117647,61314.40882353,16631.92,61318.31,-10.77737205,-1.37796533,70.69964924608367,67.86559997861043,64.36874888520357,49.67814117257402,20.8810471161814,17.01655607240901,0.2236749715735264,0.15997283960261,51,0.0246364269696879,0.975363573030312,Expanded
477,16,16,82,Sec9_GFP,1,Sec9_GFP_Rep1,69.0,23170.48029412,52157.11823529,23155.02,52147.75,-12.8485532,2.6323961,78.75346994385264,78.75346994385264,73.98788293826945,57.76119951531896,17.354867386552762,28.431873700198228,0.2116197273206586,0.3129846392316199,68,0.0056999989860857,0.9943000010139142,Expanded
478,16,16,103,Sec9_GFP,1,Sec9_GFP_Rep1,45.0,34095.09348837,39799.87767442,34053.3,39809.64,-17.81370732,-13.29673529,72.7553193213317,72.7553193213317,64.83698679237384,56.52267881294802,19.803286433454943,26.065587319527268,0.4159109298102532,0.2474467772587328,43,0.007091842502085,0.9929081574979152,Expanded
479,16,16,86,Sec9_GFP,1,Sec9_GFP_Rep1,73.0,20973.79926471,55623.26838235,20969.02,55632.78,4.11260019,18.52349469,65.37821161734222,65.37821161734222,66.89987695099244,50.4063887481045,17.698371024161116,23.04168908810291,0.3591865713535904,0.0938701170484916,68,0.0052134574852826,0.9947865425147172,Expanded
480,16,16,62,Sec9_GFP,1,Sec9_GFP_Rep1,102.0,39951.38918367,49635.27673469,39938.78,49649.42,-3.17021584,16.63002637,78.42051422204213,76.58500003131121,72.31988256811148,56.17167746288532,17.378056287820915,27.495472884609715,0.3052858569566881,0.2913483843911297,98,0.0053701625183903,0.9946298374816096,Expanded
481,16,16,105,Sec9_GFP,1,Sec9_GFP_Rep1,85.0,22219.9173494,49012.10879518,22205.23,49014.09,0.04063462,-3.87374354,70.60870360462138,67.36902835684943,66.4117330416215,47.29255830508685,16.700921962149916,22.32021970264737,0.0831789989905692,0.0462811290302172,83,0.0062629889087414,0.9937370110912584,Expanded
482,16,16,102,Sec9_GFP,1,Sec9_GFP_Rep1,65.0,22702.83350877,63271.01298246,22703.52,63281.25,9.21596603,-12.75368675,65.20142452792153,65.20142452792153,59.76364555966606,49.15875599081155,18.44443204889946,19.81254527750476,0.3202243465550972,0.2818739668955919,57,0.0094303433910893,0.9905696566089106,Expanded
