,File_ID,Site_ID,Label,N_Locs,R_Raw,R_2nd,R_PCA,R_w,GFP_Distance,Nt_Locs_Gr,PCA_Ratio,PCA_Theta,PCA_Center_X,PCA_Center_Y,GFP_Center_X,GFP_Center_Y,Mass_Center_X,Mass_Center_Y,Fill_Factor,Ratio_Var,Nexos,Inner_Radius,z1,z2,varX,varY,Mean_Angle,R_Tau,Sigma_Tau,Tau_Center_X,Tau_Center_Y,Tau_Shift,R_LM,Sigma_LM,LM_Center_X,LM_Center_Y,LM_Shift,Inner_Radius_Tau,z1_Tau,z2_Tau,varX_Tau,varY_Tau,Mean_Angle_Tau,Fill_Factor_Tau,Ratio_Var_Tau,Set
19,0,20,Wild_Type_Exo84,68,72.19394051903123,60.16755347271944,56.98078464101457,43.787290338433905,9.707456055047855,107.0,0.554120657493408,-0.6911866687219578,49279.87078767625,61994.73441283739,49267.19,61972.5,49285.64498773038,62002.53782983224,0.5,1.2827927278385423,5.786372242431978,9.27074682742947,0.3915819843274691,0.23307101944373368,0.37088936688168944,0.4757741826684723,-2.4628970238703642,50.69328902241054,17.924155793416467,17.02468781125689,11.526416543462961,20.5596272681237,49.854506425654144,17.3178374630688,23.543273661490854,7.015695401634215,24.566353344938282,23.55970360781239,0.6468346444762179,0.4233939766948391,0.2587662727061679,0.32283866999915684,-2.543763656146197,0.5,1.2476072195302819,WT
20,0,21,Wild_Type_Exo84,68,80.4505568903907,78.17988657995322,76.51577849694615,56.42733986469575,3.033392015282129,71.0,0.6445751979001012,0.21407940534721556,49662.560457039646,65139.910416000894,49694.53,65145.47,49665.568160911316,65140.30435068929,0.3125,1.1449036346267378,5.786372242431978,9.729928414787523,0.18916934616986902,0.03681532134847081,0.4495376588969507,0.5146772995727136,0.2832673287576712,61.914603765713665,26.740674658144982,-24.881494913577605,-7.765933526940119,26.065274076426682,56.79154830492093,25.969122965256766,-23.523514578054662,-13.76836563617849,27.25662544034846,22.049057543930733,0.5297046427495787,0.20638885496077883,0.34312771304243167,0.37628527840710946,0.33603715513346344,0.4375,1.0966333062132392,WT
21,0,22,Wild_Type_Exo84,81,84.50054629307678,78.57198393309906,69.36060146994504,44.38167433729998,17.1567100554606,112.0,0.5946011490499787,-0.348016092864173,45085.88674392363,79460.54796343508,45082.5,79445.62,45094.819711035125,79475.19565262184,0.375,1.541491713143161,6.892590465249857,13.180780729550667,0.3199016967938264,0.30977700856124557,0.35320316007572433,0.5444597443127064,-1.5461677643511293,51.36639138661974,24.476746056148908,11.159955046262814,-6.759652090165773,13.047509073179038,45.17280374244891,23.15855255251921,-10.903922933818476,-7.867354503574617,13.445847025441289,12.961054225493287,0.31917699544184996,0.283885953149283,0.3333289511219941,0.5647970944587192,-2.4695283591162154,0.375,1.694413559211095,WT
22,0,23,Wild_Type_Exo84,84,76.2056892090146,74.33644374951724,90.1428751005544,60.02080273566332,40.3170218508045,88.0,0.757367022999135,0.5791307885993486,46024.90235290219,80944.4026577389,46045.0,80976.88,46058.78934428256,80966.24605642374,0.3125,1.265762916939264,7.147871593592444,10.480023698149488,0.09158616878970459,0.2739588727075634,0.43765036768540455,0.5539616060010191,0.30462762387711,79.7529676470983,19.844626114908337,-54.60758700065793,-29.8870800850386,62.25131415515608,83.00710617104811,19.613344410135714,-61.24120593274988,-32.407661470975555,69.2873857647612,39.101312772802004,0.8005823708424092,0.42036293501877353,0.1372073263434681,0.22186054115287884,0.49679216382633706,0.5,1.6169729931002386,WT
23,0,24,Wild_Type_Exo84,95,60.642012458419714,59.37509602151482,58.42035739762342,38.46976000287157,11.167462181920298,90.0,0.6788912865208393,0.43089908167998947,49224.47874901498,62185.41165629847,49221.56,62147.5,49214.29347121916,62180.832100882646,0.8125,1.2722051145641138,7.913714978620205,16.53719249447394,0.10070783143799747,0.18117256501516857,0.43563757793800423,0.5542203547490517,0.3719968203077626,41.274592998576935,18.19800662763286,13.46646106930656,-3.3806109186032125,13.884311431040734,36.12883694145783,17.198132543800373,5.808248888033481,3.1770999815988783,6.620401758082191,17.703139313365085,0.25079131961707507,0.15354387804995864,0.4066025408949693,0.5305011731097568,2.701339746741351,0.75,1.304716817416033,WT
24,0,25,Wild_Type_Exo84,110,78.4621006187205,77.26052711652686,77.04670474545621,53.46905482452801,11.707648222402144,119.0,0.6589183621233519,0.5173219953816529,51783.317617538094,70594.0206044664,51793.75,70570.31,51787.22518628964,70605.05690517594,0.75,1.1362946064094543,9.27521432978067,16.143989996290586,0.010706463636044114,0.2379907422112784,0.46804657402424127,0.5318387976121688,0.3450587365717623,55.398550689818315,19.558847162243204,-4.670419897737396,-18.578626372151184,19.156674552154737,52.24388224173751,19.243220657179794,-5.484655001202824,-19.43295998073505,20.19211167993752,22.675145915807118,0.2550726139918698,0.2525953290662022,0.4045592315604947,0.53037873003086,1.097293699044896,0.8125,1.3110038991943043,WT
25,0,26,Wild_Type_Exo84,57,75.76510513629428,67.48065065233962,73.99275994515126,48.17671190201493,22.34453276302549,70.0,0.6447964449351674,0.47582017109152186,66760.58619877876,72701.46721147877,66718.44,72697.19,66739.88157870922,72693.06501818335,0.3125,1.1052760071072771,4.595060310166571,8.370382181816197,0.10162829353197042,0.109115874036503,0.47009118358481805,0.5195805063689617,-3.0312209865313027,49.97431272555065,21.9772907902372,23.90062219166676,-2.6984290093393937,24.05246890169984,43.78083663761426,20.961496197118773,17.882617237477636,-11.039008000968407,21.015415696758815,15.84783666448918,0.5077851173629533,0.29488780239335605,0.36682471816902795,0.375329556415664,2.981148556664712,0.375,1.023185019507647,WT
26,0,27,Wild_Type_Exo84,46,83.84947944500124,80.5669108112075,77.74445247327687,42.52188431417742,9.208415366664163,56.0,0.6152454408976273,-0.08301488682544994,66894.973843546,71813.88489489624,66882.5,71800.31,66886.59441600234,71817.7032856051,0.25,1.396714886000628,3.74412321569128,10.003002802912603,0.08209323045604441,0.18425219639230142,0.4144258907536282,0.5788348107596625,-1.1248042026730731,57.516247841183905,25.20158194432146,-16.766377258062807,20.90771086419708,26.800070521186143,47.24072653322498,23.980735155414862,-7.143329383884524,12.376555002278618,14.290075871425453,15.874208369990152,0.4705374131318814,0.2554386961938676,0.2961493273667422,0.48244521547641495,-0.8870719394389222,0.25,1.6290606491196573,WT
27,0,28,Wild_Type_Exo84,69,68.59028506099905,62.26641329398054,56.089582588312155,37.113433737986014,7.743044473957329,74.0,0.5674908309097364,0.4788192059535621,72288.04994624674,56349.90157644403,72299.69,56371.56,72282.05802820547,56354.805825205294,0.625,1.261319680836083,5.871465951879507,11.259080674146585,0.19166829517934383,0.19778026212787492,0.42597394467769123,0.5372893199453528,-1.4135125468735987,40.06367090889445,19.088714944187544,0.937666283536861,-2.76461928698414,2.9193043454300076,37.3901594488535,18.279172207266367,8.501533070407195,3.3818727878665418,9.149487860013773,9.755611359526725,0.13580657342715818,0.171542964397222,0.43196218134474573,0.5495943932692282,-1.4326036130799722,0.625,1.2723206266768088,WT
28,0,29,Wild_Type_Exo84,144,94.03135243553523,94.03135243553523,93.45488134738615,67.1478737632286,8.97071131161974,146.0,0.6872481727843953,-0.5250741566067693,75435.07001273187,78063.20039546529,75425.31,78058.12,75428.96237611985,78056.62997413543,0.6875,1.6430299073372843,12.25349416044419,23.789303325228687,0.21452230063747407,0.3462080021191831,0.3609418795757369,0.5930383029534683,1.6121010396949276,71.53530213370944,26.080837314266752,11.826737049259684,-14.23658634645828,18.5081630647802,66.31354642438119,25.592396232104807,13.136402387136913,-12.146106974760434,17.89114256606046,33.66320911921065,0.38856342888795103,0.2761870666387167,0.3433356252952421,0.5056828364355962,2.0432880841319507,0.5625,1.472852798193453,WT
29,0,30,Wild_Type_Exo84,87,89.58166738671018,89.58166738671018,92.86725808387116,68.32880639052107,22.31831093864299,92.0,0.7625250902898776,0.85277441736743,78890.5976041405,57897.25996773896,78876.56,57887.81,78880.03132036717,57877.60136528671,0.5,0.9559376180048816,7.40315272193503,14.576568477566392,0.08478781655531294,0.4306160639953872,0.5075882875939988,0.485222738569784,-0.6710623326507119,66.03125261264327,23.96256493330945,-1.06138032282965,23.09477559175127,23.11915197023974,63.35015769425785,23.441031718890677,3.67521646429913,27.566353303945895,27.810268796569083,26.952247986431413,0.2947836530961498,0.43338066747318954,0.4434276898212263,0.4696749080460625,-1.626555551410886,0.625,1.0591916536277157,WT
30,0,31,Wild_Type_Exo84,73,66.75575332509167,65.11307418246332,66.87540128732006,40.65884147152167,14.218967695266388,76.0,0.6828431880408384,-0.0624955184282004,49113.45819539829,60734.188114032426,49120.31,60749.69,49127.67656788145,60734.318214951985,0.5,2.1644593158215106,6.2118407896696235,12.641528638250287,0.06992988431625827,0.3707614233892377,0.3144644035409819,0.680645407738533,1.8241486376240343,48.45366451770982,19.943398259103823,-14.002864625890716,-9.27936107979756,16.798415394919942,43.78728655280264,19.27543756882186,-13.734704865768368,-5.1096734516991305,14.654380933112124,16.893640959686444,0.2783779883092576,0.2997494901357597,0.3110393613063844,0.6114663343185065,0.5370048213347817,0.5625,1.9658808832114059,WT
31,0,32,Wild_Type_Exo84,58,79.77905094705673,79.77905094705673,92.87668289890341,64.77095479382838,32.842872282521924,56.0,0.7554269215857005,-0.4733988195198648,64356.07834046468,83169.93210507208,64325.0,83188.12,64327.205639070984,83185.58526366696,0.3125,1.1519918138072123,4.765247729061628,13.3270888614517,0.1874886034268838,0.38018226587580645,0.4483511588634107,0.516496864721626,-2.311752682638746,59.562191092856416,24.013382491407967,24.259035539138424,-4.148277906182622,24.611156309204652,55.28874669217489,23.36776003276569,24.70561655547067,-9.752262285925767,26.560762584674343,21.29682662206446,0.46566411658999585,0.36748359301169875,0.3603393508301727,0.4228175796902861,3.087936207943836,0.375,1.1733871938109788,WT
32,0,33,Wild_Type_Exo84,60,71.25427673850419,65.9642154381486,65.34132128094404,49.26225179702753,7.577164632607151,62.0,0.5625384146535884,0.882527925874923,70807.79897983334,87408.69476034577,70785.94,87415.31,70801.82474405452,87404.03408113253,0.375,1.0635976098489586,5.020528857404217,11.226986986293133,0.10187316609339403,0.06194012936254641,0.4795614480783109,0.5100604099517969,0.9645622118862425,46.19532942649284,19.54339500489922,12.93027869050221,-1.591092164922265,13.027804162303505,43.22371838325915,18.975556271740157,14.940990263800034,-6.423130644385345,16.263142295934372,16.607294199467074,0.2040128379240339,0.03054466599433032,0.47338277496301606,0.48499598699916585,2.529954798806746,0.625,1.024532392495813,WT
33,0,34,Wild_Type_Exo84,86,85.48914909304384,81.67341582506934,78.59066404771136,57.01479750087784,9.683728204141998,96.0,0.7370187435225007,1.3586627424743398,47609.40496115371,80541.4893853056,47577.19,80502.5,47619.0864680274,80541.28198090261,0.625,0.45247228727464667,7.318059012487502,29.71464528512424,0.14267503810874568,0.4251595994544271,0.6744664542542339,0.30517737924643407,-2.681822072684529,56.03353747947857,20.800089699313368,-10.002999647476795,-5.476430035059754,11.404003151364238,54.019493728097274,20.177948931108922,-10.942122383038434,-17.359185712469973,20.520023656063664,26.00223626425734,0.06132442258896756,0.3985369883958473,0.6800375290577859,0.3162017861363438,1.7689707097793448,0.625,0.46497696468965716,WT
34,0,35,Wild_Type_Exo84,70,68.28220649715603,57.56814790462164,52.352639043773806,37.61728108782606,4.460949090965665,86.0,0.5680205191990232,1.2849136683033053,52600.75267659763,81535.46339324744,52621.88,81513.75,52596.67519874053,81533.65390682388,0.6875,0.6726270485208131,5.956559661327037,10.620396029707752,0.15349702772479024,0.21469153366284124,0.5837754826117203,0.3926631798679347,0.008795898699784695,38.90078012849752,17.672943675665422,-5.581659084656527,5.865156752706356,8.096603106929827,35.49601101567291,17.149652933473543,-4.100015867990712,9.864552207782385,10.682673840281746,10.406634222396068,0.3096999643960059,0.22716426022302544,0.5446144929722575,0.35947143908085505,-0.6501218835794212,0.6875,0.6600475083191853,WT
35,0,36,Wild_Type_Exo84,117,67.29033014069681,61.26733378121824,56.31134916356908,36.733446493350435,14.26734928798063,116.0,0.5464590938562335,-0.113628940253624,46837.448876509145,64124.83406201758,46861.25,64105.62,46851.6152985312,64123.140030495364,0.75,1.2510765302492821,9.870870295913374,11.706409056221787,0.38497655793501806,0.052681252038527734,0.3783936433943359,0.47339940644616996,-3.099164517273861,41.87727177012285,18.765037390357815,-6.324494973809211,10.444158219763956,12.20981890091745,35.89484166234828,17.985670045628204,-13.905034325517349,7.546323564910333,15.820776812158647,13.855255501147584,0.32344436102910196,0.11794878874848283,0.3826363617953446,0.5127473835231314,-2.4874511380692472,0.6875,1.3400383097866102,WT
36,0,37,Wild_Type_Exo84,89,85.65790156754761,75.86573916831153,70.55462460302635,47.009778783385194,9.428135021935606,92.0,0.5792890611679576,0.7875709897150819,48618.111754808946,76925.72688547258,48597.5,76912.5,48624.74402135042,76932.4278384283,0.625,0.9974336123522624,7.48824643138256,11.835865052530721,0.0965055637945037,0.10446633188662881,0.49597977626401835,0.4947068998926867,-2.184713213459316,49.55515373705814,23.134731358334204,4.347298872883979,-1.265580096676659,4.527769922520624,44.304968280836576,22.443640409919492,3.6564315595566135,1.3739018709115467,3.9060335508820017,13.659332751651643,0.15013848102440666,0.08298339093048819,0.47351828956244746,0.5039401469532364,-2.6540780452457544,0.6875,1.0642464252413568,WT
